,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,581.155657262,10.0,585.151458065,img/A/outside_man\sun_bwlcxhprfyrowoam.png,Outdoor,597.138891271,20.0,595.149228806,NearRight,0,1,0,1.0,8.0,583.145237486
1,24.0,599.14510555,28.0,603.140889205,img/A/outside_nat\sun_atairfpicwcmswbb.png,Outdoor,613.155324098,36.0,611.149072723,Right,1,1,1,2.0,26.0,601.151257887
2,40.0,615.144983764,44.0,619.140716674,img/A/outside_nat\sun_ancumhmsbxcihhtp.png,Outdoor,627.149640361,50.0,625.144538262,Left,2,1,2,3.0,42.0,617.151130151
3,54.0,629.15586164,58.0,633.151000665,,None,641.14260367,64.0,639.153002799,Left,3,1,3,4.0,56.0,631.144885774
4,74.0,649.150850531,78.0,653.14668318,img/A/inside\sun_abmkzxvudrcajnle.png,Indoor,661.154876497,84.0,659.14863597,NearLeft,4,1,4,5.0,76.0,651.140430755
5,88.0,663.144501865,92.0,667.140280271,img/A/inside\sun_bdmgmqsmmqkthilp.png,Indoor,675.148496335,98.0,673.142319151,Right,5,1,5,6.0,90.0,665.150701447
6,104.0,679.144343683,108.0,683.140133987,img/A/inside\sun_atkrisvsrzpbgyxu.png,Indoor,693.154581478,116.0,691.148360199,Left,6,1,6,7.0,106.0,681.150517017
7,120.0,695.144191799,124.0,699.139976154,img/A/outside_man\sun_aputwudvfhsgcsgg.png,Outdoor,711.144036066,134.0,709.154367301,Left,7,1,7,8.0,122.0,697.150366533
8,142.0,717.146065147,146.0,721.141846702,,None,729.150261894,152.0,727.143874383,Right,8,1,8,9.0,144.0,719.152230432
9,160.0,735.152108995,164.0,739.147901399,img/A/inside\sun_azufbqqrxemnbupk.png,Indoor,747.139527852,170.0,745.149908782,NearLeft,9,1,9,10.0,162.0,737.14167382
10,178.0,753.141540485,182.0,757.153969044,img/A/inside\sun_bxzowyjwupekdsyz.png,Indoor,767.151797179,190.0,765.145537054,NearRight,10,1,10,11.0,180.0,755.147749515
11,200.0,775.143426081,204.0,779.139224785,,None,787.147437349,210.0,785.141245117,NearRight,11,1,11,12.0,202.0,777.149586467
12,214.0,789.153660028,218.0,793.150137658,,None,801.141082034,224.0,799.152168489,NearRight,12,1,12,13.0,216.0,791.143287146
13,232.0,807.143139812,236.0,811.155522177,img/A/inside\sun_adkonpxsblmtdukc.png,Indoor,821.15335766,244.0,819.147117133,Left,13,1,13,14.0,234.0,809.149305797
14,248.0,823.142991778,252.0,827.138771933,img/A/outside_nat\sun_avyaxgkxlaeedguu.png,Outdoor,835.147003746,258.0,833.140791216,NearLeft,14,1,14,15.0,250.0,825.149155664
15,262.0,837.153200527,266.0,841.149021278,,None,849.140623234,272.0,847.151035661,Left,15,1,15,16.0,264.0,839.142800349
16,276.0,851.146845563,280.0,855.142654065,img/A/inside\sun_bdalroxvuvnihofa.png,Indoor,863.150935572,286.0,861.144655849,Right,16,1,16,17.0,278.0,853.15661021
17,294.0,869.152884861,298.0,873.148681465,img/A/inside\sun_aqqqvkeocxjjbmvb.png,Indoor,883.146527097,306.0,881.156854833,NearRight,17,1,17,18.0,296.0,871.142489582
18,310.0,885.152739277,314.0,889.148556878,img/A/outside_man\sun_azxxdozadjohyntn.png,Outdoor,897.140168983,320.0,895.150563212,Right,18,1,18,19.0,312.0,887.142341548
19,324.0,899.146375913,328.0,903.142177066,,None,913.140014299,336.0,911.150425677,Right,19,1,19,20.0,326.0,901.152595443
20,346.0,921.148254161,350.0,925.14408856,img/A/outside_nat\sun_atkmuptskkmzkdpk.png,Outdoor,933.152254229,356.0,931.146049049,NearRight,20,1,20,21.0,348.0,923.157393775
21,360.0,935.142765703,364.0,939.1543771,,None,947.145920262,370.0,945.156356837,NearLeft,21,1,21,22.0,362.0,937.148132024
22,374.0,949.152719679,378.0,953.147945144,,None,961.139563898,384.0,959.149960927,NearLeft,22,1,22,23.0,376.0,951.141723865
23,392.0,967.14158983,396.0,971.153993542,img/A/outside_man\sun_bntjemdeuiznfwzl.png,Outdoor,981.151815377,404.0,979.145596547,NearLeft,23,1,23,24.0,394.0,969.147787661
