,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,125.321247503,10.0,129.3171029,img/A/inside\sun_ahnymjevjmixbypi.png,Indoor,137.325318614,16.0,135.319101185,NearRight,0,1,0,1.0,8.0,127.327463183
1,20.0,139.31488029,24.0,143.327323198,img/A/outside_nat\sun_blyaxgejkrkfutoi.png,Outdoor,151.318973799,30.0,149.312704925,NearRight,1,1,1,2.0,22.0,141.321081271
2,34.0,153.325166731,38.0,157.320966834,img/A/inside\sun_biumuljdnxnqtlcf.png,Indoor,165.312554091,44.0,163.322987866,NearLeft,2,1,2,3.0,36.0,155.314744505
3,48.0,167.318810716,52.0,171.31460312,,None,179.322829333,58.0,177.316625902,NearRight,3,1,3,4.0,50.0,169.3249851
4,62.0,181.312442103,66.0,185.324848615,img/A/outside_nat\sun_bszkvmcyydyhpqdu.png,Outdoor,193.316476468,72.0,191.326858798,Left,4,1,4,5.0,64.0,183.318639935
5,82.0,201.324696381,86.0,205.320514683,img/A/outside_nat\sun_bpqombtghzcbglwk.png,Outdoor,213.312121538,92.0,211.32248742,NearLeft,5,1,5,6.0,84.0,203.314261557
6,98.0,217.324534699,102.0,221.320342501,img/A/inside\sun_akmrxobzlzsiuhog.png,Indoor,233.324383865,112.0,231.318347716,NearRight,6,1,6,7.0,100.0,219.314132071
7,118.0,237.320180119,122.0,241.316017318,img/A/inside\sun_axxkwcascwurkymu.png,Indoor,253.320105927,132.0,251.313800307,Right,7,1,7,8.0,120.0,239.32638215
8,138.0,257.315874533,142.0,261.31163999,img/A/outside_man\sun_ahsknmkvyzjvzpic.png,Outdoor,269.319853604,148.0,267.314353597,Right,8,1,8,9.0,140.0,259.322037718
9,158.0,277.328107814,162.0,281.323894268,,None,289.315551518,168.0,287.325885553,NearLeft,9,1,9,10.0,160.0,279.317695037
10,174.0,293.327941581,178.0,297.323759183,,None,305.315402784,184.0,303.32573297,Right,10,1,10,11.0,176.0,295.317538253
11,190.0,309.327763451,194.0,313.323615698,,None,321.315235152,200.0,319.325576187,NearLeft,11,1,11,12.0,192.0,311.317372721
12,206.0,325.327639214,210.0,329.323453666,img/A/inside\sun_bcxxsjdyzkdxyrzz.png,Indoor,337.315080119,216.0,335.325417654,Left,12,1,12,13.0,208.0,327.31720334
13,226.0,345.323298632,230.0,349.319117983,,None,357.327332297,236.0,355.321119067,Left,13,1,13,14.0,228.0,347.312883755
14,240.0,359.316932119,244.0,363.31275252,img/A/inside\sun_auipycrgwmfcakvq.png,Indoor,373.327203161,252.0,371.330131295,NearLeft,14,1,14,15.0,242.0,361.3231317
15,256.0,375.316765537,260.0,379.312558991,img/A/inside\sun_dzuamfdvfbbjouau.png,Indoor,389.327019781,268.0,387.32081355,Left,15,1,15,16.0,258.0,377.322979117
16,272.0,391.316601755,276.0,395.312410607,img/A/outside_man\sun_bdehddycgcokjyqy.png,Outdoor,405.326860198,284.0,403.320656767,Right,16,1,16,17.0,274.0,393.322822334
17,288.0,407.316467369,292.0,411.312258723,img/A/outside_man\sun_aqmtgbkdkyckgdyy.png,Outdoor,421.326710064,300.0,419.320511883,NearRight,17,1,17,18.0,290.0,409.3226694
18,310.0,429.318329518,314.0,433.314154118,,None,441.322376832,320.0,439.316147504,NearRight,18,1,18,19.0,312.0,431.324517551
19,328.0,447.324363567,332.0,451.320272159,img/A/inside\sun_anikjvdrxrywuyvr.png,Indoor,461.318008603,340.0,459.328406331,Right,19,1,19,20.0,330.0,449.31395044
20,344.0,463.324259629,348.0,467.320011087,img/A/outside_man\sun_aaipvtqzzpbvmhnb.png,Outdoor,477.317967657,356.0,475.328258297,NearLeft,20,1,20,21.0,346.0,465.313831103
21,366.0,485.32610218,370.0,489.321911732,img/A/outside_nat\sun_bqrvvaeesruldqsk.png,Outdoor,497.313517887,376.0,495.32387502,Left,21,1,21,22.0,368.0,487.315658956
22,380.0,499.319736716,384.0,503.31553437,,None,511.323764432,390.0,509.317520055,Left,22,1,22,23.0,382.0,501.325939797
23,394.0,513.313381052,398.0,517.325776715,,None,527.3235933,406.0,525.317425216,Right,23,1,23,24.0,396.0,515.319572584
