,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,91.2378078848,10.0,111.271058965,,None,131.304296397,16.0,121.293827589,Right,0,1,0,1.0,8.0,101.254402454
1,20.0,141.321043549,24.0,161.354214488,img/A/outside_man\sun_aputwudvfhsgcsgg.png,Outdoor,181.370871,30.0,171.354154994,Left,1,1,1,2.0,22.0,151.337688513
2,40.0,191.387439671,44.0,211.42070335,img/A/outside_nat\sun_atairfpicwcmswbb.png,Outdoor,216.454037721,50.0,216.437351113,Right,2,1,2,3.0,42.0,201.404052437
3,60.0,216.470694233,64.0,216.520675668,img/A/inside\sun_bzybqfaecwsubwwo.png,Indoor,216.554047836,72.0,216.538414617,NearLeft,3,1,3,4.0,62.0,216.504015306
4,76.0,216.570670401,80.0,216.604019471,,None,216.637356292,86.0,216.620660584,NearLeft,4,1,4,5.0,78.0,216.587360509
5,90.0,216.654022603,94.0,216.687345426,,None,216.720677698,102.0,216.704034134,NearRight,5,1,5,6.0,92.0,216.670703263
6,106.0,216.737370606,110.0,216.787336641,img/A/outside_nat\sun_afjxqaxhirjblfsw.png,Outdoor,216.820694811,116.0,216.803999803,NearRight,6,1,6,7.0,108.0,216.770689929
7,120.0,216.837342224,124.0,216.870697943,,None,216.904029515,132.0,216.887361104,Left,7,1,7,8.0,122.0,216.854003635
8,136.0,216.920679027,140.0,216.970686709,img/A/inside\sun_baremcyvmmyztjyo.png,Indoor,219.220662474,146.0,217.220683122,NearRight,8,1,8,9.0,138.0,216.954014799
9,152.0,223.220671223,156.0,227.220646376,img/A/outside_nat\sun_bqrvvaeesruldqsk.png,Outdoor,235.22060473,162.0,233.220659675,NearLeft,9,1,9,10.0,154.0,225.220664574
10,172.0,243.220579183,176.0,247.220565884,img/A/inside\sun_agvgmjswjlfrnaqe.png,Indoor,255.220549436,182.0,253.221348752,Left,10,1,10,11.0,174.0,245.220569734
11,190.0,261.220517239,194.0,265.220503941,img/A/inside\sun_bxipjwerkfcyzyri.png,Indoor,277.220469644,204.0,275.220463695,NearRight,11,1,11,12.0,192.0,263.220515839
12,208.0,279.220450396,212.0,283.220439197,,None,291.22041365,218.0,289.22041715,NearRight,12,1,12,13.0,210.0,281.220441297
13,222.0,293.22041785,226.0,297.220385653,img/A/outside_man\sun_bdehddycgcokjyqy.png,Outdoor,305.220365355,232.0,303.220365005,NearLeft,13,1,13,14.0,224.0,295.220391253
14,238.0,309.220348907,242.0,313.220341907,img/A/outside_nat\sun_bdtazuhapgwbydoi.png,Outdoor,323.220299912,250.0,321.220303061,Right,14,1,14,15.0,240.0,311.220340858
15,256.0,327.220298512,260.0,331.220284514,img/A/inside\sun_agxipqjrftuwlwpl.png,Indoor,339.220247417,266.0,337.220246017,Left,15,1,15,16.0,258.0,329.220275764
16,276.0,347.22021802,280.0,351.220284514,,None,361.220168676,288.0,359.220167626,Left,16,1,16,17.0,278.0,349.220211021
17,292.0,363.220168676,296.0,367.231081237,img/A/outside_man\sun_aadopnnweznhggye.png,Outdoor,375.220119681,302.0,373.22012248,Left,17,1,17,18.0,294.0,365.220150128
18,312.0,383.220092384,316.0,387.220076985,,None,397.220042339,324.0,395.220042339,Right,18,1,18,19.0,314.0,385.220081185
19,328.0,399.220050038,332.0,403.220022041,img/A/outside_man\sun_amfbqueyljxzfmur.png,Outdoor,411.219994394,338.0,409.219997194,NearRight,19,1,19,20.0,330.0,401.220025191
20,344.0,415.219991244,348.0,419.219964297,img/A/inside\sun_ciuexjuasoqmnysa.png,Indoor,431.219920902,358.0,429.219927551,NearLeft,20,1,20,21.0,346.0,417.219968496
21,362.0,433.219917752,366.0,437.219898154,img/A/inside\sun_atbyxovooehnzemf.png,Indoor,445.219877856,372.0,443.219886955,Right,21,1,21,22.0,364.0,435.219907603
22,378.0,449.2199377,382.0,453.219848809,,None,461.219821862,388.0,459.219821512,NearLeft,22,1,22,23.0,380.0,451.219850909
23,392.0,463.219819762,396.0,467.219818362,img/A/inside\sun_abnptawlxcjefrmi.png,Indoor,477.219775317,404.0,475.219767618,Right,23,1,23,24.0,394.0,465.219802964
