,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,643.52369017,10.0,647.519500072,img/B/outside_man\sun_aazepdqhrojqunox.png,Outdoor,655.527690939,16.0,653.521515155,NearLeft,0,1,0,1.0,8.0,645.529867004
1,20.0,657.517322257,24.0,661.51311781,,None,669.521366771,30.0,667.515147941,Left,1,1,1,2.0,22.0,659.523523588
2,34.0,671.527565302,38.0,675.523383953,img/B/outside_nat\sun_abfqnimhfodrmbor.png,Outdoor,685.521182341,46.0,683.514997108,Right,2,1,2,3.0,36.0,673.517152525
3,52.0,689.516990143,56.0,693.529418352,,None,701.521025558,62.0,699.514810928,Right,3,1,3,4.0,54.0,691.52322892
4,72.0,709.529286067,76.0,713.525091769,img/B/inside\sun_aaydtryfnfbvlvli.png,Indoor,721.516710873,82.0,719.527101952,Right,4,1,4,5.0,74.0,711.51887364
5,86.0,723.522923403,90.0,727.518725605,,None,737.51655444,98.0,735.526955668,NearLeft,5,1,5,6.0,88.0,725.529095687
6,102.0,739.52276627,106.0,743.518534876,img/B/inside\sun_abrfwthdzagzztaq.png,Indoor,751.527459264,112.0,749.521234835,Right,6,1,6,7.0,104.0,741.528961651
7,116.0,753.518058228,120.0,757.529447049,img/B/inside\sun_aaxoyiyedszmasjo.png,Indoor,765.520660897,126.0,763.517158125,NearLeft,7,1,7,8.0,118.0,755.523268116
8,130.0,767.527375273,134.0,771.522465652,,None,783.526491618,144.0,781.520305685,NearRight,8,1,8,9.0,132.0,769.516231775
9,148.0,785.516095289,152.0,789.528502501,img/B/inside\sun_aawpvmrpwqvdtgzt.png,Indoor,797.520143303,158.0,795.530504985,Left,9,1,9,10.0,150.0,787.522358214
10,164.0,801.515916109,168.0,805.528366716,img/B/outside_nat\sun_aaacmydfmcozlpel.png,Outdoor,815.526189251,176.0,813.51998267,Left,10,1,10,11.0,166.0,803.52211219
11,180.0,817.515767724,184.0,821.528201184,,None,829.519823087,190.0,827.530206817,NearLeft,11,1,11,12.0,182.0,819.521968356
12,194.0,831.526040167,198.0,835.521829071,img/B/outside_man\sun_accbrnzxuvtlnfte.png,Outdoor,843.530064033,204.0,841.523802858,NearRight,12,1,12,13.0,196.0,833.515592393
13,210.0,847.525866235,214.0,851.521669488,,None,861.519500772,222.0,859.529886602,NearRight,13,1,13,14.0,212.0,849.51543421
14,232.0,869.527722785,236.0,873.523513439,,None,883.521362571,244.0,881.53175785,Right,14,1,14,15.0,234.0,871.520407874
15,250.0,887.517144476,254.0,891.529587734,img/B/inside\sun_aanzabthnsqaomio.png,Indoor,903.517005891,264.0,901.52739522,NearRight,15,1,15,16.0,252.0,889.523334258
16,272.0,909.519029023,276.0,913.514840675,img/B/inside\sun_aasdufdzroddfmmw.png,Indoor,921.523056739,282.0,919.516838259,Left,16,1,16,17.0,274.0,911.525223355
17,292.0,929.531277702,296.0,933.527085154,img/B/outside_man\sun_aaancoinbvtdypbc.png,Outdoor,943.524923787,304.0,941.518709157,Left,17,1,17,18.0,294.0,931.520872274
18,308.0,945.514524309,312.0,949.52693887,img/B/outside_man\sun_aawwwkzunboneeyy.png,Outdoor,957.518570922,318.0,955.528943453,NearLeft,18,1,18,19.0,310.0,947.520690294
19,328.0,965.526785586,332.0,969.522595838,img/B/inside\sun_aampvkbsihnfucrn.png,Indoor,977.514217042,338.0,975.524575925,NearRight,19,1,19,20.0,330.0,967.516379459
20,346.0,983.516209027,350.0,987.528648085,img/B/inside\sun_aaguxgrqaehrwaip.png,Indoor,997.526466071,358.0,995.520247241,NearLeft,20,1,20,21.0,348.0,985.522419457
21,364.0,1001.52228192,368.0,1005.51810687,,None,1013.52631839,374.0,1011.52008801,Left,21,1,21,22.0,366.0,1003.52846576
22,380.0,1017.52209609,384.0,1021.51794134,img/B/outside_nat\sun_aacgcodmtsyjjmbx.png,Outdoor,1029.52613116,390.0,1027.51991758,NearRight,22,1,22,23.0,382.0,1019.52828482
23,394.0,1031.51577402,398.0,1035.52813469,img/B/outside_nat\sun_aalxbocnraukuels.png,Outdoor,1043.51979334,404.0,1041.53017147,Right,23,1,23,24.0,396.0,1033.52192601
