,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,107.577325735,10.0,111.573147886,,None,119.581371299,16.0,117.594783603,Right,0,1,0,1.0,8.0,109.583530216
1,24.0,125.583386032,28.0,129.579184385,img/B/outside_man\sun_aaxirkpajectciho.png,Outdoor,141.583223649,38.0,139.57700587,NearRight,1,1,1,2.0,26.0,127.572986553
2,42.0,143.572813672,46.0,147.585241532,,None,157.583067916,54.0,155.576868335,NearRight,2,1,2,3.0,44.0,145.57904405
3,62.0,163.585092098,66.0,167.580915648,,None,175.589118764,72.0,173.582901684,Left,3,1,3,4.0,64.0,165.574673722
4,76.0,177.578721385,80.0,181.574523238,img/B/inside\sun_aakejyolaigkvisc.png,Indoor,189.583442026,86.0,187.576516273,NearRight,4,1,4,5.0,78.0,179.58489052
5,90.0,191.57237062,94.0,195.585457808,img/B/inside\sun_aamjvvtynbmxfheq.png,Indoor,205.583358385,102.0,203.576391686,Right,5,1,5,6.0,92.0,193.580785812
6,112.0,213.597905616,116.0,217.586638581,img/B/outside_nat\sun_aaansjgvhbrbxvvk.png,Outdoor,229.574093834,126.0,227.584445718,Right,6,1,6,7.0,114.0,215.580548538
7,130.0,231.580304264,134.0,235.57607987,img/B/outside_man\sun_aacclhfjjpnqvtbz.png,Outdoor,243.584315882,140.0,241.578098102,Right,7,1,7,8.0,132.0,233.586468149
8,144.0,245.5739402,148.0,249.586327115,img/B/outside_man\sun_abspkwkylqkddaxr.png,Outdoor,257.577921021,154.0,255.590608903,NearRight,8,1,8,9.0,146.0,247.580112835
9,158.0,259.584151049,162.0,263.5799753,img/B/outside_man\sun_abscglgenasvhlpp.png,Outdoor,271.588187864,168.0,269.581960635,Left,9,1,9,10.0,160.0,261.57376172
10,174.0,275.584002315,178.0,279.57987766,img/B/outside_nat\sun_aadneptrbqhkzwag.png,Outdoor,287.588005884,184.0,285.581808052,NearLeft,10,1,10,11.0,176.0,277.590868925
11,190.0,291.583843083,194.0,295.579677132,img/B/inside\sun_aajuhnhxgwkyyrwb.png,Indoor,305.577481119,202.0,303.587864499,Left,11,1,11,12.0,192.0,293.573411758
12,206.0,307.583689449,210.0,311.57950495,,None,319.58840624,216.0,317.581490286,Right,12,1,12,13.0,208.0,309.573252525
13,222.0,323.584226991,226.0,327.580202425,img/B/outside_nat\sun_acfggivnbgypvwex.png,Outdoor,335.589953774,232.0,333.581313905,NearLeft,13,1,13,14.0,224.0,325.573333016
14,242.0,343.579192434,246.0,347.574986588,img/B/inside\sun_abwmjfnrmqjdltxn.png,Indoor,355.583320239,252.0,353.577012169,NearLeft,14,1,14,15.0,244.0,345.58748479
15,260.0,361.585237682,264.0,365.581074881,,None,373.572662838,270.0,371.596130257,NearLeft,15,1,15,16.0,262.0,363.574817906
16,274.0,375.578873269,278.0,379.574655524,img/B/inside\sun_aajspcoepticvplv.png,Indoor,387.582899934,284.0,385.576699653,NearRight,16,1,16,17.0,276.0,377.585063051
17,288.0,389.572504306,292.0,393.584920266,img/B/inside\sun_aatezwwkfesvyuij.png,Indoor,401.576512773,298.0,399.586946198,Left,17,1,17,18.0,290.0,391.578707736
18,302.0,403.58275015,306.0,407.578559702,img/B/inside\sun_aaylakcooequagux.png,Indoor,417.576388536,314.0,415.586774366,NearLeft,18,1,18,19.0,304.0,405.588944482
19,324.0,425.58460775,328.0,429.580414502,,None,439.578247536,336.0,437.588631616,Left,19,1,19,20.0,326.0,427.574169426
20,340.0,441.584453767,344.0,445.580245821,,None,453.588473783,350.0,451.582245505,NearLeft,20,1,20,21.0,342.0,443.57403819
21,356.0,457.58432918,360.0,461.580134533,,None,471.578041758,368.0,469.58831315,NearRight,21,1,21,22.0,358.0,459.591831321
22,376.0,477.579950452,380.0,481.575739007,img/B/outside_nat\sun_abadecjsoottqgbp.png,Outdoor,491.573565041,388.0,489.583946321,Left,22,1,22,23.0,378.0,479.586132536
23,394.0,495.586014948,398.0,499.581814351,img/B/inside\sun_abzoglkibwvlanfr.png,Indoor,507.573425756,404.0,505.583812636,Right,23,1,23,24.0,396.0,497.576376638
