,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,1126.69165665,10.0,1130.68744311,img/A/outside_nat\sun_bvtpjuydnnzmqcwv.png,Outdoor,1138.69568717,16.0,1136.68947779,Left,0,1,0,1.0,8.0,1128.69783279
1,24.0,1144.697697,28.0,1148.6935188,,None,1156.68513826,34.0,1154.69553774,NearRight,1,1,1,2.0,26.0,1146.68728563
2,38.0,1158.69202482,42.0,1162.68905574,img/A/inside\sun_bdmgmqsmmqkthilp.png,Indoor,1170.69646724,48.0,1168.68928671,Right,2,1,2,3.0,40.0,1160.6982076
3,56.0,1176.69740828,60.0,1180.69324058,img/A/outside_man\sun_abcpbpidmlveztau.png,Outdoor,1188.68492093,66.0,1186.69523012,Right,3,1,3,4.0,58.0,1178.68696751
4,70.0,1190.69105472,74.0,1194.68683417,img/A/inside\sun_atbyxovooehnzemf.png,Indoor,1202.69509608,80.0,1200.68887306,NearRight,4,1,4,5.0,72.0,1192.69724415
5,84.0,1204.68486704,88.0,1208.69711677,img/A/inside\sun_audojkeusubmhhcn.png,Indoor,1218.6949449,96.0,1216.68873202,Left,5,1,5,6.0,86.0,1206.69089934
6,100.0,1220.68450833,104.0,1224.69762946,,None,1234.69544955,112.0,1232.68857279,NearLeft,6,1,6,7.0,102.0,1222.6907359
7,122.0,1242.68637712,126.0,1246.68222692,img/A/outside_man\sun_acljdhtouiwvalkv.png,Outdoor,1256.69665447,134.0,1254.69044754,NearRight,7,1,7,8.0,124.0,1244.6925928
8,140.0,1260.69245527,144.0,1264.68829247,img/A/inside\sun_bxipjwerkfcyzyri.png,Indoor,1272.69650608,150.0,1270.69030825,NearLeft,8,1,8,9.0,142.0,1262.68205509
9,154.0,1274.68610345,158.0,1278.6819326,,None,1288.6963619,166.0,1286.69014797,Left,9,1,9,10.0,156.0,1276.69225824
10,170.0,1290.68592917,174.0,1294.68178632,img/A/inside\sun_azufbqqrxemnbupk.png,Indoor,1304.69620966,182.0,1302.69000518,Right,10,1,10,11.0,172.0,1292.69214835
11,186.0,1306.68578464,190.0,1310.68164109,img/A/outside_nat\sun_ancumhmsbxcihhtp.png,Outdoor,1318.69051648,196.0,1316.68359912,NearLeft,11,1,11,12.0,188.0,1308.69202097
12,202.0,1322.68572829,206.0,1326.6814745,,None,1334.68973746,212.0,1332.68349204,NearRight,12,1,12,13.0,204.0,1324.69316919
13,216.0,1336.69607388,220.0,1340.69171755,img/A/outside_man\sun_bqyrpmzmnorhqiuj.png,Outdoor,1348.68333385,226.0,1346.69372913,Left,13,1,13,14.0,218.0,1338.68546477
14,230.0,1350.68955513,234.0,1354.68536678,img/A/inside\sun_abxzvqnkfecikftq.png,Indoor,1362.69358075,240.0,1360.68737767,NearLeft,14,1,14,15.0,232.0,1352.69575366
15,248.0,1368.69560598,252.0,1372.69142673,,None,1384.69545829,262.0,1382.68925136,NearLeft,15,1,15,16.0,250.0,1370.68519145
16,272.0,1392.6870669,276.0,1396.6829048,,None,1404.69110791,282.0,1402.68490938,Left,16,1,16,17.0,274.0,1394.69329518
17,292.0,1412.69934393,296.0,1416.69516853,img/A/outside_nat\sun_aatvwcgvlmswovhv.png,Outdoor,1424.68680898,302.0,1422.69717521,NearRight,17,1,17,18.0,294.0,1414.68896055
18,306.0,1426.69301556,310.0,1430.68875967,,None,1438.69707547,316.0,1436.69086854,Right,18,1,18,19.0,308.0,1428.68255799
19,322.0,1442.69287942,326.0,1446.68867323,img/A/outside_man\sun_aqvlqqorjorxjwnh.png,Outdoor,1456.68650696,334.0,1454.69686969,Right,19,1,19,20.0,324.0,1444.68243725
20,344.0,1464.69471218,348.0,1468.69052768,img/A/inside\sun_ahnymjevjmixbypi.png,Indoor,1480.69458339,358.0,1478.68834776,Left,20,1,20,21.0,346.0,1466.68430885
21,366.0,1486.69658657,370.0,1490.69240487,img/A/outside_nat\sun_adeqcskxygdmtcul.png,Outdoor,1500.69024911,378.0,1498.68398548,NearLeft,21,1,21,22.0,368.0,1488.68618569
22,382.0,1502.69644379,386.0,1506.69225719,,None,1514.68386824,392.0,1512.69426212,Right,22,1,22,23.0,384.0,1504.68603836
23,400.0,1520.68590712,404.0,1524.68406492,img/A/inside\sun_ciuexjuasoqmnysa.png,Indoor,1532.69071246,410.0,1530.68629243,NearRight,23,1,23,24.0,402.0,1522.69274469
