,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,136.226364687,10.0,140.222086748,img/A/outside_man\sun_aqmtgbkdkyckgdyy.png,Outdoor,152.226874932,20.0,150.221438268,Left,0,1,0,1.0,8.0,138.215885417
1,24.0,154.216470204,28.0,158.211556734,,None,170.215625045,38.0,168.226016474,NearRight,1,1,1,2.0,26.0,156.223899552
2,48.0,178.223866656,52.0,182.219667459,,None,190.227858325,58.0,188.221684641,Left,2,1,2,3.0,50.0,180.213452129
3,62.0,192.217518691,66.0,196.213288697,img/A/inside\sun_aawinctpjwdokiof.png,Indoor,206.227768735,74.0,204.221530308,Left,3,1,3,4.0,64.0,194.223709873
4,78.0,208.217371356,82.0,212.213136463,img/A/outside_nat\sun_avyaxgkxlaeedguu.png,Outdoor,220.221395572,88.0,218.215150496,NearRight,4,1,4,5.0,80.0,210.22355379
5,94.0,224.217215973,98.0,228.212991229,img/A/outside_nat\sun_bdtazuhapgwbydoi.png,Outdoor,236.221243689,104.0,234.215010861,Right,5,1,5,6.0,96.0,226.223412405
6,112.0,242.223281869,116.0,246.219068673,img/A/inside\sun_abnptawlxcjefrmi.png,Indoor,256.216936703,124.0,254.227295936,Right,6,1,6,7.0,114.0,244.212859293
7,128.0,258.223133135,132.0,262.21891399,img/A/outside_man\sun_aampbyuzlgrcrygt.png,Outdoor,270.2271682,138.0,268.220928023,Right,7,1,7,8.0,130.0,260.212712309
8,146.0,276.212583523,150.0,280.225001234,,None,290.222833567,158.0,288.216615438,Right,8,1,8,9.0,148.0,278.218753007
9,164.0,294.218648019,168.0,298.214412776,img/A/inside\sun_abhfieooonebxjrg.png,Indoor,306.222688333,174.0,304.216474053,Left,9,1,9,10.0,166.0,296.224832552
10,178.0,308.212252459,182.0,312.224696766,img/A/inside\sun_ahsovvjhbcyntaak.png,Indoor,320.216324269,188.0,318.226715349,NearLeft,10,1,10,11.0,180.0,310.218456939
11,194.0,324.212129972,198.0,328.224554332,,None,338.222387366,206.0,336.216173786,Left,11,1,11,12.0,196.0,326.218305406
12,210.0,340.211951491,214.0,344.224402448,,None,352.216034851,220.0,350.226417181,NearRight,12,1,12,13.0,212.0,342.218167171
13,224.0,354.222238282,228.0,358.218022636,img/A/inside\sun_artoiedgagfbgesn.png,Indoor,366.226270547,234.0,364.220042618,NearRight,13,1,13,14.0,226.0,356.211803457
14,238.0,368.215873518,242.0,372.211690419,,None,380.219863088,248.0,378.213668756,NearLeft,14,1,14,15.0,240.0,370.2220703
15,252.0,382.226116563,256.0,386.221939764,img/A/inside\sun_baremcyvmmyztjyo.png,Indoor,394.213547319,262.0,392.223937698,NearLeft,15,1,15,16.0,254.0,384.215714985
16,266.0,396.219763349,270.0,400.21557745,img/A/outside_man\sun_aputwudvfhsgcsgg.png,Outdoor,410.213398235,278.0,408.223779165,Left,16,1,16,17.0,268.0,398.22595873
17,286.0,416.215431516,290.0,420.211196972,img/A/inside\sun_bsmswguoyiamatyu.png,Indoor,428.219449432,296.0,426.213242502,NearRight,17,1,17,18.0,288.0,418.221626548
18,306.0,436.227681944,310.0,440.223502695,img/A/outside_nat\sun_atjvpizdlvlfluni.png,Outdoor,450.221340628,318.0,448.215119349,NearLeft,18,1,18,19.0,308.0,438.217260418
19,328.0,458.229542344,332.0,462.225362745,,None,472.223195778,340.0,470.216952452,NearLeft,19,1,19,20.0,330.0,460.219154764
20,344.0,474.212770053,348.0,478.225237458,img/A/inside\sun_abpqxslcljhrwmck.png,Indoor,486.216805468,354.0,484.227221394,Right,20,1,20,21.0,346.0,476.218991332
21,364.0,494.225062477,368.0,498.220892327,img/A/outside_nat\sun_birbwwpwtfeczupo.png,Outdoor,506.212500232,374.0,504.222886762,NearLeft,21,1,21,22.0,366.0,496.214660199
22,378.0,508.218719761,382.0,512.214537012,,None,520.222743627,388.0,518.216492251,Right,22,1,22,23.0,380.0,510.224901844
23,396.0,526.224724413,400.0,530.220636154,img/A/outside_man\sun_ahsknmkvyzjvzpic.png,Outdoor,538.212192615,406.0,536.222662436,NearRight,23,1,23,24.0,398.0,528.214344183
