,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,130.94134857,10.0,134.937118212,img/A/outside_man\sun_aqvlqqorjorxjwnh.png,Outdoor,142.928758634,16.0,140.939109504,Left,0,1,0,1.0,8.0,132.930891311
1,22.0,146.941242531,26.0,150.937017422,img/A/inside\sun_bdalroxvuvnihofa.png,Indoor,158.928631947,32.0,156.939047211,NearLeft,1,1,1,2.0,24.0,148.947380541
2,42.0,166.936918033,46.0,170.93272582,,None,182.936813744,56.0,180.930588943,NearRight,2,1,2,3.0,44.0,168.926477922
3,60.0,184.926419128,64.0,188.93885858,img/A/outside_nat\sun_aofakjvzflfwxapl.png,Outdoor,196.930513351,70.0,194.94087367,NearRight,3,1,3,4.0,62.0,186.932605433
4,76.0,200.942947903,80.0,204.938757091,,None,212.930411862,86.0,210.94077533,Right,4,1,4,5.0,78.0,202.932501144
5,90.0,214.936620914,94.0,218.932394055,,None,226.940662292,100.0,224.934444841,Left,5,1,5,6.0,92.0,216.926213
6,106.0,230.936514525,110.0,234.932303064,img/A/outside_man\sun_aadopnnweznhggye.png,Outdoor,242.94058775,116.0,240.9343577,NearRight,6,1,6,7.0,108.0,232.942708178
7,120.0,244.930532599,124.0,248.942629787,,None,256.934283508,130.0,254.928050658,NearLeft,7,1,7,8.0,122.0,246.936409536
8,140.0,264.942519198,144.0,268.939031812,img/A/inside\sun_ahvaoneopufydell.png,Indoor,278.937603961,152.0,276.934649569,Right,8,1,8,9.0,142.0,266.933287511
9,156.0,280.943096638,160.0,284.938912125,,None,292.929871518,166.0,290.942529697,NearLeft,9,1,9,10.0,158.0,282.935065326
10,174.0,298.931933153,178.0,302.92774024,img/A/inside\sun_audojkeusubmhhcn.png,Indoor,310.936035075,184.0,308.929808525,Right,10,1,10,11.0,176.0,300.938146404
11,188.0,312.942229778,192.0,316.938062063,img/A/inside\sun_agxipqjrftuwlwpl.png,Indoor,324.929718584,198.0,322.940096751,Left,11,1,11,12.0,190.0,314.931841812
12,202.0,326.935933935,206.0,330.931743123,img/A/outside_man\sun_auprwsaegvmiaiwa.png,Outdoor,338.94000961,212.0,336.93377746,Right,12,1,12,13.0,204.0,328.94211779
13,216.0,340.929624094,220.0,344.942036949,img/A/inside\sun_ahnymjevjmixbypi.png,Indoor,352.933693469,226.0,350.927466919,NearRight,13,1,13,14.0,218.0,342.935826497
14,236.0,360.941948408,240.0,364.937771244,img/A/outside_nat\sun_bgqsphccbnklxlqu.png,Outdoor,372.930359367,246.0,370.942420858,Left,14,1,14,15.0,238.0,362.931509347
15,256.0,380.937644557,260.0,384.933526887,img/A/outside_man\sun_ahsknmkvyzjvzpic.png,Outdoor,394.931357113,268.0,392.941747179,NearLeft,15,1,15,16.0,258.0,382.943867608
16,272.0,396.937574914,276.0,400.933406499,,None,408.941663187,282.0,406.935435937,Right,16,1,16,17.0,274.0,398.927174699
17,292.0,416.933313059,296.0,420.929122946,img/A/inside\sun_bdmgmqsmmqkthilp.png,Indoor,428.937368786,302.0,426.931122637,NearLeft,17,1,17,18.0,294.0,418.939502513
18,312.0,436.928999409,316.0,440.941457409,,None,450.939323682,324.0,448.933059335,Left,18,1,18,19.0,314.0,438.935236458
19,328.0,452.928925217,332.0,456.941363969,img/A/inside\sun_aqjtevapheavsuzi.png,Indoor,468.928834576,342.0,466.939214493,Left,19,1,19,20.0,330.0,454.935155617
20,350.0,474.930858065,354.0,478.927204446,img/A/outside_nat\sun_ajdttxqzdyzrxwgb.png,Outdoor,488.941852168,362.0,486.935931836,NearLeft,20,1,20,21.0,352.0,476.937749546
21,366.0,490.931612236,370.0,494.926615808,img/A/outside_nat\sun_bpqombtghzcbglwk.png,Outdoor,504.946034931,378.0,502.934864447,Right,21,1,21,22.0,368.0,492.939999461
22,382.0,506.930685183,386.0,510.943116236,img/A/inside\sun_aaloiwdypreqzwnn.png,Indoor,520.940973409,394.0,518.934776606,NearRight,22,1,22,23.0,384.0,508.936958278
23,398.0,522.930588243,402.0,526.926433827,,None,536.940879619,410.0,534.934668817,NearRight,23,1,23,24.0,400.0,524.936772098
