,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,594.674661088,10.0,598.67464079,img/B/outside_nat\sun_aanfjwabnufovale.png,Outdoor,608.674600894,18.0,606.674576397,Right,0,1,0,1.0,8.0,596.67463799
1,28.0,616.674537901,32.0,620.674523553,,None,628.67445321,38.0,626.67445356,NearRight,1,1,1,2.0,30.0,618.674495206
2,44.0,632.674436062,48.0,636.674403166,img/B/outside_man\sun_abgbtmeglahqlsmz.png,Outdoor,644.67436117,54.0,642.674351021,NearRight,2,1,2,3.0,46.0,634.675618235
3,60.0,648.674334923,64.0,652.674304126,,None,662.674234484,72.0,660.674241833,Right,3,1,3,4.0,62.0,650.674298177
4,76.0,664.674223285,80.0,668.674198438,img/B/outside_nat\sun_aamepsrqelgzeleo.png,Outdoor,676.674163092,86.0,674.674142444,Left,4,1,4,5.0,78.0,666.674167291
5,94.0,682.674124946,98.0,686.6740861,img/B/outside_man\sun_accnapeyuiitgzxz.png,Outdoor,696.674023807,106.0,694.674025556,Left,5,1,5,6.0,96.0,684.6740882
6,112.0,700.67399476,116.0,704.673970962,img/B/outside_nat\sun_aalltyvjhbzhkmvg.png,Outdoor,712.673920218,122.0,710.673925467,NearLeft,6,1,6,7.0,114.0,702.673963263
7,126.0,714.673904469,130.0,718.673887671,img/B/inside\sun_aasdufdzroddfmmw.png,Indoor,726.673834127,136.0,724.67584746,NearRight,7,1,7,8.0,128.0,716.673881022
8,142.0,730.67380613,146.0,734.673747686,,None,742.673735438,152.0,740.673725639,NearLeft,8,1,8,9.0,144.0,732.673778133
9,158.0,746.673704641,162.0,750.673680494,,None,758.673630449,168.0,756.6736238,Right,9,1,9,10.0,160.0,748.67362135
10,178.0,766.673581104,182.0,770.673558707,img/B/inside\sun_aaeycnkjwmvweywi.png,Indoor,778.673505162,188.0,776.673504813,Right,10,1,10,11.0,180.0,768.673552057
11,192.0,780.673483815,196.0,784.673465617,img/B/inside\sun_aafkyzekyiexahmz.png,Indoor,794.673401574,204.0,792.673404023,Left,11,1,11,12.0,194.0,782.673446019
12,208.0,796.673400874,212.0,800.673379176,img/B/inside\sun_aaiuzbtklnxpvzbv.png,Indoor,808.673313733,218.0,806.673321082,Left,12,1,12,13.0,210.0,798.673357828
13,222.0,810.673301834,226.0,814.673278737,img/B/inside\sun_aaeivpaottmutnqm.png,Indoor,822.673226943,232.0,820.673230092,Right,13,1,13,14.0,224.0,812.673276637
14,236.0,824.673219943,240.0,828.673187397,,None,836.673137352,246.0,834.673144351,Left,14,1,14,15.0,238.0,826.674939658
15,250.0,838.673109005,254.0,842.673106206,img/B/inside\sun_aahutlxpfsmsmmqi.png,Indoor,850.673049862,260.0,848.673041463,NearLeft,15,1,15,16.0,252.0,840.673088357
16,264.0,852.673030264,268.0,856.673038313,img/B/inside\sun_accyvmvbgmzabmow.png,Indoor,864.67297147,274.0,862.673012766,NearLeft,16,1,16,17.0,266.0,854.673011366
17,282.0,870.672921075,286.0,874.672885379,img/B/outside_nat\sun_aajnqdxhijoxoqzu.png,Outdoor,884.672824136,294.0,882.672827636,NearRight,17,1,17,18.0,284.0,872.672891679
18,300.0,888.672799639,304.0,892.672749594,,None,904.672700949,314.0,902.672718797,NearLeft,18,1,18,19.0,302.0,890.672771292
19,318.0,906.6726887,322.0,910.672669803,img/B/outside_man\sun_abvparldyjthmojd.png,Outdoor,918.673309534,328.0,916.672622908,Right,19,1,19,20.0,320.0,908.672654404
20,332.0,920.673308134,336.0,924.673259139,,None,932.673219943,342.0,930.673210844,NearRight,20,1,20,21.0,334.0,922.673264039
21,352.0,940.673413122,356.0,944.673223093,,None,956.672302342,366.0,954.672337338,Left,21,1,21,22.0,354.0,942.679103509
22,376.0,964.67232474,380.0,968.672290443,img/B/inside\sun_abbahynvuqekslgb.png,Indoor,978.67223375,388.0,976.672220801,NearRight,22,1,22,23.0,378.0,966.672330339
23,392.0,980.672220101,396.0,984.672192804,img/B/outside_man\sun_aacclhfjjpnqvtbz.png,Outdoor,994.672122812,404.0,992.67213646,NearLeft,23,1,23,24.0,394.0,982.672189304
