,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,1099.25225069,10.0,1103.24797416,img/B/inside\sun_aajspcoepticvplv.png,Indoor,1111.25617237,16.0,1109.24997454,NearLeft,0,1,0,1.0,8.0,1101.25837328
1,22.0,1115.25200782,26.0,1119.24778658,img/B/outside_nat\sun_aacegqrsghanpufn.png,Outdoor,1127.25599249,32.0,1125.24976491,NearLeft,1,1,1,2.0,24.0,1117.25818011
2,42.0,1135.24760845,46.0,1139.26001671,img/B/outside_nat\sun_aacjsxcwmkbgvpmb.png,Outdoor,1151.24743136,56.0,1149.25781579,Right,2,1,2,3.0,44.0,1137.25379508
3,60.0,1153.2536292,64.0,1157.24994654,,None,1165.258732,70.0,1163.25144228,Left,3,1,3,4.0,62.0,1155.25982213
4,74.0,1167.24724588,78.0,1171.2596587,,None,1179.2512827,84.0,1177.26166398,NearRight,4,1,4,5.0,76.0,1169.25344267
5,88.0,1181.25746338,92.0,1185.25396481,img/B/inside\sun_aaoyqijdfqbzwraw.png,Indoor,1193.26213818,98.0,1191.2559309,Left,5,1,5,6.0,90.0,1183.2470583
6,104.0,1197.25729365,108.0,1201.25309025,,None,1209.26131192,114.0,1207.25507664,NearLeft,6,1,6,7.0,106.0,1199.24684133
7,118.0,1211.25090369,122.0,1215.2466807,,None,1225.26111524,130.0,1223.25491251,Left,7,1,7,8.0,120.0,1213.25709487
8,136.0,1229.25692829,140.0,1233.25339507,img/B/outside_man\sun_acebwlwlbivavdcn.png,Outdoor,1243.25119136,148.0,1241.26353208,Right,8,1,8,9.0,138.0,1231.26310337
9,152.0,1245.25757362,156.0,1249.25278054,,None,1257.26080412,162.0,1255.25459719,Right,9,1,9,10.0,154.0,1247.2471038
10,170.0,1263.2461624,174.0,1267.25963665,img/B/inside\sun_aatezwwkfesvyuij.png,Indoor,1275.25019292,180.0,1273.26057245,NearRight,10,1,10,11.0,172.0,1265.25234029
11,184.0,1277.2563785,188.0,1281.2521695,img/B/outside_man\sun_accnapeyuiitgzxz.png,Outdoor,1291.25001584,196.0,1289.26261588,NearRight,11,1,11,12.0,186.0,1279.24594053
12,206.0,1299.25838343,210.0,1303.25400296,img/B/inside\sun_abwmjfnrmqjdltxn.png,Indoor,1311.24560911,216.0,1309.25601454,Right,12,1,12,13.0,208.0,1301.24778238
13,224.0,1317.24762034,228.0,1321.26003386,img/B/inside\sun_abqowuarvqqcnipn.png,Indoor,1329.25162146,234.0,1327.26202409,Left,13,1,13,14.0,226.0,1319.25377548
14,238.0,1331.25784344,242.0,1335.25363865,img/B/inside\sun_abrfwthdzagzztaq.png,Indoor,1345.25146083,250.0,1343.26183791,Right,14,1,14,15.0,240.0,1333.24742682
15,254.0,1347.25765796,258.0,1351.25346576,,None,1359.26166713,264.0,1357.2554728,NearLeft,15,1,15,16.0,256.0,1349.24726268
16,274.0,1367.25327013,278.0,1371.24911468,,None,1379.25796313,284.0,1377.2517387,Right,16,1,16,17.0,276.0,1369.25950471
17,288.0,1381.26415641,292.0,1385.26172662,img/B/outside_nat\sun_aagzczontectgtzw.png,Outdoor,1397.24778868,302.0,1395.2577899,Left,17,1,17,18.0,290.0,1383.25374573
18,306.0,1399.25416674,310.0,1403.24873182,img/B/inside\sun_aaaezlmwnuubqwpb.png,Indoor,1413.25065907,318.0,1411.25715367,NearRight,18,1,18,19.0,308.0,1401.26470725
19,326.0,1419.24855719,330.0,1423.26094061,img/B/outside_man\sun_abiwezihcfaufuiw.png,Outdoor,1433.25876629,338.0,1431.25251177,Left,19,1,19,20.0,328.0,1421.25473403
20,348.0,1441.25135654,352.0,1445.246175,img/B/outside_man\sun_aawwwkzunboneeyy.png,Outdoor,1455.2605833,360.0,1453.25438546,NearLeft,20,1,20,21.0,350.0,1443.2587145
21,370.0,1463.2521933,374.0,1467.2480116,,None,1475.25621402,380.0,1473.24999029,NearRight,21,1,21,22.0,372.0,1465.25837993
22,384.0,1477.25008478,388.0,1481.2582277,img/B/outside_nat\sun_aazwxarwchtbkpuq.png,Outdoor,1489.24982196,394.0,1487.26021374,NearRight,22,1,22,23.0,386.0,1479.25198962
23,398.0,1491.26027043,402.0,1495.25246312,img/B/inside\sun_aampvkbsihnfucrn.png,Indoor,1503.26071873,408.0,1501.25449745,NearLeft,23,1,23,24.0,400.0,1493.26287275
