,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,630.835580033,10.0,634.826390374,img/B/inside\sun_aaguxgrqaehrwaip.png,Indoor,642.834562692,16.0,640.828345263,NearRight,0,1,0,1.0,8.0,632.8201222
1,20.0,644.824188411,24.0,648.819979765,img/B/outside_man\sun_abjkwkawctptshmr.png,Outdoor,656.82818988,30.0,654.821969301,NearRight,1,1,1,2.0,22.0,646.830368045
2,34.0,658.834384912,38.0,662.830896488,img/B/inside\sun_aanbmbnyyowsobsg.png,Indoor,670.821999397,44.0,668.832872725,NearLeft,2,1,2,3.0,36.0,660.823994882
3,48.0,672.828016998,52.0,676.823824451,,None,684.832011118,58.0,682.825801737,NearRight,3,1,3,4.0,50.0,674.83699598
4,62.0,686.821621438,66.0,690.834690079,img/B/outside_nat\sun_aacgcodmtsyjjmbx.png,Outdoor,698.825629206,72.0,696.819420525,Left,4,1,4,5.0,64.0,688.829842751
5,82.0,706.83384177,86.0,710.82967057,img/B/outside_nat\sun_aarnmhmjnoywelfb.png,Outdoor,718.821284774,92.0,716.831631409,NearLeft,5,1,5,6.0,84.0,708.823427593
6,98.0,722.833666789,102.0,726.829502938,img/B/inside\sun_aahutlxpfsmsmmqi.png,Indoor,738.83346906,112.0,736.827278578,NearRight,6,1,6,7.0,100.0,724.823260661
7,118.0,742.829292261,122.0,746.826857923,img/B/inside\sun_aaqhalpndqfclyti.png,Indoor,758.83180114,132.0,756.82299294,Right,7,1,7,8.0,120.0,744.835491142
8,138.0,762.825052468,142.0,766.820729034,img/B/outside_man\sun_aabgqlyidjxjvsvx.png,Outdoor,774.8289255,148.0,772.822705971,Right,8,1,8,9.0,140.0,764.831817239
9,158.0,782.820503309,162.0,786.832877624,,None,794.824534874,168.0,792.818322694,NearLeft,9,1,9,10.0,160.0,784.826720388
10,174.0,798.820356675,178.0,802.833048406,,None,810.824426386,184.0,808.834739423,Right,10,1,10,11.0,176.0,800.82651671
11,190.0,814.821911557,194.0,818.833241585,,None,826.824169513,200.0,824.836151871,NearLeft,11,1,11,12.0,192.0,816.827033604
12,206.0,830.821817067,210.0,834.837650409,img/B/inside\sun_abzoglkibwvlanfr.png,Indoor,842.824223757,216.0,840.835071538,Left,12,1,12,13.0,208.0,832.827568347
13,226.0,850.83662747,230.0,854.828013849,,None,862.819630153,236.0,860.829997435,Left,13,1,13,14.0,228.0,852.821784521
14,240.0,864.825834984,244.0,868.821620738,img/B/inside\sun_aakejyolaigkvisc.png,Indoor,878.836035684,252.0,876.829823853,NearLeft,14,1,14,15.0,242.0,866.834486751
15,256.0,880.825672601,260.0,884.821436658,img/B/inside\sun_aamrqohnymdzzcsm.png,Indoor,894.819262343,268.0,892.836855995,Left,15,1,15,16.0,258.0,882.831831937
16,272.0,896.825525617,276.0,900.821259927,img/B/outside_nat\sun_abfqnimhfodrmbor.png,Outdoor,910.819090511,284.0,908.829422447,Right,16,1,16,17.0,274.0,898.833540103
17,288.0,912.825286943,292.0,916.821075497,img/B/outside_man\sun_aavgffdllieopxov.png,Outdoor,926.818898382,300.0,924.829271263,NearRight,17,1,17,18.0,290.0,914.831477775
18,310.0,934.82716484,314.0,938.82289775,,None,946.831127113,320.0,944.824882036,NearRight,18,1,18,19.0,312.0,936.833334325
19,328.0,952.833137996,332.0,956.828918151,img/B/inside\sun_abrqvtngwzzkyunp.png,Indoor,966.826750835,340.0,964.820518007,Right,19,1,19,20.0,330.0,954.822702821
20,344.0,968.832961265,348.0,972.82874247,img/B/outside_man\sun_abvparldyjthmojd.png,Outdoor,982.827387766,356.0,980.822981041,NearLeft,20,1,20,21.0,346.0,970.822492494
21,366.0,990.835443547,370.0,994.836406994,img/B/outside_nat\sun_aavmchfjuxkpmnuv.png,Outdoor,1002.82236371,376.0,1000.83323879,Left,21,1,21,22.0,368.0,992.824358493
22,380.0,1004.82836941,384.0,1008.82421991,,None,1016.83261515,390.0,1014.82618215,Left,22,1,22,23.0,382.0,1006.82147655
23,394.0,1018.82197245,398.0,1022.81787334,,None,1032.83224034,406.0,1030.82599492,Right,23,1,23,24.0,396.0,1020.82817658
