,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,261.41297926,10.0,265.4089029,img/A/outside_man\sun_aputwudvfhsgcsgg.png,Outdoor,273.417040572,16.0,271.410832942,NearLeft,0,1,0,1.0,8.0,263.41919389
1,20.0,275.406713536,24.0,279.419060554,img/A/inside\sun_akihpnhiblchzhgq.png,Indoor,289.416885189,32.0,287.410687707,Left,1,1,1,2.0,22.0,277.412858873
2,42.0,297.408498693,46.0,301.404315595,img/A/outside_man\sun_acojhtjciuciuhey.png,Outdoor,311.418750838,54.0,309.412506461,Right,2,1,2,3.0,44.0,299.414711923
3,58.0,313.40834331,62.0,317.404149362,img/A/inside\sun_auipycrgwmfcakvq.png,Indoor,325.412398323,68.0,323.406172844,Right,3,1,3,4.0,60.0,315.414624783
4,72.0,327.418600354,76.0,331.414409906,img/A/outside_nat\sun_ajpdesmpmbcnhujq.png,Outdoor,339.406031809,82.0,337.417182657,Right,4,1,4,5.0,74.0,329.408185477
5,86.0,341.412247489,90.0,345.408038843,,None,353.416288153,96.0,351.410079473,NearRight,5,1,5,6.0,88.0,343.41844847
6,102.0,357.412069708,106.0,361.407889409,,None,371.405722793,114.0,369.42373325,Left,6,1,6,7.0,104.0,359.418303236
7,118.0,373.411933223,122.0,377.407955202,img/A/inside\sun_bxzowyjwupekdsyz.png,Indoor,385.416176165,128.0,383.409996182,NearLeft,7,1,7,8.0,120.0,375.418140504
8,134.0,389.411976618,138.0,393.407594741,img/A/inside\sun_abmkzxvudrcajnle.png,Indoor,403.405421825,146.0,401.416030581,NearRight,8,1,8,9.0,136.0,391.418205946
9,154.0,409.407434458,158.0,413.403277607,img/A/outside_nat\sun_adeqcskxygdmtcul.png,Outdoor,421.413038404,164.0,419.405268892,NearRight,9,1,9,10.0,156.0,411.413855916
10,168.0,423.417699901,172.0,427.413493005,,None,435.405128907,178.0,433.415520686,Right,10,1,10,11.0,170.0,425.407280475
11,182.0,437.411337937,186.0,441.407134891,img/A/inside\sun_axoigjlwlboezeqx.png,Indoor,453.412758784,196.0,451.404971074,NearRight,11,1,11,12.0,184.0,439.417536819
12,200.0,455.417437079,204.0,459.413267279,img/A/outside_man\sun_bezqwfdkvrlqbokm.png,Outdoor,467.40481709,210.0,465.415277812,Left,12,1,12,13.0,202.0,457.40723638
13,220.0,475.413045053,224.0,479.408874203,,None,487.417100416,230.0,485.410878437,NearLeft,13,1,13,14.0,222.0,477.404294947
14,236.0,491.41288582,240.0,495.408724069,img/A/inside\sun_artoiedgagfbgesn.png,Indoor,503.417170058,246.0,501.410709055,NearLeft,14,1,14,15.0,238.0,493.4190966
15,250.0,505.406743633,254.0,509.420670381,img/A/outside_man\sun_aqmtgbkdkyckgdyy.png,Outdoor,517.410706955,260.0,515.40435864,Left,15,1,15,16.0,252.0,507.412948813
16,270.0,525.418779885,274.0,529.414620933,img/A/outside_nat\sun_bymmpcljitwmrebr.png,Outdoor,539.412467615,282.0,537.406811525,NearRight,16,1,16,17.0,272.0,527.408415402
17,288.0,543.408269468,292.0,547.404065022,,None,555.412295434,298.0,553.406088853,Left,17,1,17,18.0,290.0,545.414468
18,302.0,557.418502015,306.0,561.414343413,img/A/inside\sun_agxipqjrftuwlwpl.png,Indoor,571.412156499,314.0,569.405941169,Right,18,1,18,19.0,304.0,559.408115835
19,324.0,579.420423657,328.0,583.416285354,,None,591.408025194,334.0,589.418198947,NearRight,19,1,19,20.0,326.0,581.411337937
20,340.0,595.403610071,344.0,599.416254557,img/A/outside_nat\sun_bdtazuhapgwbydoi.png,Outdoor,607.407669983,350.0,605.418242343,NearLeft,20,1,20,21.0,342.0,597.41001718
21,354.0,609.413862915,358.0,613.409658818,img/A/inside\sun_blkzrscmyrliztij.png,Indoor,625.41372258,368.0,623.40751145,Left,21,1,21,22.0,356.0,611.403453638
22,378.0,633.405324886,382.0,637.417744696,,None,647.415804156,390.0,645.409353301,Right,22,1,22,23.0,380.0,635.411523767
23,398.0,653.417555017,402.0,657.413619691,,None,665.421855353,408.0,663.415649822,NearLeft,23,1,23,24.0,400.0,655.407688531
