,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,1299.72865012,10.0,1303.72446947,img/A/outside_man\sun_bdehddycgcokjyqy.png,Outdoor,1311.73265683,16.0,1309.72649995,Left,0,1,0,1.0,8.0,1301.73484095
1,22.0,1315.72871941,26.0,1319.72449676,img/A/inside\sun_ahvaoneopufydell.png,Indoor,1327.73273697,32.0,1325.72652794,NearLeft,1,1,1,2.0,24.0,1317.73490254
2,42.0,1335.72413735,46.0,1339.73677344,,None,1351.72399247,56.0,1349.7343958,NearRight,2,1,2,3.0,44.0,1337.73048847
3,60.0,1353.7301973,64.0,1357.72601595,img/A/outside_nat\sun_bgqsphccbnklxlqu.png,Outdoor,1365.73427751,70.0,1363.72801563,NearRight,3,1,3,4.0,62.0,1355.73825448
4,76.0,1369.73005381,80.0,1373.72593896,,None,1381.73407733,86.0,1379.72792219,Right,4,1,4,5.0,78.0,1371.73744432
5,90.0,1383.72371215,94.0,1387.73650012,,None,1395.72777416,100.0,1393.72153153,Left,5,1,5,6.0,92.0,1385.72990123
6,106.0,1399.72355606,110.0,1403.73597588,img/A/outside_man\sun_aqvlqqorjorxjwnh.png,Outdoor,1411.72762613,116.0,1409.72137195,NearRight,6,1,6,7.0,108.0,1401.72975635
7,120.0,1413.73379176,124.0,1417.72964471,,None,1425.72123441,130.0,1423.73164579,NearLeft,7,1,7,8.0,122.0,1415.72340453
8,140.0,1433.72945853,144.0,1437.72527508,img/A/inside\sun_atkrisvsrzpbgyxu.png,Indoor,1447.72311021,152.0,1445.73351144,Right,8,1,8,9.0,142.0,1435.73566826
9,156.0,1449.72933709,160.0,1453.72512949,,None,1461.73337321,166.0,1459.72716628,NearLeft,9,1,9,10.0,158.0,1451.73573545
10,174.0,1467.73539844,178.0,1471.73130633,img/A/inside\sun_bxipjwerkfcyzyri.png,Indoor,1479.72279945,184.0,1477.7357246,Right,10,1,10,11.0,176.0,1469.72599005
11,188.0,1481.72901023,192.0,1485.72484952,img/A/inside\sun_azufbqqrxemnbupk.png,Indoor,1493.73307399,198.0,1491.72687126,Left,11,1,11,12.0,190.0,1483.7352455
12,202.0,1495.72266261,206.0,1499.73509047,img/A/outside_man\sun_bqyrpmzmnorhqiuj.png,Outdoor,1507.72672987,212.0,1505.7204799,Right,12,1,12,13.0,204.0,1497.72886639
13,216.0,1509.732934,220.0,1513.7288314,img/A/inside\sun_akmrxobzlzsiuhog.png,Indoor,1521.72033186,226.0,1519.73074044,NearRight,13,1,13,14.0,218.0,1511.72250163
14,236.0,1529.72855633,240.0,1533.72439667,img/A/outside_nat\sun_bgibqzzsihgolcxc.png,Outdoor,1541.73262884,246.0,1539.72638866,Left,14,1,14,15.0,238.0,1531.73479265
15,256.0,1549.72424304,260.0,1553.72004034,img/A/outside_man\sun_agonfthpcwebmicc.png,Outdoor,1563.73449973,268.0,1561.72824731,NearLeft,15,1,15,16.0,258.0,1551.73052486
16,272.0,1565.72408801,276.0,1569.73670975,,None,1577.72811187,282.0,1575.72192559,Right,16,1,16,17.0,274.0,1567.73040168
17,292.0,1585.73637063,296.0,1589.73218368,img/A/inside\sun_atlilrtpaebzoyhp.png,Indoor,1597.72378074,302.0,1595.73416902,NearLeft,17,1,17,18.0,294.0,1587.72592916
18,312.0,1605.73201185,316.0,1609.72781406,,None,1619.72565829,324.0,1617.73608016,Left,18,1,18,19.0,314.0,1607.72159803
19,328.0,1621.73185857,332.0,1625.72765937,img/A/inside\sun_bsmswguoyiamatyu.png,Indoor,1637.73173503,342.0,1635.72551095,Left,19,1,19,20.0,330.0,1623.72145384
20,350.0,1643.73383236,354.0,1647.72960691,img/A/outside_nat\sun_aipbvhhqfltkzbkb.png,Outdoor,1657.7273612,362.0,1655.72114727,NearLeft,20,1,20,21.0,352.0,1645.72333804
21,366.0,1659.73374732,370.0,1663.72942878,img/A/outside_nat\sun_aatvwcgvlmswovhv.png,Outdoor,1673.72751974,378.0,1671.72246278,Right,21,1,21,22.0,368.0,1661.7231816
22,382.0,1675.73372002,386.0,1679.72926745,img/A/inside\sun_ahnymjevjmixbypi.png,Indoor,1689.72705429,394.0,1687.73747091,NearRight,22,1,22,23.0,384.0,1677.72302587
23,398.0,1691.73325947,402.0,1695.72909072,,None,1705.72690345,410.0,1703.73731483,NearRight,23,1,23,24.0,400.0,1693.72288379
