,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,1427.0407424,10.0,1431.04076095,,None,1439.04075185,16.0,1437.0407396,Right,0,1,0,1.0,8.0,1429.0407396
1,20.0,1441.04072455,24.0,1445.04067276,img/B/outside_man\sun_accnapeyuiitgzxz.png,Outdoor,1453.04068395,30.0,1451.04066471,Left,1,1,1,2.0,22.0,1443.04069795
2,40.0,1461.04066751,44.0,1465.04088343,img/B/outside_nat\sun_aaansjgvhbrbxvvk.png,Outdoor,1473.04061046,50.0,1471.04061816,Right,2,1,2,3.0,42.0,1463.04063496
3,60.0,1481.04055132,64.0,1485.04055202,img/B/inside\sun_aaqqcbxvhtgfloyu.png,Indoor,1495.04045053,72.0,1493.04054117,NearLeft,3,1,3,4.0,62.0,1483.04053697
4,76.0,1497.04052927,80.0,1501.04051527,,None,1509.04044563,86.0,1507.04048063,NearLeft,4,1,4,5.0,78.0,1499.04049847
5,90.0,1511.04045018,94.0,1515.04042113,,None,1525.04041553,102.0,1523.04042078,NearRight,5,1,5,6.0,92.0,1513.04042533
6,106.0,1527.04041238,110.0,1531.04110636,img/B/outside_nat\sun_aafqfjpechscyidz.png,Outdoor,1539.04105282,116.0,1537.04105387,NearRight,6,1,6,7.0,108.0,1529.04035464
7,120.0,1541.04104162,124.0,1545.04101887,,None,1555.04101782,132.0,1553.04094993,Left,7,1,7,8.0,122.0,1543.04100697
8,136.0,1557.04099752,140.0,1561.04097687,img/B/inside\sun_aaczmpbmprzjcofd.png,Indoor,1569.04095063,146.0,1567.04093768,NearRight,8,1,8,9.0,138.0,1559.04095623
9,152.0,1573.04095063,156.0,1577.04090653,img/B/outside_nat\sun_aanfjwabnufovale.png,Outdoor,1585.04088098,162.0,1583.04087049,NearLeft,9,1,9,10.0,154.0,1575.04091248
10,172.0,1593.04084249,176.0,1597.04081379,img/B/inside\sun_abwmjfnrmqjdltxn.png,Indoor,1605.04011351,182.0,1603.04005787,Left,10,1,10,11.0,174.0,1595.04081589
11,190.0,1611.04007642,194.0,1615.04004737,img/B/inside\sun_aanbmbnyyowsobsg.png,Indoor,1627.04003442,204.0,1625.04002287,NearRight,11,1,11,12.0,192.0,1613.04007887
12,208.0,1629.04002847,212.0,1633.04000573,,None,1641.03999943,218.0,1639.04006732,NearRight,12,1,12,13.0,210.0,1631.04000643
13,222.0,1643.03997493,226.0,1647.03997843,img/B/outside_man\sun_aaxbnfjjlyocwwwo.png,Outdoor,1655.03991578,232.0,1653.03992663,NearLeft,13,1,13,14.0,224.0,1645.03992628
14,238.0,1659.03987344,242.0,1663.03991369,img/B/outside_man\sun_abumpirxzvwuqwvp.png,Outdoor,1673.03985629,250.0,1671.03983739,Right,14,1,14,15.0,240.0,1661.03989059
15,256.0,1677.03989444,260.0,1681.03979505,img/B/inside\sun_aawzwijpmowksmpn.png,Indoor,1689.0397758,266.0,1687.03978665,Left,15,1,15,16.0,258.0,1679.03983424
16,276.0,1697.0397667,280.0,1701.03974045,,None,1711.03971071,288.0,1709.03966311,Left,16,1,16,17.0,278.0,1699.0397422
17,292.0,1713.03968761,296.0,1717.03966871,img/B/outside_nat\sun_aalzlpkakxhogvru.png,Outdoor,1725.03966416,302.0,1723.03966696,Left,17,1,17,18.0,294.0,1715.03970406
18,312.0,1733.03962287,316.0,1737.03968481,,None,1747.03958087,324.0,1745.03958612,Right,18,1,18,19.0,314.0,1735.03963546
19,328.0,1749.03958402,332.0,1753.03957037,img/B/outside_man\sun_abiwezihcfaufuiw.png,Outdoor,1761.04109061,338.0,1759.0641931,NearRight,19,1,19,20.0,330.0,1751.03954342
20,344.0,1765.03951123,348.0,1769.03951403,img/B/inside\sun_abrqvtngwzzkyunp.png,Indoor,1781.03947518,358.0,1779.03944683,NearLeft,20,1,20,21.0,346.0,1767.03950563
21,362.0,1783.03944613,366.0,1787.03943668,img/B/inside\sun_0ktvuinccdrmemdb.png,Indoor,1795.03934814,372.0,1793.03941114,Right,21,1,21,22.0,364.0,1785.03943214
22,378.0,1799.03940624,382.0,1803.03938699,,None,1811.0393345,388.0,1809.03934464,NearLeft,22,1,22,23.0,380.0,1801.03938069
23,392.0,1813.03937019,396.0,1817.03932855,img/B/inside\sun_aampvkbsihnfucrn.png,Indoor,1827.03923651,404.0,1825.0392806,Right,23,1,23,24.0,394.0,1815.0393205
