,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,1889.37239824,10.0,1893.37239264,,None,1905.3723398,20.0,1903.3723342,Right,0,1,0,1.0,8.0,1891.37237164
1,30.0,1913.3723062,34.0,1917.37230375,img/B/outside_nat\sun_aagkrwwxayqfeara.png,Outdoor,1925.3722803,40.0,1923.37227785,NearRight,1,1,1,2.0,32.0,1915.37228975
2,46.0,1929.3722621,50.0,1933.37218756,img/B/inside\sun_aaeivpaottmutnqm.png,Indoor,1941.37392688,56.0,1939.37219456,Right,2,1,2,3.0,48.0,1931.37225406
3,60.0,1943.37219491,64.0,1947.37217216,img/B/outside_man\sun_abscglgenasvhlpp.png,Outdoor,1955.37225686,70.0,1953.37213472,Right,3,1,3,4.0,62.0,1945.37216866
4,78.0,1961.37214382,82.0,1965.37213087,,None,1973.37374735,88.0,1971.37208852,Right,4,1,4,5.0,80.0,1963.37210532
5,92.0,1975.37203743,96.0,1979.37206822,,None,1989.37204828,104.0,1987.37201713,Left,5,1,5,6.0,94.0,1977.37218616
6,110.0,1993.37203358,114.0,1997.37201118,img/B/inside\sun_aamrqohnymdzzcsm.png,Indoor,2005.37196009,120.0,2003.37195484,NearLeft,6,1,6,7.0,112.0,1995.37199893
7,124.0,2007.37196149,128.0,2011.37195344,img/B/outside_man\sun_acevqiqryuokiacc.png,Outdoor,2019.37206542,134.0,2017.37190024,Right,7,1,7,8.0,126.0,2009.37196324
8,138.0,2021.37192544,142.0,2025.37191494,img/B/outside_nat\sun_aajnqdxhijoxoqzu.png,Outdoor,2033.37187714,148.0,2031.37189674,Left,8,1,8,9.0,140.0,2023.37187784
9,152.0,2035.37181345,156.0,2039.3718677,img/B/inside\sun_aajprzhesstyaktd.png,Indoor,2047.3718348,162.0,2045.37181555,Left,9,1,9,10.0,154.0,2037.37354507
10,168.0,2051.3717802,172.0,2055.3717893,img/B/inside\sun_abrnurmopsgqkxvn.png,Indoor,2063.37176376,178.0,2061.37174486,NearRight,10,1,10,11.0,170.0,2053.37177985
11,182.0,2065.37176236,186.0,2069.37172211,img/B/outside_man\sun_abtzbdcoykoqzupl.png,Outdoor,2079.37170496,194.0,2077.37169306,NearLeft,11,1,11,12.0,184.0,2067.37164407
12,198.0,2081.37168641,202.0,2085.37167592,,None,2093.37164267,208.0,2091.37166647,NearLeft,12,1,12,13.0,200.0,2083.37166087
13,218.0,2101.37155518,222.0,2105.37159682,img/B/outside_man\sun_aazepdqhrojqunox.png,Outdoor,2113.37156498,228.0,2111.37155308,NearLeft,13,1,13,14.0,220.0,2103.37159787
14,238.0,2121.37153803,242.0,2125.37153383,img/B/inside\sun_aanvbkentoawqquo.png,Indoor,2135.37149114,250.0,2133.37148029,NearLeft,14,1,14,15.0,240.0,2123.37152508
15,258.0,2141.37147224,262.0,2145.37140819,img/B/inside\sun_aaguxgrqaehrwaip.png,Indoor,2155.37141624,270.0,2153.37141799,Left,15,1,15,16.0,260.0,2143.37144109
16,274.0,2157.37140399,278.0,2161.37140434,img/B/inside\sun_abfapslzvjbwpbfq.png,Indoor,2171.37137005,286.0,2169.37138825,Right,16,1,16,17.0,276.0,2159.37140259
17,290.0,2173.37131685,294.0,2177.37134555,,None,2185.37133225,300.0,2183.37131685,NearRight,17,1,17,18.0,292.0,2175.3713375
18,304.0,2187.3713046,308.0,2191.37128781,img/B/inside\sun_aaqhalpndqfclyti.png,Indoor,2199.37126856,314.0,2197.37121711,NearRight,18,1,18,19.0,306.0,2189.37127836
19,322.0,2205.37387299,326.0,2209.37775058,,None,2217.373761,332.0,2215.37767149,Left,19,1,19,20.0,324.0,2207.37411236
20,338.0,2221.37771349,342.0,2225.37377815,img/B/outside_nat\sun_aacjsxcwmkbgvpmb.png,Outdoor,2237.37112822,352.0,2235.37113137,NearRight,20,1,20,21.0,340.0,2223.37395558
21,362.0,2245.37108308,366.0,2249.37108973,,None,2257.37102743,372.0,2255.37105053,NearRight,21,1,21,22.0,364.0,2247.37108028
22,376.0,2259.37275205,380.0,2263.37104283,,None,2273.37097494,388.0,2271.37099559,NearLeft,22,1,22,23.0,378.0,2261.37102708
23,392.0,2275.37094974,396.0,2279.37097494,img/B/outside_nat\sun_aafblbfkfftldfxp.png,Outdoor,2289.37100609,404.0,2287.37093924,Left,23,1,23,24.0,394.0,2277.37096514
