,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,154.565626497,10.0,158.565610049,img/B/outside_nat\sun_aabhqzsffoeycgje.png,Outdoor,170.565533407,20.0,168.565533407,Left,0,1,0,1.0,8.0,156.565593251
1,24.0,172.565471464,28.0,176.565500161,,None,188.56541547,38.0,186.56541792,NearRight,1,1,1,2.0,26.0,174.565489662
2,48.0,196.565306982,52.0,200.565345128,,None,208.565288434,58.0,206.565291933,Left,2,1,2,3.0,50.0,198.56532238
3,62.0,210.565262886,66.0,214.565214592,img/B/inside\sun_aaaezlmwnuubqwpb.png,Indoor,224.565186245,74.0,222.565198143,Left,3,1,3,4.0,64.0,212.565196394
4,78.0,226.565162447,82.0,230.56513655,img/B/outside_nat\sun_aajnqdxhijoxoqzu.png,Outdoor,238.565154748,88.0,236.565098754,NearRight,4,1,4,5.0,80.0,228.565108203
5,94.0,242.565066908,98.0,246.565034011,img/B/outside_man\sun_aajuzribjrizdshh.png,Outdoor,254.564974517,104.0,252.564998665,Right,5,1,5,6.0,96.0,244.56504381
6,112.0,260.564929022,116.0,264.564938471,img/B/inside\sun_abzoglkibwvlanfr.png,Indoor,274.564831383,124.0,272.564874078,Right,6,1,6,7.0,114.0,262.564911174
7,128.0,276.564835233,132.0,280.564830683,img/B/outside_man\sun_acevqiqryuokiacc.png,Outdoor,288.56476594,138.0,286.564780988,Right,7,1,7,8.0,130.0,278.564812835
8,146.0,294.564691048,150.0,298.564714846,,None,308.56458116,158.0,306.564651502,Right,8,1,8,9.0,148.0,296.564680199
9,164.0,312.564601458,168.0,316.564595158,img/B/inside\sun_abrnurmopsgqkxvn.png,Indoor,324.564523416,174.0,322.564512917,Left,9,1,9,10.0,166.0,314.564600408
10,178.0,326.564534265,182.0,330.564510118,img/B/inside\sun_0ktvuinccdrmemdb.png,Indoor,338.564465322,188.0,336.564454824,NearLeft,10,1,10,11.0,180.0,328.564502418
11,194.0,342.564412478,198.0,346.564407229,,None,356.564318338,206.0,354.564347035,Left,11,1,11,12.0,196.0,344.56439428
12,210.0,358.564315889,214.0,362.564260594,,None,370.564186752,220.0,368.564220699,NearRight,12,1,12,13.0,212.0,360.564288591
13,224.0,372.564226998,228.0,376.564200751,img/B/inside\sun_aampvkbsihnfucrn.png,Indoor,384.564167505,234.0,382.564149656,NearRight,13,1,13,14.0,226.0,374.564162605
14,238.0,386.564163305,242.0,390.564084913,,None,398.564086663,248.0,396.564068465,NearLeft,14,1,14,15.0,240.0,388.564132158
15,252.0,400.564071965,256.0,404.564000923,img/B/inside\sun_aajuhnhxgwkyyrwb.png,Indoor,412.563990774,262.0,410.56402787,NearLeft,15,1,15,16.0,254.0,402.56402647
16,266.0,414.563995323,270.0,418.56392778,img/B/outside_man\sun_abnrpxwqomrizaxl.png,Outdoor,428.56393408,278.0,426.563879486,Left,16,1,16,17.0,268.0,416.563955777
17,286.0,434.563789545,290.0,438.563785346,img/B/inside\sun_aaydtryfnfbvlvli.png,Indoor,446.563770647,296.0,444.563781146,NearRight,17,1,17,18.0,288.0,436.563796895
18,306.0,454.563667758,310.0,458.563694006,img/B/outside_man\sun_accbrnzxuvtlnfte.png,Outdoor,468.563578868,318.0,466.563620164,NearLeft,18,1,18,19.0,308.0,456.56365131
19,328.0,476.563536873,332.0,480.563549821,,None,490.563485778,340.0,488.563461281,NearLeft,19,1,19,20.0,330.0,478.56355822
20,344.0,492.563473179,348.0,496.563408436,img/B/inside\sun_aaxoyiyedszmasjo.png,Indoor,504.563401437,354.0,502.563347543,Right,20,1,20,21.0,346.0,494.563411936
21,364.0,512.563345093,368.0,516.563299248,img/B/outside_nat\sun_abadecjsoottqgbp.png,Outdoor,524.563271951,374.0,522.56327825,NearLeft,21,1,21,22.0,366.0,514.563262502
22,378.0,526.563268451,382.0,530.563161013,,None,538.563230656,388.0,536.563234505,Right,22,1,22,23.0,380.0,528.563215257
23,396.0,544.563164163,400.0,548.563091021,img/B/outside_nat\sun_aalzlpkakxhogvru.png,Outdoor,556.56309767,406.0,554.563103619,NearRight,23,1,23,24.0,398.0,546.563070023
