,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,622.995991182,10.0,626.995892843,img/B/inside\sun_aasdufdzroddfmmw.png,Indoor,634.99592259,16.0,632.995847348,NearRight,0,1,0,1.0,8.0,624.995936588
1,20.0,636.995890043,24.0,640.995843498,,None,650.995801853,32.0,648.995807102,NearRight,1,1,1,2.0,22.0,638.995809902
2,36.0,652.995790304,40.0,656.995742359,,None,666.995702114,48.0,664.995702114,Right,2,1,2,3.0,38.0,654.995722411
3,54.0,670.995667817,58.0,674.995595025,img/B/inside\sun_aawjsoxboluadxgw.png,Indoor,682.995634221,64.0,680.995568078,NearRight,3,1,3,4.0,56.0,672.995628621
4,68.0,684.995584876,72.0,688.995570528,,None,698.99545224,80.0,696.995495286,NearLeft,4,1,4,5.0,70.0,686.995566328
5,90.0,706.995414445,94.0,710.995402896,,None,718.995350051,100.0,716.99535985,NearLeft,5,1,5,6.0,92.0,708.995374549
6,110.0,726.995260461,114.0,730.995253462,img/B/outside_nat\sun_aaacmydfmcozlpel.png,Outdoor,738.995207967,120.0,736.995188719,NearLeft,6,1,6,7.0,112.0,728.995249612
7,128.0,744.99517472,132.0,748.99517717,img/B/outside_man\sun_aaxbnfjjlyocwwwo.png,Outdoor,756.995127126,138.0,754.99508723,Left,7,1,7,8.0,130.0,746.995207967
8,142.0,758.995113127,146.0,762.995039285,img/B/inside\sun_aaqhalpndqfclyti.png,Indoor,770.995029486,152.0,768.994967543,NearLeft,8,1,8,9.0,144.0,760.995038585
9,156.0,772.995013388,160.0,776.995018287,img/B/inside\sun_abfapslzvjbwpbfq.png,Indoor,788.994911549,170.0,786.994883902,Right,9,1,9,10.0,158.0,774.99499134
10,174.0,790.99490455,178.0,794.994879352,img/B/inside\sun_aatezwwkfesvyuij.png,Indoor,804.994814609,186.0,802.994775413,Right,10,1,10,11.0,176.0,792.994874103
11,194.0,810.994768764,198.0,814.994729218,img/B/outside_nat\sun_aabtemlmesogqbbp.png,Outdoor,822.994697372,204.0,820.994753016,NearRight,11,1,11,12.0,196.0,812.994739017
12,208.0,824.994674274,212.0,828.994662376,,None,838.994595883,220.0,836.994516441,Left,12,1,12,13.0,210.0,826.994659926
13,230.0,846.994538139,234.0,850.994491594,img/B/inside\sun_aaeivpaottmutnqm.png,Indoor,860.994448549,242.0,858.994455898,Left,13,1,13,14.0,232.0,848.994562636
14,246.0,862.99443805,250.0,866.994410753,,None,874.99434566,256.0,872.994356509,Left,14,1,14,15.0,248.0,864.99434216
15,260.0,876.99434461,264.0,880.994315913,img/B/inside\sun_abqowuarvqqcnipn.png,Indoor,888.994270418,270.0,886.994271818,NearLeft,15,1,15,16.0,262.0,878.99434811
16,274.0,890.994425451,278.0,894.994225623,img/B/outside_man\sun_aanszwuidyonrpfe.png,Outdoor,904.994152481,286.0,902.99415423,Left,16,1,16,17.0,276.0,892.994214774
17,294.0,910.994075839,298.0,914.994107336,img/B/outside_man\sun_aaalcefznkjgkkdo.png,Outdoor,922.994056591,304.0,920.994054491,Right,17,1,17,18.0,296.0,912.99406324
18,312.0,928.993929555,316.0,932.993985199,img/B/outside_nat\sun_aacjsxcwmkbgvpmb.png,Outdoor,940.993940753,322.0,938.993934454,NearRight,18,1,18,19.0,314.0,930.993953002
19,326.0,942.993848363,330.0,946.993890009,,None,954.993840664,336.0,952.993824916,Right,19,1,19,20.0,328.0,944.993862362
20,342.0,958.993774521,346.0,962.993746874,img/B/outside_nat\sun_aazwxarwchtbkpuq.png,Outdoor,970.993738825,352.0,968.993734626,Right,20,1,20,21.0,344.0,960.993767872
21,356.0,972.993687731,360.0,976.993686331,,None,988.993620538,370.0,986.993627187,NearRight,21,1,21,22.0,358.0,974.993685281
22,380.0,996.993525348,384.0,1000.9935425,img/B/outside_man\sun_aaoambggxfqxoibv.png,Outdoor,1008.99342176,390.0,1006.9934865,NearLeft,22,1,22,23.0,382.0,998.993540047
23,394.0,1010.9934802,398.0,1014.9934718,img/B/inside\sun_abmbwwayihjktmqb.png,Indoor,1022.99334232,404.0,1020.99341476,Left,23,1,23,24.0,396.0,1012.99346166
