,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,59.8497209576,10.0,63.8455063621,img/B/outside_man\sun_aawwwkzunboneeyy.png,Outdoor,73.8433334465,18.0,71.8537280254,Right,0,1,0,1.0,8.0,61.8392945321
1,28.0,81.8515775074,32.0,85.8473930087,,None,93.8389855154,38.0,91.8493846439,NearRight,1,1,1,2.0,30.0,83.8411419828
2,44.0,97.8514116253,48.0,101.847202629,img/B/outside_nat\sun_abaifaanomiouwiq.png,Outdoor,109.838897675,54.0,107.856262102,NearRight,2,1,2,3.0,46.0,99.8409991982
3,60.0,113.851324485,64.0,117.847140336,,None,127.844923675,72.0,125.856434284,Right,3,1,3,4.0,62.0,115.840936205
4,76.0,129.851122556,80.0,133.84691741,img/B/outside_man\sun_aaancoinbvtdypbc.png,Outdoor,141.838564511,86.0,139.848948241,Left,4,1,4,5.0,78.0,131.840710829
5,94.0,147.840585893,98.0,151.836401744,img/B/outside_nat\sun_aajnqdxhijoxoqzu.png,Outdoor,161.850834537,106.0,159.844637756,Left,5,1,5,6.0,96.0,149.846766576
6,112.0,165.84663884,116.0,169.84246554,img/B/outside_nat\sun_aaarffxrewgissla.png,Outdoor,177.850685804,122.0,175.844499171,NearLeft,6,1,6,7.0,114.0,167.83625546
7,126.0,179.840353518,130.0,183.836314603,img/B/inside\sun_aaqhalpndqfclyti.png,Indoor,191.844392432,136.0,189.854739416,NearRight,7,1,7,8.0,128.0,181.846530002
8,142.0,195.840136541,146.0,199.835955542,,None,207.844194354,152.0,205.854569685,NearLeft,8,1,8,9.0,144.0,197.846327724
9,158.0,211.839986407,162.0,215.835813108,,None,223.844055419,168.0,221.854434249,Right,9,1,9,10.0,160.0,213.84617899
10,178.0,231.852273582,182.0,235.848095383,img/B/inside\sun_abqowuarvqqcnipn.png,Indoor,243.839692439,188.0,241.850106966,Right,10,1,10,11.0,180.0,233.841863605
11,192.0,245.84589692,196.0,249.841734469,img/B/inside\sun_aajspcoepticvplv.png,Indoor,259.839642045,204.0,257.849967681,Left,11,1,11,12.0,194.0,247.852101401
12,208.0,261.845825528,212.0,265.841598684,img/B/inside\sun_abntrinbqbsqoowj.png,Indoor,273.849815797,218.0,271.843640363,Left,12,1,12,13.0,210.0,263.852027559
13,222.0,275.839399171,226.0,279.85182738,img/B/inside\sun_aakejyolaigkvisc.png,Indoor,287.843461533,232.0,285.853861361,Right,13,1,13,14.0,224.0,277.845595952
14,236.0,289.849660414,240.0,293.845466466,,None,301.83709047,246.0,299.847518995,Left,14,1,14,15.0,238.0,291.839250787
15,250.0,303.843314549,254.0,307.839107302,img/B/inside\sun_aafkyzekyiexahmz.png,Indoor,315.847344364,260.0,313.841132884,NearLeft,15,1,15,16.0,252.0,305.84951238
16,264.0,317.836944536,268.0,321.849371695,img/B/inside\sun_aaeivpaottmutnqm.png,Indoor,329.841039794,274.0,327.851443122,NearLeft,16,1,16,17.0,266.0,319.843157415
17,282.0,335.84302723,286.0,339.838814384,img/B/outside_man\sun_accnapeyuiitgzxz.png,Outdoor,349.853261526,294.0,347.847077693,NearRight,17,1,17,18.0,284.0,337.849264957
18,300.0,353.849083326,304.0,357.844894628,,None,369.848918144,314.0,367.85618546,NearLeft,18,1,18,19.0,302.0,355.838669499
19,318.0,371.838526365,322.0,375.850951075,img/B/outside_nat\sun_abfqnimhfodrmbor.png,Outdoor,383.842591177,328.0,381.852959158,Right,19,1,19,20.0,320.0,373.844719997
20,332.0,385.84877536,336.0,389.844580012,,None,397.852866418,342.0,395.846602094,NearRight,20,1,20,21.0,334.0,387.838373081
21,352.0,405.844444577,356.0,409.840462706,,None,421.844287094,366.0,419.85470792,Left,21,1,21,22.0,354.0,407.850698052
22,376.0,429.852521706,380.0,433.848351905,img/B/inside\sun_abrfwthdzagzztaq.png,Indoor,443.846183889,388.0,441.856578118,NearRight,22,1,22,23.0,378.0,431.842140775
23,392.0,445.835777411,396.0,449.848199672,img/B/outside_man\sun_abjkwkawctptshmr.png,Outdoor,459.846031655,404.0,457.856443733,NearLeft,23,1,23,24.0,394.0,447.841994491
