,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,1257.69546914,10.0,1261.6954415,img/B/inside\sun_aajprzhesstyaktd.png,Indoor,1269.695389,16.0,1267.6953939,NearLeft,0,1,0,1.0,8.0,1259.69541525
1,26.0,1277.69526582,30.0,1281.69528156,,None,1289.69516923,36.0,1287.69519722,Left,1,1,1,2.0,28.0,1279.69527281
2,42.0,1293.69519092,46.0,1297.69513318,img/B/inside\sun_aaiuzbtklnxpvzbv.png,Indoor,1305.69501769,52.0,1303.69505829,Right,2,1,2,3.0,44.0,1295.69514508
3,56.0,1307.69502504,60.0,1311.69500999,,None,1319.69492705,66.0,1317.6949498,NearRight,3,1,3,4.0,58.0,1309.69502119
4,70.0,1321.69490011,74.0,1325.69489626,img/B/inside\sun_abrfwthdzagzztaq.png,Indoor,1335.69507124,82.0,1333.69477692,NearRight,4,1,4,5.0,72.0,1323.69483431
5,92.0,1343.69472757,96.0,1347.69469783,img/B/outside_nat\sun_aacegqrsghanpufn.png,Outdoor,1359.69458969,106.0,1357.69456064,Right,5,1,5,6.0,94.0,1345.69470833
6,116.0,1367.694512,120.0,1371.69445005,img/B/outside_man\sun_aawwwkzunboneeyy.png,Outdoor,1381.69513143,128.0,1379.69513108,Right,6,1,6,7.0,118.0,1369.69443745
7,132.0,1383.69510063,136.0,1387.69502084,img/B/outside_man\sun_aaoambggxfqxoibv.png,Outdoor,1395.69502259,142.0,1393.69501594,NearLeft,7,1,7,8.0,134.0,1385.69505864
8,146.0,1397.69499984,150.0,1401.6949155,img/B/outside_nat\sun_acfggivnbgypvwex.png,Outdoor,1411.69492775,158.0,1409.69486231,NearRight,8,1,8,9.0,148.0,1399.69487491
9,164.0,1415.69482066,168.0,1419.69479652,,None,1427.69399755,174.0,1425.69399895,Right,9,1,9,10.0,166.0,1417.69474822
10,178.0,1429.69397026,182.0,1433.69390796,img/B/inside\sun_aawzwijpmowksmpn.png,Indoor,1441.69387927,188.0,1439.69387157,NearRight,10,1,10,11.0,180.0,1431.69392301
11,196.0,1447.69380437,200.0,1451.69377778,img/B/inside\sun_aaqqcbxvhtgfloyu.png,Indoor,1459.69372283,206.0,1457.69371863,Left,11,1,11,12.0,198.0,1449.69378443
12,210.0,1461.69369029,214.0,1465.69361854,,None,1473.69359825,220.0,1471.69360524,Left,12,1,12,13.0,212.0,1463.69364444
13,224.0,1475.69358495,228.0,1479.69350236,img/B/outside_man\sun_absfbbobjbzkaliz.png,Outdoor,1487.69346141,234.0,1485.69347016,Left,13,1,13,14.0,226.0,1477.69421208
14,238.0,1489.69344426,242.0,1493.69338722,img/B/outside_man\sun_aaancoinbvtdypbc.png,Outdoor,1503.69333612,250.0,1501.69331758,NearLeft,14,1,14,15.0,240.0,1491.69341696
15,256.0,1507.69329378,260.0,1511.69322659,,None,1519.69318529,266.0,1517.69317269,Right,15,1,15,16.0,258.0,1509.69330428
16,276.0,1527.6931055,280.0,1531.69307855,img/B/inside\sun_aamrqohnymdzzcsm.png,Indoor,1541.69298546,288.0,1539.69300506,Left,16,1,16,17.0,278.0,1529.69305265
17,298.0,1549.69359125,302.0,1553.6935846,img/B/outside_nat\sun_aabtemlmesogqbbp.png,Outdoor,1563.69278633,310.0,1561.69419843,NearRight,17,1,17,18.0,300.0,1551.6935986
18,314.0,1565.69280663,318.0,1569.69277093,,None,1577.69267225,324.0,1575.69267749,NearLeft,18,1,18,19.0,316.0,1567.69276709
19,328.0,1579.69271844,332.0,1583.69263935,img/B/inside\sun_abaergayifsgacxt.png,Indoor,1593.69254101,340.0,1591.69252701,Right,19,1,19,20.0,330.0,1581.69263935
20,350.0,1601.69247627,354.0,1605.69237723,img/B/outside_nat\sun_aaarffxrewgissla.png,Outdoor,1613.69236113,360.0,1611.69232823,Left,20,1,20,21.0,352.0,1603.69239333
21,366.0,1617.69233803,370.0,1621.69224214,,None,1629.69222989,376.0,1627.69220155,NearLeft,21,1,21,22.0,368.0,1619.69230409
22,380.0,1631.6922082,384.0,1635.69217775,img/B/inside\sun_aaczmpbmprzjcofd.png,Indoor,1647.69207101,394.0,1645.69205106,NearLeft,22,1,22,23.0,382.0,1633.69217845
23,398.0,1649.69203426,402.0,1653.69201677,,None,1661.69196392,408.0,1659.69189498,NearRight,23,1,23,24.0,400.0,1651.69202202
