,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,115.178287846,10.0,119.174086184,img/B/inside\sun_aaruuebeoybyaqmu.png,Indoor,131.178138761,20.0,129.171953507,NearLeft,0,1,0,1.0,8.0,117.167846685
1,24.0,133.167812039,28.0,137.16358553,,None,145.171863216,34.0,143.165611468,NearLeft,1,1,1,2.0,26.0,135.173964047
2,44.0,153.180110455,48.0,157.175931541,img/B/outside_man\sun_abuxdbyqfhrcggnx.png,Outdoor,165.167574064,54.0,163.177938932,NearLeft,2,1,2,3.0,46.0,155.169699742
3,60.0,169.1633913,64.0,173.175836701,img/B/inside\sun_accyvmvbgmzabmow.png,Indoor,181.167466975,70.0,179.177868239,Right,3,1,3,4.0,62.0,171.169596853
4,74.0,183.173675327,78.0,187.169535259,img/B/outside_nat\sun_aaarffxrewgissla.png,Outdoor,197.167370035,86.0,195.177757651,NearRight,4,1,4,5.0,76.0,185.16329226
5,90.0,199.173576637,94.0,203.169411022,img/B/outside_man\sun_aafcenazuuykcysr.png,Outdoor,211.177676809,100.0,209.171470907,NearLeft,5,1,5,6.0,92.0,201.16319637
6,104.0,213.167271345,108.0,217.16310083,img/B/inside\sun_aawzwijpmowksmpn.png,Indoor,227.177581269,116.0,225.171377817,NearRight,6,1,6,7.0,106.0,215.173470598
7,122.0,231.173383807,126.0,235.169217142,,None,245.167076415,134.0,243.17748153,NearRight,7,1,7,8.0,124.0,233.162995841
8,138.0,247.173284768,142.0,251.169127901,,None,263.173194827,152.0,261.166974226,NearRight,8,1,8,9.0,140.0,249.162904501
9,156.0,265.162810361,160.0,269.175254012,,None,279.173124134,168.0,277.166880086,Right,9,1,9,10.0,158.0,267.169016613
10,174.0,283.168924573,178.0,287.164779255,,None,295.172997098,184.0,293.166783146,Right,10,1,10,11.0,176.0,285.175159872
11,188.0,297.162617181,192.0,301.175063982,img/B/inside\sun_aaaezlmwnuubqwpb.png,Indoor,309.166691106,198.0,307.177087471,NearLeft,11,1,11,12.0,190.0,299.168833932
12,202.0,311.172923955,206.0,315.168768839,img/B/inside\sun_aaqqcbxvhtgfloyu.png,Indoor,323.17699613,212.0,321.170810876,Right,12,1,12,13.0,204.0,313.179127758
13,216.0,325.166597666,220.0,329.162516391,img/B/inside\sun_aampvkbsihnfucrn.png,Indoor,339.176913889,228.0,337.170693638,NearRight,13,1,13,14.0,218.0,327.172794469
14,236.0,345.17891463,240.0,349.174777362,img/B/outside_nat\sun_aalzlpkakxhogvru.png,Outdoor,357.166404486,246.0,355.17680715,NearRight,14,1,14,15.0,238.0,347.168535763
15,256.0,365.174656974,260.0,369.170511657,img/B/inside\sun_aafkyzekyiexahmz.png,Indoor,377.178746648,266.0,375.172514148,Left,15,1,15,16.0,258.0,367.196107286
16,270.0,379.168356232,274.0,383.164185717,,None,391.172417208,280.0,389.166205356,Left,16,1,16,17.0,272.0,381.174580332
17,290.0,399.180687545,294.0,403.176529979,img/B/outside_nat\sun_aazwxarwchtbkpuq.png,Outdoor,411.168159902,300.0,409.178553118,Right,17,1,17,18.0,292.0,401.170312178
18,310.0,419.176410991,314.0,423.172221929,,None,431.163900497,320.0,429.174277264,Left,18,1,18,19.0,312.0,421.166010427
19,324.0,433.170127047,328.0,437.165916287,img/B/outside_man\sun_aacclhfjjpnqvtbz.png,Outdoor,447.163784309,336.0,445.174195723,Left,19,1,19,20.0,326.0,435.176318251
20,340.0,449.170024158,344.0,453.165820746,img/B/inside\sun_aamrqohnymdzzcsm.png,Indoor,461.174095283,350.0,459.167856834,Left,20,1,20,21.0,342.0,451.176223061
21,358.0,467.176130321,362.0,471.171933909,img/B/outside_man\sun_aaxirkpajectciho.png,Outdoor,479.163591129,368.0,477.174001493,Right,21,1,21,22.0,360.0,469.182332373
22,378.0,487.171840818,382.0,491.167664704,img/B/outside_nat\sun_aajnqdxhijoxoqzu.png,Outdoor,499.175937841,388.0,497.16971794,Left,22,1,22,23.0,380.0,489.178069118
23,392.0,501.165532027,396.0,505.177974628,,None,515.175884646,404.0,513.169686793,NearLeft,23,1,23,24.0,394.0,503.171742129
