,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,306.303484819,10.0,310.318070196,,None,318.307514984,16.0,316.301291956,Right,0,1,0,1.0,8.0,308.309680901
1,20.0,320.313733814,24.0,324.30950627,img/B/outside_nat\sun_aabtemlmesogqbbp.png,Outdoor,332.30115757,30.0,330.31154585,Left,1,1,1,2.0,22.0,322.303324536
2,40.0,340.309361735,44.0,344.305309172,img/B/outside_man\sun_absfbbobjbzkaliz.png,Outdoor,352.314155168,50.0,350.309295592,Right,2,1,2,3.0,42.0,342.315630259
3,60.0,360.305041101,64.0,364.300817057,img/B/inside\sun_aakejyolaigkvisc.png,Indoor,374.322686898,72.0,372.309061118,NearLeft,3,1,3,4.0,62.0,362.311238933
4,76.0,376.304904966,80.0,380.300701569,,None,388.308923233,86.0,386.302706503,NearLeft,4,1,4,5.0,78.0,378.311088799
5,90.0,390.315141362,94.0,394.310947414,,None,404.308789897,102.0,402.302536771,NearRight,5,1,5,6.0,92.0,392.304731735
6,106.0,406.314997877,110.0,410.311471658,img/B/outside_nat\sun_abadecjsoottqgbp.png,Outdoor,418.302413585,116.0,416.313507038,NearRight,6,1,6,7.0,108.0,408.304598749
7,120.0,420.308599867,124.0,424.304450715,,None,434.302240703,132.0,432.312662579,Left,7,1,7,8.0,122.0,422.314818347
8,136.0,436.309158407,140.0,440.304299881,img/B/inside\sun_aanbmbnyyowsobsg.png,Indoor,448.312514195,146.0,446.306281717,NearRight,8,1,8,9.0,138.0,438.314681512
9,152.0,452.308285251,156.0,456.304146598,img/B/outside_man\sun_aanszwuidyonrpfe.png,Outdoor,464.312366511,162.0,462.30866566,NearLeft,9,1,9,10.0,154.0,454.314520179
10,172.0,472.304003113,176.0,476.316385478,img/B/inside\sun_aaoyqijdfqbzwraw.png,Indoor,484.30802033,182.0,482.301787852,Left,10,1,10,11.0,174.0,474.310195345
11,190.0,490.310046961,194.0,494.305848114,img/B/inside\sun_aawzwijpmowksmpn.png,Indoor,506.309896128,204.0,504.305534198,NearRight,11,1,11,12.0,192.0,492.316237794
12,208.0,508.316092559,212.0,512.311919259,,None,520.303547112,218.0,518.313943441,NearRight,12,1,12,13.0,210.0,510.305678732
13,222.0,522.309817736,226.0,526.305550296,img/B/outside_man\sun_aafcenazuuykcysr.png,Outdoor,534.313783858,232.0,532.307536682,NearLeft,13,1,13,14.0,224.0,524.315936826
14,238.0,538.30960041,242.0,542.305414161,img/B/outside_nat\sun_abfqnimhfodrmbor.png,Outdoor,552.303242995,250.0,550.313629875,Right,14,1,14,15.0,240.0,540.315780743
15,256.0,556.316853727,260.0,560.311468158,img/B/inside\sun_aasdufdzroddfmmw.png,Indoor,568.303114209,266.0,566.313484291,Left,15,1,15,16.0,258.0,558.322304389
16,276.0,576.311303676,280.0,580.307128626,,None,590.304925964,288.0,588.31534399,Left,16,1,16,17.0,278.0,578.300893699
17,292.0,592.311238583,296.0,596.306982342,img/B/outside_nat\sun_aacjsxcwmkbgvpmb.png,Outdoor,604.315231302,302.0,602.308966628,Left,17,1,17,18.0,294.0,594.300742865
18,312.0,612.30681261,316.0,616.30264596,,None,626.300464295,324.0,624.310858874,Right,18,1,18,19.0,314.0,614.31302514
19,328.0,628.306669476,332.0,632.302523123,img/B/outside_man\sun_aabgqlyidjxjvsvx.png,Outdoor,640.310792731,338.0,638.304490261,NearRight,19,1,19,20.0,330.0,630.312832311
20,344.0,644.306520742,348.0,648.302340093,img/B/inside\sun_aajspcoepticvplv.png,Indoor,660.306376207,358.0,658.326109879,NearLeft,20,1,20,21.0,346.0,646.312717873
21,362.0,662.312586637,366.0,666.30839024,img/B/inside\sun_aafkyzekyiexahmz.png,Indoor,674.316609454,372.0,672.310366127,Right,21,1,21,22.0,364.0,664.302312446
22,378.0,678.312443503,382.0,682.308258304,,None,690.316500965,388.0,688.310255539,NearLeft,22,1,22,23.0,380.0,680.302033876
23,392.0,692.306078039,396.0,696.301860644,img/B/inside\sun_aawjsoxboluadxgw.png,Indoor,706.316325984,404.0,704.310065509,Right,23,1,23,24.0,394.0,694.312270272
