,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,4525.94503913,10.0,4529.95746209,img/A/inside\sun_axoigjlwlboezeqx.png,Indoor,4537.94909379,16.0,4535.95946352,NearLeft,0,1,0,1.0,8.0,4527.95124746
1,26.0,4545.9573669,30.0,4549.95313375,,None,4557.94474621,36.0,4555.95513869,Left,1,1,1,2.0,28.0,4547.94690233
2,42.0,4561.95716567,46.0,4565.95297592,img/A/inside\sun_acfqbzkjnydmqtyi.png,Indoor,4573.94459957,52.0,4571.9549854,Right,2,1,2,3.0,44.0,4563.94676304
3,56.0,4575.95079566,60.0,4579.94661711,,None,4587.95484052,66.0,4585.94863184,NearRight,3,1,3,4.0,58.0,4577.95699734
4,70.0,4589.94443264,74.0,4593.95686295,img/A/inside\sun_agxipqjrftuwlwpl.png,Indoor,4603.95468759,82.0,4601.94848206,NearRight,4,1,4,5.0,72.0,4591.95060283
5,92.0,4611.94630004,96.0,4615.95871355,img/A/outside_man\sun_abmwkkexqzjttlyv.png,Outdoor,4627.94615341,106.0,4625.95653259,Right,5,1,5,6.0,94.0,4613.95247898
6,116.0,4635.95437752,120.0,4639.95019512,img/A/outside_man\sun_acljdhtouiwvalkv.png,Outdoor,4649.94800996,128.0,4647.95839194,Right,6,1,6,7.0,118.0,4637.94396019
7,132.0,4651.95424208,136.0,4655.95002714,img/A/outside_nat\sun_azwqfihcsoflfihf.png,Outdoor,4663.9582502,142.0,4661.95203872,NearLeft,7,1,7,8.0,134.0,4653.94381391
8,146.0,4665.94786787,150.0,4669.94367672,img/A/outside_man\sun_azxxdozadjohyntn.png,Outdoor,4679.95810742,158.0,4677.95188544,NearRight,8,1,8,9.0,148.0,4667.9540608
9,164.0,4683.95391277,168.0,4687.94975347,,None,4695.95794364,174.0,4693.95173985,Right,9,1,9,10.0,166.0,4685.94350419
10,178.0,4697.94755851,182.0,4701.94336806,img/A/inside\sun_audojkeusubmhhcn.png,Indoor,4709.95159392,188.0,4707.94535059,NearRight,10,1,10,11.0,180.0,4699.95375844
11,196.0,4715.9536167,200.0,4719.94941191,img/A/inside\sun_aryhzqtgzrsfoydv.png,Indoor,4727.95764862,206.0,4725.95141194,Left,11,1,11,12.0,198.0,4717.95984498
12,210.0,4729.94725824,214.0,4733.94304434,,None,4741.9512849,220.0,4739.94505558,Left,12,1,12,13.0,212.0,4731.95344592
13,224.0,4743.95749393,228.0,4747.95330909,img/A/outside_nat\sun_ajdttxqzdyzrxwgb.png,Outdoor,4755.94492399,234.0,4753.95530947,Left,13,1,13,14.0,226.0,4745.94708816
14,238.0,4757.95113582,242.0,4761.94700277,img/A/outside_nat\sun_bgqsphccbnklxlqu.png,Outdoor,4771.94476686,250.0,4769.95514254,NearLeft,14,1,14,15.0,240.0,4759.957327
15,256.0,4775.95718877,260.0,4779.95299447,,None,4787.94462442,266.0,4785.95511349,Right,15,1,15,16.0,258.0,4777.94695132
16,276.0,4795.95284994,280.0,4799.94864619,img/A/inside\sun_auipycrgwmfcakvq.png,Indoor,4809.94648202,288.0,4807.95687135,Left,16,1,16,17.0,278.0,4797.95903272
17,298.0,4817.95471103,302.0,4821.95053598,img/A/outside_man\sun_acojhtjciuciuhey.png,Outdoor,4831.94834137,310.0,4829.95880454,NearRight,17,1,17,18.0,300.0,4819.94429791
18,314.0,4833.9545427,318.0,4837.95034001,,None,4845.95860576,324.0,4843.95238379,NearLeft,18,1,18,19.0,316.0,4835.94415162
19,328.0,4847.94818704,332.0,4851.94400114,img/A/inside\sun_dzuamfdvfbbjouau.png,Indoor,4861.95844268,340.0,4859.9522291,Right,19,1,19,20.0,330.0,4849.95435862
20,350.0,4869.95005549,354.0,4873.94587694,img/A/outside_nat\sun_bszkvmcyydyhpqdu.png,Outdoor,4881.95410105,360.0,4879.94786962,Left,20,1,20,21.0,352.0,4871.95625612
21,366.0,4885.9499169,370.0,4889.94570966,,None,4897.95393867,376.0,4895.94771704,NearLeft,21,1,21,22.0,368.0,4887.95611403
22,380.0,4899.94356229,384.0,4903.9559681,img/A/inside\sun_azufbqqrxemnbupk.png,Indoor,4915.9434048,394.0,4913.95377139,NearLeft,22,1,22,23.0,382.0,4901.94974542
23,398.0,4917.94961768,402.0,4921.94541534,,None,4929.95363595,408.0,4927.94739507,NearRight,23,1,23,24.0,400.0,4919.95580082
