,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,2396.82137856,10.0,2400.81716817,img/A/outside_man\sun_aqmtgbkdkyckgdyy.png,Outdoor,2412.82120463,20.0,2410.8149858,NearRight,0,1,0,1.0,8.0,2398.81095284
1,24.0,2414.81081285,28.0,2418.82322602,img/A/outside_man\sun_aampbyuzlgrcrygt.png,Outdoor,2428.82106045,36.0,2426.81483707,Right,1,1,1,2.0,26.0,2416.81699914
2,40.0,2430.81065327,44.0,2434.82306993,img/A/outside_nat\sun_anbimwjszaokyqiw.png,Outdoor,2442.81467329,50.0,2440.82505037,Left,2,1,2,3.0,42.0,2432.81685355
3,54.0,2444.82095581,58.0,2448.81670237,,None,2456.82615555,64.0,2454.81873075,Left,3,1,3,4.0,56.0,2446.81049194
4,74.0,2464.81656133,78.0,2468.81237649,img/A/inside\sun_abpqxslcljhrwmck.png,Indoor,2476.8205985,84.0,2474.81436462,NearLeft,4,1,4,5.0,76.0,2466.82275147
5,88.0,2478.81020462,92.0,2482.82262583,img/A/inside\sun_atlilrtpaebzoyhp.png,Indoor,2490.81423653,98.0,2488.82462866,Right,5,1,5,6.0,90.0,2480.8164224
6,104.0,2494.81005099,108.0,2498.82247185,img/A/inside\sun_bsmswguoyiamatyu.png,Indoor,2508.82031468,116.0,2506.8140815,Left,6,1,6,7.0,106.0,2496.81623727
7,120.0,2510.80990505,124.0,2514.82231226,img/A/outside_man\sun_bntjemdeuiznfwzl.png,Outdoor,2526.80975107,134.0,2524.82013305,Left,7,1,7,8.0,122.0,2512.81608853
8,142.0,2532.8117973,146.0,2536.82417511,,None,2544.81579002,152.0,2542.80958764,Right,8,1,8,9.0,144.0,2534.81795558
9,160.0,2550.8178268,164.0,2554.81362585,img/A/inside\sun_abnptawlxcjefrmi.png,Indoor,2562.82186116,170.0,2560.81567208,NearLeft,9,1,9,10.0,162.0,2552.82402218
10,178.0,2568.82386645,182.0,2572.81968125,img/A/inside\sun_ahvaoneopufydell.png,Indoor,2582.81752303,190.0,2580.8113154,NearRight,10,1,10,11.0,180.0,2570.81346697
11,200.0,2590.82573769,204.0,2594.82155355,,None,2602.8131737,210.0,2600.82355953,NearRight,11,1,11,12.0,202.0,2592.81532422
12,214.0,2604.81936768,218.0,2608.81518878,,None,2616.82341359,224.0,2614.81718077,NearRight,12,1,12,13.0,216.0,2606.80897275
13,232.0,2622.82543183,236.0,2626.82124383,img/A/inside\sun_agvgmjswjlfrnaqe.png,Indoor,2636.81905272,244.0,2634.81284578,Left,13,1,13,14.0,234.0,2624.81501835
14,248.0,2638.80868298,252.0,2642.8210853,img/A/outside_nat\sun_bymmpcljitwmrebr.png,Outdoor,2650.81271245,258.0,2648.82310493,NearLeft,14,1,14,15.0,250.0,2640.81487277
15,262.0,2652.81892288,266.0,2656.81472788,,None,2664.82295619,272.0,2662.81675276,Left,15,1,15,16.0,264.0,2654.8085122
16,276.0,2666.81255952,280.0,2670.80837082,img/A/inside\sun_atkrisvsrzpbgyxu.png,Indoor,2678.81661383,286.0,2676.8103936,Right,16,1,16,17.0,278.0,2668.8187577
17,294.0,2684.81861701,298.0,2688.81443986,img/A/inside\sun_bxipjwerkfcyzyri.png,Indoor,2698.8122617,306.0,2696.82263948,NearRight,17,1,17,18.0,296.0,2686.82477845
18,310.0,2700.81846548,314.0,2704.81428413,img/A/outside_nat\sun_avyaxgkxlaeedguu.png,Outdoor,2712.82250824,320.0,2710.81629816,Right,18,1,18,19.0,312.0,2702.82465211
19,324.0,2714.81210176,328.0,2718.82450408,,None,2728.82235216,336.0,2726.81614033,Right,19,1,19,20.0,326.0,2716.81829225
20,346.0,2736.81397861,350.0,2740.80976087,img/A/outside_man\sun_aaafvavryivlwifa.png,Outdoor,2748.81812252,356.0,2746.81179975,NearRight,20,1,20,21.0,348.0,2738.82016839
21,360.0,2750.82421396,364.0,2754.82003156,,None,2762.81165311,370.0,2760.82204419,NearLeft,21,1,21,22.0,362.0,2752.81380503
22,374.0,2764.81785304,378.0,2768.81367974,,None,2776.82189861,384.0,2774.81566963,NearLeft,22,1,22,23.0,376.0,2766.82405473
23,392.0,2782.82396059,396.0,2786.81971309,img/A/outside_nat\sun_bvtpjuydnnzmqcwv.png,Outdoor,2796.81754963,404.0,2794.8113364,NearLeft,23,1,23,24.0,394.0,2784.81350511
