,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,575.335686021,10.0,579.335674822,img/A/outside_man\sun_aqmtgbkdkyckgdyy.png,Outdoor,591.335662574,20.0,589.335713668,NearRight,0,1,0,1.0,8.0,577.335683571
1,24.0,593.335757064,28.0,597.335624778,img/A/outside_man\sun_acljdhtouiwvalkv.png,Outdoor,607.33560553,36.0,605.335674122,Right,1,1,1,2.0,26.0,595.335643326
2,40.0,609.335594681,44.0,613.335595731,img/A/outside_man\sun_bdehddycgcokjyqy.png,Outdoor,621.335760563,50.0,619.335588381,Left,2,1,2,3.0,42.0,611.335632827
3,54.0,623.335557235,58.0,627.335541486,,None,635.335548136,64.0,633.335549535,Left,3,1,3,4.0,56.0,625.335548836
4,74.0,643.33550894,78.0,647.335494591,img/A/inside\sun_agxipqjrftuwlwpl.png,Indoor,655.335460995,84.0,653.366444662,NearLeft,4,1,4,5.0,76.0,645.335495991
5,88.0,657.335458895,92.0,661.335447696,img/A/inside\sun_ciuexjuasoqmnysa.png,Indoor,669.335451896,98.0,667.335457495,Right,5,1,5,6.0,90.0,659.335440347
6,104.0,673.33541095,108.0,677.335394152,img/A/inside\sun_auipycrgwmfcakvq.png,Indoor,687.335379453,116.0,685.335355656,Left,6,1,6,7.0,106.0,675.335400101
7,120.0,689.335365805,124.0,693.335353906,img/A/outside_nat\sun_ajdttxqzdyzrxwgb.png,Outdoor,705.335319259,134.0,703.335329058,Left,7,1,7,8.0,122.0,691.335350056
8,142.0,711.33530981,146.0,715.335324159,,None,723.335271664,152.0,721.335273764,Right,8,1,8,9.0,144.0,713.335336408
9,160.0,729.335290562,164.0,733.335997139,img/A/inside\sun_biumuljdnxnqtlcf.png,Indoor,741.33522092,170.0,739.33521742,NearLeft,9,1,9,10.0,162.0,731.335255916
10,178.0,747.335233168,182.0,751.335186623,img/A/inside\sun_bxzowyjwupekdsyz.png,Indoor,761.335191873,190.0,759.335176474,NearRight,10,1,10,11.0,180.0,749.336956039
11,200.0,769.335130279,204.0,773.335139728,,None,781.33511803,210.0,779.335085834,NearRight,11,1,11,12.0,202.0,771.33511838
12,214.0,783.335090033,218.0,787.335077085,,None,795.335099482,224.0,793.335096333,NearRight,12,1,12,13.0,216.0,785.335085134
13,232.0,801.335045938,236.0,805.33502634,img/A/inside\sun_bzybqfaecwsubwwo.png,Indoor,815.335006042,244.0,813.336202917,Left,13,1,13,14.0,234.0,803.33502529
14,248.0,817.335009542,252.0,821.334980495,img/A/outside_man\sun_aaipvtqzzpbvmhnb.png,Outdoor,829.334955297,258.0,827.334988194,NearLeft,14,1,14,15.0,250.0,819.334982245
15,262.0,831.334948998,266.0,835.334938849,,None,843.334963347,272.0,841.334962647,Left,15,1,15,16.0,264.0,833.334937799
16,276.0,845.334935699,280.0,849.334898603,img/A/inside\sun_abnptawlxcjefrmi.png,Indoor,857.334917501,286.0,855.334884955,Right,16,1,16,17.0,278.0,847.334897203
17,294.0,863.334866057,298.0,867.334853808,img/A/inside\sun_ahnymjevjmixbypi.png,Indoor,877.334816012,306.0,875.334841209,NearRight,17,1,17,18.0,296.0,865.334844009
18,310.0,879.334819512,314.0,883.334806913,img/A/outside_nat\sun_ailgpfxuysdriobj.png,Outdoor,891.334922401,320.0,889.334806913,Right,18,1,18,19.0,312.0,881.334803063
19,324.0,893.334872706,328.0,897.334754418,,None,907.334753369,336.0,905.334749869,Right,19,1,19,20.0,326.0,895.334813212
20,346.0,915.334704024,350.0,919.334727821,img/A/outside_nat\sun_bymmpcljitwmrebr.png,Outdoor,927.334689675,356.0,925.334677076,NearRight,20,1,20,21.0,348.0,917.35370984
21,360.0,929.334667278,364.0,933.334663428,,None,941.334626332,370.0,939.334673577,NearLeft,21,1,21,22.0,362.0,931.334652579
22,374.0,943.334619682,378.0,947.334613033,,None,955.334578737,384.0,953.334620732,NearLeft,22,1,22,23.0,376.0,945.334615483
23,392.0,961.334564738,396.0,965.334593785,img/A/outside_nat\sun_avyaxgkxlaeedguu.png,Outdoor,975.334600085,404.0,973.334596935,NearLeft,23,1,23,24.0,394.0,963.334785215
