,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,134.188699999,10.0,138.184494152,,None,146.176064961,16.0,144.189156,Right,0,1,0,1.0,8.0,136.178219329
1,24.0,152.178145137,28.0,156.176160151,img/A/outside_nat\sun_afjxqaxhirjblfsw.png,Outdoor,168.177960007,38.0,166.172773566,NearRight,1,1,1,2.0,26.0,154.184320921
2,42.0,170.184191785,46.0,174.180004487,,None,184.177818972,54.0,182.171605742,NearRight,2,1,2,3.0,44.0,172.173786707
3,62.0,190.179861002,66.0,194.175649556,,None,202.183897117,72.0,200.177634892,Left,3,1,3,4.0,64.0,192.169433877
4,76.0,204.173504987,80.0,208.16930509,img/A/inside\sun_dzuamfdvfbbjouau.png,Indoor,216.177493507,86.0,214.171315274,NearRight,4,1,4,5.0,78.0,206.179687771
5,90.0,218.183742783,94.0,222.179556885,img/A/inside\sun_akrccmohqijaceco.png,Indoor,232.177385369,102.0,230.17116094,Right,5,1,5,6.0,92.0,220.173350654
6,112.0,240.185615431,116.0,244.181429533,img/A/outside_nat\sun_azwqfihcsoflfihf.png,Outdoor,256.185515342,126.0,254.179307362,Right,6,1,6,7.0,114.0,242.175188306
7,130.0,258.175190756,134.0,262.170854373,img/A/outside_man\sun_amfbqueyljxzfmur.png,Outdoor,270.179120132,140.0,268.172902352,Right,7,1,7,8.0,132.0,260.181316845
8,144.0,272.185300815,148.0,276.181150263,img/A/outside_nat\sun_bymmpcljitwmrebr.png,Outdoor,284.172755368,154.0,282.183135949,NearRight,8,1,8,9.0,146.0,274.174864241
9,158.0,286.178971048,162.0,290.174735455,img/A/outside_man\sun_azxxdozadjohyntn.png,Outdoor,298.183000513,168.0,296.176770135,Left,9,1,9,10.0,160.0,288.185153831
10,174.0,302.178815315,178.0,306.177332175,img/A/outside_man\sun_abcpbpidmlveztau.png,Outdoor,314.183509359,184.0,312.177351773,NearLeft,10,1,10,11.0,176.0,304.185670025
11,190.0,318.179624777,194.0,322.177266382,img/A/inside\sun_akihpnhiblchzhgq.png,Indoor,332.173140677,202.0,330.183361324,Left,11,1,11,12.0,192.0,320.185507293
12,206.0,334.179582782,210.0,338.174275254,,None,346.182610305,216.0,344.176302236,Right,12,1,12,13.0,208.0,336.185360659
13,222.0,350.178361764,226.0,354.174164666,img/A/outside_man\sun_bdehddycgcokjyqy.png,Outdoor,362.182399278,232.0,360.176177999,NearLeft,13,1,13,14.0,224.0,352.184547697
14,242.0,370.186154723,246.0,374.169818485,img/A/inside\sun_axoigjlwlboezeqx.png,Indoor,382.178061496,252.0,380.171850716,NearLeft,14,1,14,15.0,244.0,372.180225663
15,260.0,388.180126623,264.0,392.175918677,,None,400.184107794,270.0,398.177897714,NearLeft,15,1,15,16.0,262.0,390.169641404
16,274.0,402.173677869,278.0,406.16949792,img/A/inside\sun_aqjtevapheavsuzi.png,Indoor,414.177757379,284.0,412.171489555,NearRight,16,1,16,17.0,276.0,404.179906147
17,288.0,416.18395836,292.0,420.179745514,img/A/inside\sun_agvgmjswjlfrnaqe.png,Indoor,428.171403814,298.0,426.181783695,Left,17,1,17,18.0,290.0,418.173537884
18,302.0,430.177608295,306.0,434.173367802,img/A/inside\sun_artoiedgagfbgesn.png,Indoor,444.171230583,314.0,442.181598565,NearLeft,18,1,18,19.0,304.0,432.18377253
19,324.0,452.179554435,328.0,456.175268097,,None,466.173076634,336.0,464.18349501,Left,19,1,19,20.0,326.0,454.16902757
20,340.0,468.17932731,344.0,472.175136861,,None,480.183354325,350.0,478.177137946,NearLeft,20,1,20,21.0,342.0,470.168870787
21,356.0,484.17923037,360.0,488.17496993,,None,498.172787915,368.0,496.183156597,NearRight,21,1,21,22.0,358.0,486.168744801
22,376.0,504.174820846,380.0,508.170618849,img/A/outside_nat\sun_bpqombtghzcbglwk.png,Outdoor,518.185057242,388.0,516.178824064,Left,22,1,22,23.0,378.0,506.18099103
23,394.0,522.180868193,398.0,526.176712742,img/A/inside\sun_abhfieooonebxjrg.png,Indoor,534.184898709,404.0,532.178667281,Right,23,1,23,24.0,396.0,524.170433019
