,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,1085.74016422,10.0,1089.73594508,img/A/inside\sun_aryhzqtgzrsfoydv.png,Indoor,1097.74419509,16.0,1095.73797626,NearRight,0,1,0,1.0,8.0,1087.74635821
1,20.0,1099.75040307,24.0,1103.74621437,img/A/outside_nat\sun_atkmuptskkmzkdpk.png,Outdoor,1111.73783207,30.0,1109.74820811,NearRight,1,1,1,2.0,22.0,1101.73999974
2,34.0,1113.7440453,38.0,1117.73985521,img/A/inside\sun_ahsovvjhbcyntaak.png,Indoor,1125.74807407,44.0,1123.74184404,NearLeft,2,1,2,3.0,36.0,1115.75022704
3,48.0,1127.73766864,52.0,1131.7501084,,None,1139.74169041,58.0,1137.75209339,NearRight,3,1,3,4.0,50.0,1129.74386857
4,62.0,1141.74791519,66.0,1145.74372824,img/A/outside_nat\sun_ajpdesmpmbcnhujq.png,Outdoor,1153.75193625,72.0,1151.74573037,Left,4,1,4,5.0,64.0,1143.73749261
5,82.0,1161.74356796,86.0,1165.73939361,img/A/outside_man\sun_aaafvavryivlwifa.png,Outdoor,1173.74900007,92.0,1171.74136669,NearLeft,5,1,5,6.0,84.0,1163.74977314
6,98.0,1177.74340977,102.0,1181.74132785,img/A/inside\sun_anikjvdrxrywuyvr.png,Indoor,1193.74326804,112.0,1191.75363777,NearRight,6,1,6,7.0,100.0,1179.74960236
7,118.0,1197.73907969,122.0,1201.75147325,img/A/inside\sun_aawinctpjwdokiof.png,Indoor,1213.74040955,132.0,1211.74929229,Right,7,1,7,8.0,120.0,1199.74526912
8,138.0,1217.75132137,142.0,1221.74709138,img/A/outside_man\sun_bwlcxhprfyrowoam.png,Outdoor,1229.73877067,148.0,1227.74913516,Right,8,1,8,9.0,140.0,1219.7408897
9,158.0,1237.74692654,162.0,1241.74276164,,None,1249.7510057,168.0,1247.74479562,NearLeft,9,1,9,10.0,160.0,1239.73656136
10,174.0,1253.74676941,178.0,1257.74263496,,None,1265.75084052,184.0,1263.74462904,Right,10,1,10,11.0,176.0,1255.73639828
11,190.0,1269.74662943,194.0,1273.74246977,,None,1281.75068479,200.0,1279.74447716,NearLeft,11,1,11,12.0,192.0,1271.75284336
12,206.0,1285.74649259,210.0,1289.74230844,img/A/inside\sun_abmkzxvudrcajnle.png,Indoor,1297.75054585,216.0,1295.74432003,Left,12,1,12,13.0,208.0,1287.75267187
13,226.0,1305.74214746,230.0,1309.73794581,,None,1317.74615488,236.0,1315.74007148,Left,13,1,13,14.0,228.0,1307.74829
14,240.0,1319.75237791,244.0,1323.74821615,img/A/inside\sun_abpqxslcljhrwmck.png,Indoor,1333.74599739,252.0,1331.73977717,NearLeft,14,1,14,15.0,242.0,1321.74197423
15,256.0,1335.75223197,260.0,1339.74805027,img/A/inside\sun_atkrisvsrzpbgyxu.png,Indoor,1349.74582416,268.0,1347.73961968,Left,15,1,15,16.0,258.0,1337.74248202
16,272.0,1351.75206504,276.0,1355.74788929,img/A/outside_nat\sun_aipbvhhqfltkzbkb.png,Outdoor,1365.74568593,284.0,1363.73948635,Right,16,1,16,17.0,274.0,1353.74166346
17,288.0,1367.75191386,292.0,1371.74773741,img/A/outside_nat\sun_atairfpicwcmswbb.png,Outdoor,1381.74554279,300.0,1379.73932536,NearRight,17,1,17,18.0,290.0,1369.74214991
18,310.0,1389.73716645,314.0,1393.74959291,,None,1401.74121621,320.0,1399.75160694,NearRight,18,1,18,19.0,312.0,1391.74337723
19,328.0,1407.74323654,332.0,1411.7390209,img/A/inside\sun_acfqbzkjnydmqtyi.png,Indoor,1421.73684833,340.0,1419.74724641,Right,19,1,19,20.0,330.0,1409.74941968
20,344.0,1423.74307626,348.0,1427.73885991,img/A/outside_man\sun_aggowhzjwlerlnxs.png,Outdoor,1437.73671745,356.0,1435.74710572,NearLeft,20,1,20,21.0,346.0,1425.74926429
21,366.0,1445.74491566,370.0,1449.74074936,img/A/outside_man\sun_apmhvwjpoidrgomc.png,Outdoor,1457.74895912,376.0,1455.74275114,Left,21,1,21,22.0,368.0,1447.75111489
22,380.0,1459.73852955,384.0,1463.75097351,,None,1471.74335203,390.0,1469.73637938,Left,22,1,22,23.0,382.0,1461.74471303
23,394.0,1473.75137176,398.0,1477.74526387,,None,1487.74311091,406.0,1485.75348169,Right,23,1,23,24.0,396.0,1475.74011453
