,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,624.745703076,10.0,628.741480081,img/A/inside\sun_baremcyvmmyztjyo.png,Indoor,636.733118783,16.0,634.743521761,NearLeft,0,1,0,1.0,8.0,626.735273501
1,26.0,644.741340796,30.0,648.737170646,,None,656.745360813,36.0,654.739147583,Left,1,1,1,2.0,28.0,646.747557526
2,42.0,660.74121831,46.0,664.737010013,img/A/inside\sun_bcxxsjdyzkdxyrzz.png,Indoor,672.745237626,52.0,670.739008298,Right,2,1,2,3.0,44.0,662.747377295
3,56.0,674.734799652,60.0,678.747226112,,None,686.738830867,66.0,684.732616937,NearRight,3,1,3,4.0,58.0,676.74103108
4,70.0,688.745074194,74.0,692.740877796,img/A/inside\sun_aqqqvkeocxjjbmvb.png,Indoor,702.738731128,82.0,700.74909561,NearRight,4,1,4,5.0,72.0,690.734658267
5,92.0,710.746919545,96.0,714.742760943,img/A/outside_nat\sun_bgdsdzkbpjwsdvzg.png,Outdoor,726.746787259,106.0,724.740525034,Right,5,1,5,6.0,94.0,712.736535465
6,116.0,734.738411962,120.0,738.734199817,img/A/outside_nat\sun_adeqcskxygdmtcul.png,Outdoor,748.748639959,128.0,746.742431979,Right,6,1,6,7.0,118.0,736.744598945
7,132.0,750.738303124,136.0,754.734041284,img/A/outside_nat\sun_bqrvvaeesruldqsk.png,Outdoor,762.742946423,142.0,760.736081564,NearLeft,7,1,7,8.0,134.0,752.744436563
8,146.0,764.749143555,150.0,768.744968855,img/A/outside_nat\sun_birbwwpwtfeczupo.png,Outdoor,778.742170907,158.0,776.73592548,NearRight,8,1,8,9.0,148.0,766.740677268
9,164.0,782.737912566,168.0,786.733713019,,None,794.741972128,174.0,792.735765548,Right,9,1,9,10.0,166.0,784.744206987
10,178.0,796.748254301,182.0,800.74399176,img/A/inside\sun_bdmgmqsmmqkthilp.png,Indoor,808.735615064,188.0,806.745984096,NearRight,10,1,10,11.0,180.0,798.737723587
11,196.0,814.737610549,200.0,818.733404002,img/A/inside\sun_bxipjwerkfcyzyri.png,Indoor,826.741661362,206.0,824.735453031,Left,11,1,11,12.0,198.0,816.743817829
12,210.0,828.731221638,214.0,832.743667345,,None,840.735308497,220.0,838.74566423,Left,12,1,12,13.0,212.0,830.737431018
13,224.0,842.741503879,228.0,846.737296283,img/A/outside_man\sun_astlunkqpzghjdau.png,Outdoor,854.745542093,234.0,852.739288618,Left,13,1,13,14.0,226.0,844.74770416
14,238.0,856.735142965,242.0,860.747561376,img/A/outside_man\sun_acljdhtouiwvalkv.png,Outdoor,870.74538286,250.0,868.739130435,NearLeft,14,1,14,15.0,240.0,858.741338347
15,256.0,874.741197662,260.0,878.736993215,,None,886.745240776,266.0,884.739005148,Right,15,1,15,16.0,258.0,876.747378695
16,276.0,894.736808085,280.0,898.732628836,img/A/inside\sun_axxkwcascwurkymu.png,Indoor,908.747087877,288.0,906.740869397,Left,16,1,16,17.0,278.0,896.743040213
17,298.0,916.738690532,302.0,920.734586875,img/A/outside_man\sun_amiicpnvbwxskvmh.png,Outdoor,930.748935327,310.0,928.742735046,NearRight,17,1,17,18.0,300.0,918.744900612
18,314.0,932.738546348,318.0,936.734371298,,None,944.742559365,324.0,942.736356284,NearLeft,18,1,18,19.0,316.0,934.74473928
19,328.0,946.73222183,332.0,950.744602795,img/A/inside\sun_abnptawlxcjefrmi.png,Indoor,960.74242218,340.0,958.736197051,Right,19,1,19,20.0,330.0,948.738374866
20,350.0,968.734015036,354.0,972.746461094,img/A/outside_man\sun_bezqwfdkvrlqbokm.png,Outdoor,980.738068649,360.0,978.749953718,Left,20,1,20,21.0,352.0,970.740254164
21,366.0,984.7338866,370.0,988.746297312,,None,996.737911516,376.0,994.748308895,NearLeft,21,1,21,22.0,368.0,986.740086532
22,380.0,998.744120547,384.0,1002.73994725,img/A/inside\sun_atbyxovooehnzemf.png,Indoor,1014.74398196,394.0,1012.73774353,NearLeft,22,1,22,23.0,382.0,1000.73379456
23,398.0,1016.73360558,402.0,1020.74599179,,None,1028.73759865,408.0,1026.74800233,NearRight,23,1,23,24.0,400.0,1018.73977472
