,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,119.730204647,10.0,123.725998451,img/B/outside_nat\sun_aanfjwabnufovale.png,Outdoor,133.723811887,18.0,131.734175669,Right,0,1,0,1.0,8.0,121.738014405
1,28.0,141.732098643,32.0,145.727820005,,None,153.736028369,38.0,151.729823539,NearRight,1,1,1,2.0,30.0,143.738252379
2,44.0,157.731865918,48.0,161.727635225,img/B/outside_man\sun_aacclhfjjpnqvtbz.png,Outdoor,169.735844289,54.0,167.729636309,NearRight,2,1,2,3.0,46.0,159.738048701
3,60.0,173.731674839,64.0,177.727444495,,None,187.725282428,72.0,185.735671408,Right,3,1,3,4.0,62.0,175.737865321
4,76.0,189.731490759,80.0,193.741934332,img/B/outside_nat\sun_aarnmhmjnoywelfb.png,Outdoor,201.73546388,86.0,199.729303145,Left,4,1,4,5.0,78.0,191.737680191
5,94.0,207.737465664,98.0,211.733301463,img/B/outside_man\sun_abnrpxwqomrizaxl.png,Outdoor,221.73110615,106.0,219.72489467,Left,5,1,5,6.0,96.0,209.727074935
6,112.0,225.726894354,116.0,229.722699707,img/B/outside_nat\sun_aacegqrsghanpufn.png,Outdoor,237.730927319,122.0,235.724703591,NearLeft,6,1,6,7.0,114.0,227.733091836
7,126.0,239.737120252,130.0,243.732934703,img/B/inside\sun_aaczmpbmprzjcofd.png,Indoor,251.72452126,136.0,249.734897641,NearRight,7,1,7,8.0,128.0,241.726698376
8,142.0,255.736941421,146.0,259.732747123,,None,267.724333681,152.0,265.73472196,NearLeft,8,1,8,9.0,144.0,257.726515695
9,158.0,271.736744742,162.0,275.732633036,,None,283.724148901,168.0,281.734527031,Right,9,1,9,10.0,160.0,273.726325666
10,178.0,291.732373714,182.0,295.728149669,img/B/inside\sun_aaguxgrqaehrwaip.png,Indoor,303.736377282,188.0,301.730175601,Right,10,1,10,11.0,180.0,293.738554747
11,192.0,305.725957156,196.0,309.738382915,img/B/inside\sun_aawjsoxboluadxgw.png,Indoor,319.736157505,204.0,317.729987671,Left,11,1,11,12.0,194.0,307.732146238
12,208.0,321.725770276,212.0,325.738178188,img/B/inside\sun_aajuhnhxgwkyyrwb.png,Indoor,333.729799391,218.0,331.740187321,Left,12,1,12,13.0,210.0,323.731984905
13,222.0,335.736000372,226.0,339.731803975,img/B/inside\sun_aafkyzekyiexahmz.png,Indoor,347.723386333,232.0,345.733772163,Right,13,1,13,14.0,224.0,337.725572197
14,236.0,349.729643308,240.0,353.725391617,,None,361.733594032,246.0,359.727394801,Left,14,1,14,15.0,238.0,351.735804743
15,250.0,363.72322395,254.0,367.735623463,img/B/inside\sun_aatezwwkfesvyuij.png,Indoor,375.729422132,260.0,373.7375976,NearLeft,15,1,15,16.0,252.0,365.739848207
16,264.0,377.733411702,268.0,381.72925625,img/B/inside\sun_abrnurmopsgqkxvn.png,Indoor,389.737441517,274.0,387.731235636,NearLeft,16,1,16,17.0,266.0,379.73972817
17,282.0,395.739445751,286.0,399.735245504,img/B/outside_man\sun_accbrnzxuvtlnfte.png,Outdoor,409.733025343,294.0,407.726831011,NearRight,17,1,17,18.0,284.0,397.729056071
18,300.0,413.728865692,304.0,417.724646197,,None,429.728673213,314.0,427.739042244,NearLeft,18,1,18,19.0,302.0,415.735051275
19,318.0,431.734860545,322.0,435.73064805,img/B/outside_nat\sun_aacjsxcwmkbgvpmb.png,Outdoor,443.738873912,328.0,441.732650184,Right,19,1,19,20.0,320.0,433.724450568
20,332.0,445.728487733,336.0,449.724264738,,None,457.732466104,342.0,455.726266172,NearRight,20,1,20,21.0,334.0,447.734673665
21,352.0,465.740687067,356.0,469.736524616,,None,481.723890978,366.0,479.734300606,Left,21,1,21,22.0,354.0,467.730440172
22,376.0,489.742724197,380.0,493.727931993,img/B/inside\sun_aaiuzbtklnxpvzbv.png,Indoor,503.725710432,388.0,501.736099062,NearRight,22,1,22,23.0,378.0,491.738262178
23,392.0,505.731904764,396.0,509.727743013,img/B/outside_man\sun_aaxbnfjjlyocwwwo.png,Outdoor,519.725522852,404.0,517.735905533,NearLeft,23,1,23,24.0,394.0,507.738103995
