,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,1106.98268177,10.0,1110.99510018,img/A/inside\sun_dzuamfdvfbbjouau.png,Indoor,1118.98670773,16.0,1116.98051235,NearLeft,0,1,0,1.0,8.0,1108.98890165
1,22.0,1122.98253793,26.0,1126.9949406,img/A/outside_man\sun_amfbqueyljxzfmur.png,Outdoor,1134.98656565,32.0,1132.98033422,NearLeft,1,1,1,2.0,24.0,1124.98873611
2,42.0,1142.99478276,46.0,1146.99058986,img/A/outside_man\sun_aaipvtqzzpbvmhnb.png,Outdoor,1158.99459798,56.0,1156.9884096,Right,2,1,2,3.0,44.0,1144.98435564
3,60.0,1160.98420445,64.0,1164.98000701,,None,1172.98824722,70.0,1170.98201404,Left,3,1,3,4.0,62.0,1162.99041488
4,74.0,1174.99444855,78.0,1178.9902553,,None,1186.98186951,84.0,1184.99224449,NearRight,4,1,4,5.0,76.0,1176.98403507
5,88.0,1188.98808274,92.0,1192.98386429,img/A/inside\sun_aqjtevapheavsuzi.png,Indoor,1200.9920751,98.0,1198.98586957,Left,5,1,5,6.0,90.0,1190.99427217
6,104.0,1204.9879277,108.0,1208.98369841,,None,1216.99191062,114.0,1214.98571034,NearLeft,6,1,6,7.0,106.0,1206.99411258
7,118.0,1218.98154474,122.0,1222.99396315,,None,1232.99176154,130.0,1230.98554796,Left,7,1,7,8.0,120.0,1220.98775727
8,136.0,1236.98759244,140.0,1240.98336944,img/A/outside_nat\sun_bszkvmcyydyhpqdu.png,Outdoor,1250.98121718,148.0,1248.99159461,Right,8,1,8,9.0,138.0,1238.99377417
9,152.0,1252.98742411,156.0,1256.98320881,,None,1264.99149347,162.0,1262.98522214,Right,9,1,9,10.0,154.0,1254.99361284
10,170.0,1270.99344381,174.0,1274.98926736,img/A/inside\sun_axxkwcascwurkymu.png,Indoor,1282.98088226,180.0,1280.99124394,NearRight,10,1,10,11.0,172.0,1272.98303418
11,184.0,1284.98707379,188.0,1288.982876,img/A/outside_nat\sun_aofakjvzflfwxapl.png,Outdoor,1298.98071323,196.0,1296.99112006,NearRight,11,1,11,12.0,186.0,1286.99328247
12,206.0,1306.98893909,210.0,1310.98471995,img/A/inside\sun_ahixsbikiamkdlxa.png,Indoor,1318.99295981,216.0,1316.98676408,Right,12,1,12,13.0,208.0,1308.99513727
13,224.0,1324.99497034,228.0,1328.99077429,img/A/inside\sun_auzwhookgjmsmnrs.png,Indoor,1336.98237555,234.0,1334.99279603,Left,13,1,13,14.0,226.0,1326.98455372
14,238.0,1338.98861363,242.0,1342.98439273,img/A/inside\sun_blkzrscmyrliztij.png,Indoor,1352.98221492,250.0,1350.99262909,Right,14,1,14,15.0,240.0,1340.99480096
15,254.0,1354.98845615,258.0,1358.9842279,,None,1366.99246461,264.0,1364.98773592,NearLeft,15,1,15,16.0,256.0,1356.99462318
16,274.0,1374.98406657,278.0,1378.97990587,,None,1386.98806769,284.0,1384.9818821,Right,16,1,16,17.0,276.0,1376.9902581
17,288.0,1388.99431241,292.0,1392.99011042,img/A/outside_man\sun_bwlcxhprfyrowoam.png,Outdoor,1404.99416088,302.0,1402.9879424,Left,17,1,17,18.0,290.0,1390.98389194
18,306.0,1406.9837362,310.0,1410.97958215,img/A/inside\sun_abhfieooonebxjrg.png,Indoor,1420.99400585,318.0,1418.98782551,NearRight,18,1,18,19.0,308.0,1408.98992984
19,326.0,1426.99599293,330.0,1430.99179129,img/A/outside_nat\sun_bpqombtghzcbglwk.png,Outdoor,1440.98960157,338.0,1438.98339919,Left,19,1,19,20.0,328.0,1428.98560115
20,348.0,1448.98122732,352.0,1452.99365693,img/A/outside_nat\sun_birbwwpwtfeczupo.png,Outdoor,1462.99151691,360.0,1460.98528269,NearLeft,20,1,20,21.0,350.0,1450.9874654
21,370.0,1470.98309437,374.0,1474.97890917,,None,1482.98714414,380.0,1480.98089591,NearRight,21,1,21,22.0,372.0,1472.98929011
22,384.0,1484.99334232,388.0,1488.98912072,img/A/outside_man\sun_azxxdozadjohyntn.png,Outdoor,1496.98073213,394.0,1494.99116135,NearRight,22,1,22,23.0,386.0,1486.98290259
23,398.0,1498.98696356,402.0,1502.98274196,img/A/inside\sun_adkonpxsblmtdukc.png,Indoor,1510.99099512,408.0,1508.98478154,NearLeft,23,1,23,24.0,400.0,1500.99317679
