,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,154.491629428,10.0,158.481166606,,None,166.472761213,16.0,164.483155792,NearLeft,0,1,0,1.0,8.0,156.474950577
1,22.0,170.48521042,26.0,174.481000374,img/B/inside\sun_aaiuzbtklnxpvzbv.png,Indoor,184.47881206,34.0,182.47260338,Right,1,1,1,2.0,24.0,172.474804992
2,44.0,192.487040373,48.0,196.482855524,,None,204.474460279,54.0,202.484910502,Right,2,1,2,3.0,46.0,194.476638795
3,58.0,206.480698357,62.0,210.476486211,img/B/outside_man\sun_aaxbnfjjlyocwwwo.png,Outdoor,222.480517426,72.0,220.474302446,Left,3,1,3,4.0,60.0,208.48687694
4,76.0,224.470227136,80.0,228.482588853,,None,236.474144264,86.0,234.484611985,NearRight,4,1,4,5.0,78.0,226.476323479
5,90.0,238.480382691,94.0,242.476172645,img/B/inside\sun_aaxzhukkwykojsek.png,Indoor,250.484421955,100.0,248.478192277,Left,5,1,5,6.0,92.0,240.486580522
6,108.0,256.486435638,112.0,260.482263038,img/B/outside_man\sun_abjgcvejnikiqaly.png,Outdoor,270.480076124,120.0,268.473833497,Right,6,1,6,7.0,110.0,258.47602776
7,124.0,272.486283404,128.0,276.483371368,img/B/outside_nat\sun_aalltyvjhbzhkmvg.png,Outdoor,284.473692112,134.0,282.484103489,NearRight,7,1,7,8.0,126.0,274.475925571
8,140.0,288.486124871,144.0,292.481914126,img/B/outside_nat\sun_abdoxebvkrdofyyh.png,Outdoor,300.473558077,150.0,298.483933058,Right,8,1,8,9.0,142.0,290.475719444
9,154.0,302.479762558,158.0,306.475558461,img/B/outside_nat\sun_aaacmydfmcozlpel.png,Outdoor,314.483790973,164.0,312.477575294,NearLeft,9,1,9,10.0,156.0,304.485963889
10,168.0,316.473455188,172.0,320.485811655,img/B/outside_nat\sun_aanfjwabnufovale.png,Outdoor,328.477430759,178.0,326.487824288,NearRight,10,1,10,11.0,170.0,318.479604375
11,186.0,334.47946019,190.0,338.475242445,,None,346.483493155,196.0,344.477275026,Left,11,1,11,12.0,188.0,336.485660122
12,204.0,352.485504038,208.0,356.481287693,,None,366.490851462,216.0,364.472912746,NearRight,12,1,12,13.0,206.0,354.475085662
13,224.0,372.481285593,228.0,376.477004855,img/B/inside\sun_aakejyolaigkvisc.png,Indoor,384.485196072,234.0,382.478992291,NearRight,13,1,13,14.0,226.0,374.47074543
14,238.0,386.474785394,242.0,390.487208355,img/B/inside\sun_abzjxlmkwnwzimua.png,Indoor,402.474631061,252.0,400.485070435,Right,14,1,14,15.0,240.0,388.480977277
15,256.0,404.480840791,260.0,408.476674141,img/B/inside\sun_aawzwijpmowksmpn.png,Indoor,416.484903153,266.0,414.478693773,NearLeft,15,1,15,16.0,258.0,406.470442013
16,276.0,424.476513158,280.0,428.472305212,,None,436.480522676,286.0,434.474316095,NearLeft,16,1,16,17.0,278.0,426.482728838
17,290.0,438.470200189,294.0,442.482593402,img/B/inside\sun_abzoglkibwvlanfr.png,Indoor,452.480374642,302.0,450.474160712,NearLeft,17,1,17,18.0,292.0,440.476340627
18,310.0,458.482406522,314.0,462.478223424,img/B/inside\sun_aaeivpaottmutnqm.png,Indoor,472.476041059,322.0,470.486481833,NearRight,18,1,18,19.0,312.0,460.471991996
19,330.0,478.47807294,334.0,482.473863944,img/B/inside\sun_aaoyqijdfqbzwraw.png,Indoor,490.482105905,340.0,488.475885676,Left,19,1,19,20.0,332.0,480.484271471
20,348.0,496.484119238,352.0,500.479910942,,None,510.477768123,360.0,508.471531095,Right,20,1,20,21.0,350.0,498.473700861
21,370.0,518.485982087,374.0,522.481809487,img/B/outside_man\sun_abccjavmhpzzenxf.png,Outdoor,532.479599475,382.0,530.473396744,NearLeft,21,1,21,22.0,372.0,520.47557211
22,386.0,534.485831253,390.0,538.481642205,img/B/outside_man\sun_acebwlwlbivavdcn.png,Outdoor,546.47324801,396.0,544.483655538,Left,22,1,22,23.0,388.0,536.475437724
23,400.0,548.479445842,404.0,552.475284791,,None,560.483519053,410.0,558.477302673,Left,23,1,23,24.0,402.0,550.485685669
