,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,573.70143285,10.0,577.713868409,img/A/outside_man\sun_aqvlqqorjorxjwnh.png,Outdoor,585.705484364,16.0,583.699269384,Left,0,1,0,1.0,8.0,575.707620183
1,24.0,591.707472499,28.0,595.704561513,img/A/outside_nat\sun_bvtpjuydnnzmqcwv.png,Outdoor,603.711646849,34.0,601.705318831,Right,1,1,1,2.0,26.0,593.713683629
2,38.0,605.701125584,42.0,609.713548194,img/A/inside\sun_auywjwqsitnzurig.png,Indoor,617.705173247,48.0,615.69893622,Left,2,1,2,3.0,40.0,607.707301368
3,54.0,621.701037743,58.0,625.713441455,img/A/inside\sun_asizwxdltgasvzue.png,Indoor,635.71126399,66.0,633.704999316,NearLeft,3,1,3,4.0,56.0,623.707212127
4,70.0,637.700819717,74.0,641.713876808,,None,649.705965212,80.0,647.715890141,Left,4,1,4,5.0,72.0,639.707678627
5,84.0,651.713508648,88.0,655.706839417,img/A/outside_nat\sun_atjvpizdlvlfluni.png,Outdoor,663.698478119,94.0,661.708871298,NearRight,5,1,5,6.0,86.0,653.700628637
6,98.0,665.70468085,102.0,669.700464505,img/A/inside\sun_anikjvdrxrywuyvr.png,Indoor,677.708732713,108.0,675.702518083,Right,6,1,6,7.0,100.0,667.710904579
7,116.0,683.710689702,120.0,687.706505203,img/A/inside\sun_aqjtevapheavsuzi.png,Indoor,695.698134106,126.0,693.708594478,NearRight,7,1,7,8.0,118.0,685.700316471
8,136.0,703.706378867,140.0,707.702216416,,None,717.699992056,148.0,715.710416732,Left,8,1,8,9.0,138.0,705.712569349
9,158.0,725.708227718,162.0,729.704071216,,None,737.712964807,168.0,735.706021556,NearRight,9,1,9,10.0,160.0,727.697829989
10,172.0,739.701924197,176.0,743.697688254,img/A/outside_nat\sun_aatvwcgvlmswovhv.png,Outdoor,751.705898019,182.0,749.699691788,NearRight,10,1,10,11.0,174.0,741.708079684
11,190.0,757.71154361,194.0,761.703704106,,None,769.711956915,200.0,767.70570274,Right,11,1,11,12.0,192.0,759.714126331
12,204.0,771.701577035,208.0,775.713980747,,None,783.706404764,214.0,781.71599023,NearRight,12,1,12,13.0,206.0,773.707770317
13,218.0,785.712499007,222.0,789.707700674,,None,797.69921444,228.0,795.711203797,NearLeft,13,1,13,14.0,220.0,787.70227556
14,234.0,801.711691994,238.0,805.707477399,,None,815.705253738,246.0,813.715670015,Right,14,1,14,15.0,236.0,803.701264169
15,250.0,817.711461019,254.0,821.707319916,img/A/outside_man\sun_agonfthpcwebmicc.png,Outdoor,833.711331183,264.0,831.705079107,Right,15,1,15,16.0,252.0,819.701114035
16,270.0,837.707155783,274.0,841.702948187,img/A/inside\sun_abmkzxvudrcajnle.png,Indoor,851.700775621,282.0,849.711162501,Right,16,1,16,17.0,272.0,839.713350815
17,286.0,853.707005299,290.0,857.703776898,img/A/inside\sun_bsmswguoyiamatyu.png,Indoor,867.700652435,298.0,865.713554843,NearLeft,17,1,17,18.0,288.0,855.713187383
18,304.0,871.713706027,308.0,875.71098542,img/A/outside_man\sun_aputwudvfhsgcsgg.png,Outdoor,885.706703282,316.0,883.700475704,NearLeft,18,1,18,19.0,306.0,873.70263847
19,326.0,893.715231512,330.0,897.710744646,,None,905.702331904,336.0,903.712728932,NearLeft,19,1,19,20.0,328.0,895.704464224
20,340.0,907.708561232,344.0,911.704346986,img/A/outside_nat\sun_adeqcskxygdmtcul.png,Outdoor,919.713252126,350.0,917.706383067,NearLeft,20,1,20,21.0,342.0,909.714754864
21,354.0,921.702842148,358.0,925.698000071,img/A/inside\sun_audojkeusubmhhcn.png,Indoor,935.712459461,366.0,933.706197237,NearRight,21,1,21,22.0,356.0,923.714530888
22,370.0,937.701999089,374.0,941.697808991,img/A/outside_man\sun_abcpbpidmlveztau.png,Outdoor,953.701872403,384.0,951.712275381,Left,22,1,22,23.0,372.0,939.708243116
23,394.0,961.710108765,398.0,965.705934065,img/A/inside\sun_akapxrydwpdgvlck.png,Indoor,973.714120732,404.0,971.707972595,Left,23,1,23,24.0,396.0,963.699704387
