,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,279.412178939,10.0,283.42462609,img/A/outside_nat\sun_ajpdesmpmbcnhujq.png,Outdoor,291.416281211,16.0,289.426632431,Left,0,1,0,1.0,8.0,281.418408989
1,22.0,295.412147792,26.0,299.42453335,img/A/inside\sun_agvgmjswjlfrnaqe.png,Indoor,307.416181121,32.0,305.426560338,NearLeft,1,1,1,2.0,24.0,297.418311699
2,42.0,315.424454258,46.0,319.420240348,,None,331.42433912,56.0,329.418199011,NearRight,2,1,2,3.0,44.0,317.414024297
3,60.0,333.413948355,64.0,337.426383257,img/A/outside_man\sun_azxxdozadjohyntn.png,Outdoor,345.418046777,70.0,343.411800978,NearRight,3,1,3,4.0,62.0,335.420139908
4,76.0,349.413846515,80.0,353.409662352,,None,361.417944238,86.0,359.411710688,Right,4,1,4,5.0,78.0,351.420048568
5,90.0,363.424163089,94.0,367.428224765,,None,375.411804128,100.0,373.422022362,Left,5,1,5,6.0,92.0,365.413748875
6,106.0,379.424071748,110.0,383.419880236,img/A/outside_nat\sun_ajdttxqzdyzrxwgb.png,Outdoor,391.411551455,116.0,389.421940471,NearRight,6,1,6,7.0,108.0,381.413665584
7,120.0,393.417791303,124.0,397.413575993,,None,405.42184948,130.0,403.415633779,NearLeft,7,1,7,8.0,122.0,395.423975508
8,140.0,413.413499701,144.0,417.425920255,img/A/inside\sun_agxipqjrftuwlwpl.png,Indoor,427.423796677,152.0,425.417594274,Right,8,1,8,9.0,142.0,415.419689155
9,156.0,429.413392962,160.0,433.425832064,,None,441.417495584,166.0,439.411253286,NearLeft,9,1,9,10.0,158.0,431.419598165
10,174.0,447.419515924,178.0,451.415378305,img/A/inside\sun_bxipjwerkfcyzyri.png,Indoor,459.423608046,184.0,457.417413343,Right,10,1,10,11.0,176.0,449.425747023
11,188.0,461.413213781,192.0,465.425658133,img/A/inside\sun_aaloiwdypreqzwnn.png,Indoor,473.417318503,198.0,471.411067805,Left,11,1,11,12.0,190.0,463.419416884
12,202.0,475.423526155,206.0,479.419341292,img/A/outside_nat\sun_afjxqaxhirjblfsw.png,Outdoor,487.410982414,212.0,485.421387178,Right,12,1,12,13.0,204.0,477.413107742
13,216.0,489.417219113,220.0,493.413017452,img/A/inside\sun_bsmswguoyiamatyu.png,Indoor,501.421314386,226.0,499.415095885,NearRight,13,1,13,14.0,218.0,491.423418366
14,236.0,509.41293416,240.0,513.425382711,img/A/outside_man\sun_bgxdivhitpqnkgdr.png,Outdoor,521.417087527,246.0,519.410788884,Left,14,1,14,15.0,238.0,511.419137263
15,256.0,529.425289621,260.0,533.421115607,img/A/outside_man\sun_amiicpnvbwxskvmh.png,Outdoor,543.418959832,268.0,541.412739931,NearLeft,15,1,15,16.0,258.0,531.414880657
16,272.0,545.42520458,276.0,549.421028116,,None,557.41265069,282.0,555.423060354,Right,16,1,16,17.0,274.0,547.414798066
17,292.0,565.420949024,296.0,569.416761711,img/A/inside\sun_aqjtevapheavsuzi.png,Indoor,577.425000901,302.0,575.418775051,NearLeft,17,1,17,18.0,294.0,567.410510313
18,312.0,585.41668017,316.0,589.412464509,,None,599.410333232,324.0,597.420742546,Left,18,1,18,19.0,314.0,587.422878373
19,328.0,601.416587779,332.0,605.412374219,img/A/inside\sun_atkrisvsrzpbgyxu.png,Indoor,617.416430295,342.0,615.426852908,Left,19,1,19,20.0,330.0,603.422781783
20,350.0,623.418514678,354.0,627.414359212,img/A/outside_nat\sun_aatvwcgvlmswovhv.png,Outdoor,637.412192238,362.0,635.422594902,NearLeft,20,1,20,21.0,352.0,625.424733529
21,366.0,639.418411789,370.0,643.414231475,img/A/outside_man\sun_aaipvtqzzpbvmhnb.png,Outdoor,653.412115246,378.0,651.422528409,Right,21,1,21,22.0,368.0,641.42462714
22,382.0,655.418329897,386.0,659.414136285,img/A/inside\sun_azufbqqrxemnbupk.png,Indoor,669.412010607,394.0,667.422414321,NearRight,22,1,22,23.0,384.0,657.424542099
23,398.0,671.418239607,402.0,675.414061743,,None,685.411916466,410.0,683.42233243,NearRight,23,1,23,24.0,400.0,673.424446559
