,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,794.369888408,10.0,798.368077003,img/A/outside_man\sun_bntjemdeuiznfwzl.png,Outdoor,806.367984613,16.0,804.367998961,NearLeft,0,1,0,1.0,8.0,796.368262133
1,20.0,808.367975514,24.0,812.367965715,img/A/inside\sun_ahixsbikiamkdlxa.png,Indoor,822.367874025,32.0,820.367870525,Left,1,1,1,2.0,22.0,810.367960815
2,42.0,830.367807882,46.0,834.367763787,img/A/outside_nat\sun_aatvwcgvlmswovhv.png,Outdoor,844.367682595,54.0,842.367697294,Right,2,1,2,3.0,44.0,832.36773439
3,58.0,846.367666847,62.0,850.367618202,img/A/inside\sun_asizwxdltgasvzue.png,Indoor,858.367568158,68.0,856.367566058,Right,3,1,3,4.0,60.0,848.367619602
4,72.0,860.36755136,76.0,864.367473318,img/A/outside_man\sun_aaipvtqzzpbvmhnb.png,Outdoor,872.367464569,82.0,870.367442871,Right,4,1,4,5.0,74.0,862.367512864
5,86.0,874.371473387,90.0,878.367394926,,None,886.367332283,96.0,884.367319335,NearRight,5,1,5,6.0,88.0,876.367399826
6,102.0,890.367294837,106.0,894.367949267,,None,904.371017386,114.0,902.370931645,Left,6,1,6,7.0,104.0,892.371318353
7,118.0,906.370930245,122.0,910.370909247,img/A/inside\sun_akmrxobzlzsiuhog.png,Indoor,918.367038665,128.0,916.367004369,NearLeft,7,1,7,8.0,120.0,908.370902248
8,134.0,922.367005768,138.0,926.367076811,img/A/inside\sun_atbyxovooehnzemf.png,Indoor,936.366883982,146.0,934.366889231,NearRight,8,1,8,9.0,136.0,924.366980571
9,154.0,942.366870683,158.0,946.366776543,img/A/outside_man\sun_aqvlqqorjorxjwnh.png,Outdoor,954.366739447,164.0,952.366728248,NearRight,9,1,9,10.0,156.0,944.366756245
10,168.0,956.366719149,172.0,960.366661056,,None,968.366583714,178.0,966.366582664,Right,10,1,10,11.0,170.0,958.366927727
11,182.0,970.366594213,186.0,974.366549768,img/A/inside\sun_bdalroxvuvnihofa.png,Indoor,986.366446529,196.0,984.366474876,NearRight,11,1,11,12.0,184.0,972.366567966
12,200.0,988.36643568,204.0,992.366383885,img/A/outside_man\sun_aofpsyendjarjvaw.png,Outdoor,1000.36633349,210.0,998.366329991,Left,12,1,12,13.0,202.0,990.366351339
13,220.0,1008.3662418,224.0,1012.36782468,,None,1020.36615116,230.0,1018.36616586,NearLeft,13,1,13,14.0,222.0,1010.36679649
14,236.0,1024.36612246,240.0,1028.36604337,img/A/inside\sun_ciuexjuasoqmnysa.png,Indoor,1036.36602447,246.0,1034.36603217,NearLeft,14,1,14,15.0,238.0,1026.36604302
15,250.0,1038.36594818,254.0,1042.36594013,img/A/outside_nat\sun_bkkgqovtrozgolhf.png,Outdoor,1050.36590514,260.0,1048.36592334,Left,15,1,15,16.0,252.0,1040.36591669
16,270.0,1058.3658131,274.0,1062.365804,img/A/outside_nat\sun_afjxqaxhirjblfsw.png,Outdoor,1072.36566611,282.0,1070.36569096,NearRight,16,1,16,17.0,272.0,1060.36578335
17,288.0,1076.36629814,292.0,1080.36564617,,None,1088.36555133,298.0,1086.36553418,Left,17,1,17,18.0,290.0,1078.36563392
18,302.0,1090.36553558,306.0,1094.36552858,img/A/inside\sun_agxipqjrftuwlwpl.png,Indoor,1104.36537984,314.0,1102.36541729,Right,18,1,18,19.0,304.0,1092.36548798
19,324.0,1112.36538019,328.0,1116.3653305,,None,1124.38193306,334.0,1122.36523951,NearRight,19,1,19,20.0,326.0,1114.3653403
20,340.0,1128.36629954,344.0,1132.3681274,img/A/outside_nat\sun_bzvypibloyofysgl.png,Outdoor,1140.36507328,350.0,1138.36512157,NearLeft,20,1,20,21.0,342.0,1130.36569341
21,354.0,1142.36510232,358.0,1146.36592648,img/A/inside\sun_bxzowyjwupekdsyz.png,Indoor,1158.36496444,368.0,1156.36496794,Left,21,1,21,22.0,356.0,1144.36506418
22,378.0,1166.3648423,382.0,1170.36673595,,None,1180.36477161,390.0,1178.36477931,Right,22,1,22,23.0,380.0,1168.36491964
23,398.0,1186.36471282,402.0,1190.36468762,,None,1198.36457808,408.0,1196.36457528,NearLeft,23,1,23,24.0,400.0,1188.36467537
