,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,278.806014521,10.0,282.805943829,img/A/inside\sun_auzwhookgjmsmnrs.png,Indoor,290.808363118,16.0,288.805855638,NearLeft,0,1,0,1.0,8.0,280.80593333
1,26.0,298.805917582,30.0,302.805773747,,None,310.808358219,36.0,308.811275154,Left,1,1,1,2.0,28.0,300.805776547
2,42.0,314.808096097,46.0,318.8080632,img/A/inside\sun_abhfieooonebxjrg.png,Indoor,326.8168735,52.0,324.805628863,Right,2,1,2,3.0,44.0,316.808079999
3,56.0,328.805529824,60.0,332.805506726,,None,340.80537759,66.0,338.808721479,NearRight,3,1,3,4.0,58.0,330.805521425
4,70.0,342.805414686,74.0,346.805384939,img/A/inside\sun_auywjwqsitnzurig.png,Indoor,356.8052838,82.0,354.805354143,NearRight,4,1,4,5.0,72.0,344.805345044
5,92.0,364.805220807,96.0,368.805174612,img/A/outside_man\sun_abmwkkexqzjttlyv.png,Outdoor,380.805123867,106.0,378.825452125,Right,5,1,5,6.0,94.0,366.805171812
6,116.0,388.804982833,120.0,392.806444625,img/A/outside_nat\sun_bgdsdzkbpjwsdvzg.png,Outdoor,402.806314789,128.0,400.806571311,Right,6,1,6,7.0,118.0,390.806437626
7,132.0,404.806338236,136.0,408.804830249,img/A/outside_nat\sun_bqrvvaeesruldqsk.png,Outdoor,416.806098862,142.0,414.80472596,NearLeft,7,1,7,8.0,134.0,406.805604366
8,146.0,418.808330572,150.0,422.804700413,img/A/outside_nat\sun_axmvhnqbyqknulko.png,Outdoor,432.806407529,158.0,430.807182345,NearRight,8,1,8,9.0,148.0,420.804701463
9,164.0,436.804528932,168.0,440.80742172,,None,448.807022763,174.0,446.804470488,Right,9,1,9,10.0,166.0,438.804537681
10,178.0,450.804439691,182.0,454.804369699,img/A/inside\sun_dzuamfdvfbbjouau.png,Indoor,462.804337852,188.0,460.804363749,NearRight,10,1,10,11.0,180.0,452.804434792
11,196.0,468.804289207,200.0,472.805604366,img/A/inside\sun_baremcyvmmyztjyo.png,Indoor,480.804238463,206.0,478.805639712,Left,11,1,11,12.0,198.0,470.804237763
12,210.0,482.804141523,214.0,486.804119126,,None,494.804045984,220.0,492.806723895,Left,12,1,12,13.0,212.0,484.804133124
13,224.0,496.805679607,228.0,500.803956393,img/A/outside_man\sun_ahsknmkvyzjvzpic.png,Outdoor,508.803940995,234.0,506.803953944,Left,13,1,13,14.0,226.0,498.804005738
14,238.0,510.804424993,242.0,514.803872752,img/A/outside_nat\sun_bgibqzzsihgolcxc.png,Outdoor,524.803778263,250.0,522.803794711,NearLeft,14,1,14,15.0,240.0,512.803879402
15,256.0,528.806070165,260.0,532.803703021,,None,540.803651576,266.0,538.803657176,Right,15,1,15,16.0,258.0,530.803684123
16,276.0,548.803584033,280.0,552.803557436,img/A/inside\sun_atlilrtpaebzoyhp.png,Indoor,562.803447548,288.0,560.803465746,Left,16,1,16,17.0,278.0,550.803536089
17,298.0,570.803380705,302.0,574.80538004,img/A/outside_man\sun_aggowhzjwlerlnxs.png,Outdoor,584.804052633,310.0,582.805493078,NearRight,17,1,17,18.0,300.0,572.803315262
18,314.0,586.803218323,318.0,590.803809409,,None,598.803128733,324.0,596.803135732,NearLeft,18,1,18,19.0,316.0,588.803186476
19,328.0,600.803127683,332.0,604.803097586,img/A/inside\sun_adkonpxsblmtdukc.png,Indoor,614.802994697,340.0,612.802992947,Right,19,1,19,20.0,330.0,602.803098286
20,350.0,622.803840906,354.0,626.802901257,img/A/outside_man\sun_aaafvavryivlwifa.png,Outdoor,634.80278437,360.0,632.802812367,Left,20,1,20,21.0,352.0,624.805911632
21,366.0,638.802796268,370.0,642.802743074,,None,650.802703528,376.0,648.802673082,NearLeft,21,1,21,22.0,368.0,640.802773871
22,380.0,652.802640535,384.0,656.802633186,img/A/inside\sun_acfqbzkjnydmqtyi.png,Indoor,668.802543946,394.0,666.80249915,NearLeft,22,1,22,23.0,382.0,654.802647884
23,398.0,670.802537646,402.0,674.802456105,,None,682.80240851,408.0,680.804723861,NearRight,23,1,23,24.0,400.0,672.802626887
