,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,593.399639749,10.0,597.395450701,img/B/outside_nat\sun_aafblbfkfftldfxp.png,Outdoor,609.400990603,20.0,607.393246988,Left,0,1,0,1.0,8.0,595.404303346
1,24.0,611.389083487,28.0,615.401500148,,None,627.388932304,38.0,625.399291186,NearRight,1,1,1,2.0,26.0,613.395284119
2,48.0,635.397159916,52.0,639.392948471,,None,647.401191831,58.0,645.39499435,Left,2,1,2,3.0,50.0,637.38674084
3,62.0,649.392604108,66.0,653.386597006,img/B/inside\sun_aaxzhukkwykojsek.png,Indoor,663.401075294,74.0,661.394836167,Left,3,1,3,4.0,64.0,651.397008033
4,78.0,665.39073216,82.0,669.386444072,img/B/outside_man\sun_aawwwkzunboneeyy.png,Outdoor,677.394678684,88.0,675.388469654,NearRight,4,1,4,5.0,80.0,667.396855799
5,94.0,681.390494885,98.0,685.386292188,img/B/outside_nat\sun_aarnmhmjnoywelfb.png,Outdoor,693.394547098,104.0,691.388324769,Right,5,1,5,6.0,96.0,683.396689217
6,112.0,699.39656743,116.0,703.392340936,img/B/inside\sun_aajprzhesstyaktd.png,Indoor,713.39017257,124.0,711.400574148,Right,6,1,6,7.0,114.0,701.386135755
7,128.0,715.396401548,132.0,719.392197452,img/B/outside_man\sun_aafcenazuuykcysr.png,Outdoor,727.400439763,138.0,725.394226183,Right,7,1,7,8.0,130.0,717.385981072
8,146.0,733.402444696,150.0,737.398263347,,None,747.396094281,158.0,745.389860754,Right,8,1,8,9.0,148.0,735.392037869
9,164.0,751.391878986,168.0,755.387729133,img/B/inside\sun_aajuhnhxgwkyyrwb.png,Indoor,763.395952197,174.0,761.38970887,Left,9,1,9,10.0,166.0,753.398070868
10,178.0,765.385527871,182.0,769.397937532,img/B/inside\sun_aaqqcbxvhtgfloyu.png,Indoor,777.389563636,188.0,775.399981312,NearLeft,10,1,10,11.0,180.0,767.391725002
11,194.0,781.401993595,198.0,785.397787049,,None,795.395635481,206.0,793.389404403,Left,11,1,11,12.0,196.0,783.391648011
12,210.0,797.385225503,214.0,801.397636565,,None,809.389255669,220.0,807.399679295,NearRight,12,1,12,13.0,212.0,799.391427885
13,224.0,811.395485697,228.0,815.391273201,img/B/inside\sun_aasdufdzroddfmmw.png,Indoor,823.399531261,234.0,821.393312081,NearRight,13,1,13,14.0,226.0,813.401686678
14,238.0,825.389103785,242.0,829.401531295,,None,837.393172796,248.0,835.403543928,NearLeft,14,1,14,15.0,240.0,827.395328214
15,252.0,839.399376577,256.0,843.395183679,img/B/inside\sun_abmbwwayihjktmqb.png,Indoor,851.403410242,262.0,849.39944062,NearLeft,15,1,15,16.0,254.0,841.388946652
16,266.0,853.393004115,270.0,857.388799668,img/B/outside_nat\sun_aaansjgvhbrbxvvk.png,Outdoor,867.386633402,278.0,865.397020281,Left,16,1,16,17.0,268.0,855.399219444
17,286.0,873.388650584,290.0,877.401093142,img/B/inside\sun_abwmjfnrmqjdltxn.png,Indoor,885.392724845,296.0,883.386495516,NearRight,17,1,17,18.0,288.0,875.394866964
18,306.0,893.40092446,310.0,897.396729813,img/B/outside_man\sun_abuxdbyqfhrcggnx.png,Outdoor,907.394770374,318.0,905.388345067,NearLeft,18,1,18,19.0,308.0,895.390524982
19,328.0,915.402831405,332.0,919.398602811,,None,929.396415197,340.0,927.390204066,NearLeft,19,1,19,20.0,330.0,917.392402879
20,344.0,931.402647324,348.0,935.398456876,img/B/inside\sun_abfapslzvjbwpbfq.png,Indoor,943.390057082,354.0,941.400468809,Right,20,1,20,21.0,346.0,933.392246796
21,364.0,951.398303593,368.0,955.394129943,img/B/outside_man\sun_aanszwuidyonrpfe.png,Outdoor,963.402427548,374.0,961.396100931,NearLeft,21,1,21,22.0,366.0,953.387889416
22,378.0,965.391961927,382.0,969.387741032,,None,977.395954646,388.0,975.389749466,Right,22,1,22,23.0,380.0,967.39814646
23,396.0,983.398001925,400.0,987.39378943,img/B/outside_nat\sun_aaarffxrewgissla.png,Outdoor,995.402018442,406.0,993.395797863,NearRight,23,1,23,24.0,398.0,985.387588449
