,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,882.196821923,10.0,886.192644423,img/A/outside_nat\sun_bymmpcljitwmrebr.png,Outdoor,894.200870636,16.0,892.194652857,Right,0,1,0,1.0,8.0,884.203027803
1,20.0,896.190471858,24.0,900.202883969,img/A/inside\sun_akapxrydwpdgvlck.png,Indoor,908.194513922,30.0,906.188268495,Left,1,1,1,2.0,22.0,898.19666269
2,34.0,910.200722952,38.0,914.196496808,img/A/outside_man\sun_azxxdozadjohyntn.png,Outdoor,922.188171206,44.0,920.198537088,NearRight,2,1,2,3.0,36.0,912.190310525
3,50.0,926.200561969,54.0,930.196363822,,None,938.187974877,60.0,936.198382404,Right,3,1,3,4.0,52.0,928.190147443
4,64.0,940.194216104,68.0,944.18998401,,None,954.187860789,76.0,952.198233671,NearRight,4,1,4,5.0,66.0,942.200399587
5,80.0,956.19406807,84.0,960.189878672,img/A/inside\sun_abxzvqnkfecikftq.png,Indoor,968.198115733,90.0,966.191904953,Right,5,1,5,6.0,82.0,958.200251903
6,100.0,976.189713489,104.0,980.20222184,,None,988.193843744,110.0,986.20416868,Left,6,1,6,7.0,102.0,978.19591832
7,118.0,994.195794434,122.0,998.191596636,,None,1008.18938452,130.0,1006.1998155,NearLeft,7,1,7,8.0,120.0,996.201994715
8,134.0,1010.1955981,138.0,1014.19144335,img/A/outside_nat\sun_birbwwpwtfeczupo.png,Outdoor,1024.18926974,146.0,1022.20713916,Left,8,1,8,9.0,136.0,1012.20184318
9,156.0,1032.1974991,160.0,1036.19331285,img/A/inside\sun_bpmmdgszoqryjmdc.png,Indoor,1046.19114938,168.0,1044.20151772,NearLeft,9,1,9,10.0,158.0,1034.20368188
10,178.0,1054.19936335,182.0,1058.1951596,img/A/outside_man\sun_aggowhzjwlerlnxs.png,Outdoor,1068.19301293,190.0,1066.20338826,Left,10,1,10,11.0,180.0,1056.18896002
11,194.0,1070.19921182,198.0,1074.19499547,img/A/outside_man\sun_aaafvavryivlwifa.png,Outdoor,1082.20324933,204.0,1080.19703435,NearLeft,11,1,11,12.0,196.0,1072.18881339
12,214.0,1090.19483939,218.0,1094.19070528,img/A/outside_man\sun_auprwsaegvmiaiwa.png,Outdoor,1102.1989133,224.0,1100.192839,Right,12,1,12,13.0,216.0,1092.20106627
13,228.0,1104.18849842,232.0,1108.20105892,,None,1116.19265632,238.0,1114.20294591,Left,13,1,13,14.0,230.0,1106.19470605
14,246.0,1122.19454752,250.0,1126.19039452,img/A/outside_nat\sun_bdynfewnzhagkaes.png,Outdoor,1134.19862283,256.0,1132.19240715,NearLeft,14,1,14,15.0,248.0,1124.2007723
15,260.0,1136.18820025,264.0,1140.20059977,img/A/inside\sun_axxkwcascwurkymu.png,Indoor,1150.1984643,272.0,1148.19225981,Left,15,1,15,16.0,262.0,1138.20605008
16,276.0,1152.18806727,280.0,1156.20047378,img/A/inside\sun_bxzowyjwupekdsyz.png,Indoor,1168.18792518,290.0,1166.19830296,Right,16,1,16,17.0,278.0,1154.19422415
17,294.0,1170.19412861,298.0,1174.18995111,,None,1184.18777365,306.0,1182.19815948,NearLeft,17,1,17,18.0,296.0,1172.2002995
18,310.0,1186.19397078,314.0,1190.18979398,,None,1198.19802649,320.0,1196.19176322,NearRight,18,1,18,19.0,312.0,1188.20013537
19,328.0,1204.20002058,332.0,1208.19585148,,None,1216.18747023,338.0,1214.19786131,Right,19,1,19,20.0,330.0,1206.18964455
20,346.0,1222.18949406,350.0,1226.20190617,img/A/outside_nat\sun_axmvhnqbyqknulko.png,Outdoor,1234.19350428,356.0,1232.20390026,NearRight,20,1,20,21.0,348.0,1224.19568735
21,360.0,1236.19970456,364.0,1240.19557396,img/A/inside\sun_abnptawlxcjefrmi.png,Indoor,1248.20377462,370.0,1246.19756034,NearRight,21,1,21,22.0,362.0,1238.18930998
22,374.0,1250.19337409,378.0,1254.18920289,img/A/inside\sun_driyvaqmmhjdxhuk.png,Indoor,1266.19319596,388.0,1264.20360804,NearRight,22,1,22,23.0,376.0,1252.19956318
23,394.0,1270.18904611,398.0,1274.20144842,img/A/inside\sun_akrccmohqijaceco.png,Indoor,1282.19306963,404.0,1280.20345581,NearLeft,23,1,23,24.0,396.0,1272.19523939
