,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,1339.85890047,10.0,1343.85466767,img/A/outside_nat\sun_biykcvrzhhhqlcep.png,Outdoor,1353.85249441,18.0,1351.86289039,Right,0,1,0,1.0,8.0,1341.84843485
1,22.0,1355.85873739,26.0,1359.85452804,,None,1369.85232188,34.0,1367.862742,NearLeft,1,1,1,2.0,24.0,1357.84828121
2,42.0,1375.85434781,46.0,1379.85028265,img/A/inside\sun_aqqqvkeocxjjbmvb.png,Indoor,1387.85843362,52.0,1385.85219554,Left,2,1,2,3.0,44.0,1377.86055299
3,62.0,1395.85002682,66.0,1399.86243824,img/A/outside_man\sun_agonfthpcwebmicc.png,Outdoor,1407.85408044,72.0,1405.84782206,Left,3,1,3,4.0,64.0,1397.85622956
4,76.0,1409.86027162,80.0,1413.85609797,,None,1425.86012604,90.0,1423.85389916,NearRight,4,1,4,5.0,78.0,1411.84986864
5,100.0,1433.85173989,104.0,1437.86448412,img/A/inside\sun_auywjwqsitnzurig.png,Indoor,1447.86201233,112.0,1445.85578125,Right,5,1,5,6.0,102.0,1435.85794332
6,116.0,1449.85158696,120.0,1453.84741646,,None,1461.85563742,126.0,1459.84939479,Left,6,1,6,7.0,118.0,1451.85778059
7,130.0,1463.8618321,134.0,1467.85763325,img/A/inside\sun_atkrisvsrzpbgyxu.png,Indoor,1477.85548064,142.0,1475.84923171,Left,7,1,7,8.0,132.0,1465.85139063
8,152.0,1485.86370755,156.0,1489.85952585,img/A/inside\sun_agxipqjrftuwlwpl.png,Indoor,1497.85114145,162.0,1495.86152308,NearLeft,8,1,8,9.0,154.0,1487.85330422
9,166.0,1499.85731514,170.0,1503.85316914,img/A/outside_man\sun_bdehddycgcokjyqy.png,Outdoor,1511.86139115,176.0,1509.85518422,NearRight,9,1,9,10.0,168.0,1501.84692196
10,180.0,1513.85098362,184.0,1517.84680087,,None,1527.86123997,192.0,1525.85502009,Right,10,1,10,11.0,182.0,1515.8571804
11,202.0,1535.85287272,206.0,1539.84868017,,None,1547.85688993,212.0,1545.8506788,NearLeft,11,1,11,12.0,204.0,1537.85906285
12,216.0,1549.8465069,220.0,1553.85890922,img/A/inside\sun_aaloiwdypreqzwnn.png,Indoor,1561.85053287,226.0,1559.86093025,NearRight,12,1,12,13.0,218.0,1551.85270019
13,230.0,1563.85670375,234.0,1567.85256195,img/A/outside_nat\sun_ahqrsjhcscxlyxuq.png,Outdoor,1577.85038519,242.0,1575.86076717,NearLeft,13,1,13,14.0,232.0,1565.86293343
14,250.0,1583.86626647,254.0,1587.84819477,,None,1595.85643638,260.0,1593.85019691,NearRight,14,1,14,15.0,252.0,1585.85859005
15,264.0,1597.86262967,268.0,1601.85845707,img/A/inside\sun_abhfieooonebxjrg.png,Indoor,1609.85005762,274.0,1607.8604305,NearLeft,15,1,15,16.0,266.0,1599.85224174
16,278.0,1611.856281,282.0,1615.8521063,img/A/outside_nat\sun_bzvypibloyofysgl.png,Outdoor,1623.86031851,288.0,1621.85412068,Left,16,1,16,17.0,280.0,1613.86247288
17,292.0,1625.84991694,296.0,1629.86233605,img/A/outside_man\sun_apmhvwjpoidrgomc.png,Outdoor,1637.85397405,302.0,1635.84774122,NearLeft,17,1,17,18.0,294.0,1627.85607802
18,306.0,1639.86016803,310.0,1643.85597163,img/A/outside_nat\sun_afjxqaxhirjblfsw.png,Outdoor,1651.84759319,316.0,1649.85799826,NearRight,18,1,18,19.0,308.0,1641.84975245
19,324.0,1657.84960687,328.0,1661.86203683,,None,1671.85983802,336.0,1669.85366993,Left,19,1,19,20.0,326.0,1659.8558117
20,344.0,1677.86187935,348.0,1681.8576994,img/A/inside\sun_bzybqfaecwsubwwo.png,Indoor,1689.8493213,354.0,1687.85967878,Right,20,1,20,21.0,346.0,1679.85148617
21,360.0,1693.86173026,364.0,1697.85754506,,None,1705.84917047,370.0,1703.8595577,Right,21,1,21,22.0,362.0,1695.85133463
22,378.0,1711.8511684,382.0,1715.8469706,img/A/outside_man\sun_bgxdivhitpqnkgdr.png,Outdoor,1723.85521641,388.0,1721.84900668,Right,22,1,22,23.0,380.0,1713.85739353
23,396.0,1729.857242,400.0,1733.85326748,img/A/inside\sun_azufbqqrxemnbupk.png,Indoor,1745.85709746,410.0,1743.85087093,NearRight,23,1,23,24.0,398.0,1731.84683937
