,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,581.120920432,10.0,585.133351485,,None,593.125010805,16.0,591.118759057,Right,0,1,0,1.0,8.0,583.127144182
1,20.0,595.133063464,24.0,599.12706754,img/A/outside_nat\sun_afjxqaxhirjblfsw.png,Outdoor,607.135276634,30.0,605.129033285,Left,1,1,1,2.0,22.0,597.120795845
2,40.0,615.126936304,44.0,619.122737092,img/A/outside_nat\sun_bgqsphccbnklxlqu.png,Outdoor,627.130991681,50.0,625.124778779,Right,2,1,2,3.0,42.0,617.133113859
3,60.0,635.122598507,64.0,639.118479786,img/A/inside\sun_audojkeusubmhhcn.png,Indoor,649.132926279,72.0,647.126707778,NearLeft,3,1,3,4.0,62.0,637.128826457
4,76.0,651.122512416,80.0,655.118366398,,None,663.126625536,86.0,661.120368539,NearLeft,4,1,4,5.0,78.0,653.128720418
5,90.0,665.13282374,94.0,669.128620328,,None,679.126526497,102.0,677.120261101,NearRight,5,1,5,6.0,92.0,667.122381529
6,106.0,681.132730649,110.0,685.12851114,img/A/outside_nat\sun_adeqcskxygdmtcul.png,Outdoor,693.120162761,116.0,691.130566475,NearRight,6,1,6,7.0,108.0,683.122306287
7,120.0,695.12640471,124.0,699.122169451,,None,709.120030125,132.0,707.132449629,Left,7,1,7,8.0,122.0,697.132606762
8,136.0,711.126255975,140.0,715.12208721,img/A/inside\sun_anikjvdrxrywuyvr.png,Indoor,723.130359297,146.0,721.124135896,NearRight,8,1,8,9.0,138.0,713.132488125
9,152.0,727.126148886,156.0,731.121955274,img/A/outside_man\sun_amfbqueyljxzfmur.png,Outdoor,739.131751801,162.0,737.124876069,NearLeft,9,1,9,10.0,154.0,729.132384886
10,172.0,747.121872683,176.0,751.117725265,img/A/inside\sun_adkonpxsblmtdukc.png,Indoor,759.125914061,182.0,757.119714108,Left,10,1,10,11.0,174.0,749.128086984
11,190.0,765.127988294,194.0,769.123844377,img/A/inside\sun_blkzrscmyrliztij.png,Indoor,781.127854958,204.0,779.121641356,NearRight,11,1,11,12.0,192.0,767.134818181
12,208.0,783.117691319,212.0,787.129930941,,None,795.123448568,218.0,793.132616911,NearRight,12,1,12,13.0,210.0,785.12371629
13,222.0,797.128518489,226.0,801.12361445,img/A/outside_nat\sun_aofakjvzflfwxapl.png,Outdoor,809.131853291,232.0,807.12563094,NearLeft,13,1,13,14.0,224.0,799.134808033
14,238.0,813.127679626,242.0,817.123504562,img/A/outside_man\sun_acojhtjciuciuhey.png,Outdoor,827.121340038,250.0,825.131740953,Right,14,1,14,15.0,240.0,815.136478758
15,256.0,831.13378439,260.0,835.130277405,img/A/inside\sun_dzuamfdvfbbjouau.png,Indoor,843.1212242,266.0,841.132307894,Left,15,1,15,16.0,258.0,833.124049105
16,276.0,851.129513435,280.0,855.125279927,,None,865.123196594,288.0,863.133580011,Left,16,1,16,17.0,278.0,853.119074374
17,292.0,867.129393397,296.0,871.125192086,img/A/outside_man\sun_bgxdivhitpqnkgdr.png,Outdoor,879.135029209,302.0,877.127235873,Left,17,1,17,18.0,294.0,869.118974985
18,312.0,887.125098646,316.0,891.120979926,,None,901.135381623,324.0,899.129183769,Right,18,1,18,19.0,314.0,889.131351443
19,328.0,903.125668736,332.0,907.120811943,img/A/outside_man\sun_aaafvavryivlwifa.png,Outdoor,915.129099778,338.0,913.122868679,NearRight,19,1,19,20.0,330.0,905.132275347
20,344.0,919.12486942,348.0,923.120723402,img/A/inside\sun_atlilrtpaebzoyhp.png,Indoor,935.12476548,358.0,933.135183893,NearLeft,20,1,20,21.0,346.0,921.131115218
21,362.0,937.131024227,366.0,941.126822566,img/A/inside\sun_ahvaoneopufydell.png,Indoor,949.118455289,372.0,947.128857603,Right,21,1,21,22.0,364.0,939.120577117
22,378.0,953.130913289,382.0,957.126706028,,None,965.11902468,388.0,963.129398647,NearLeft,22,1,22,23.0,380.0,955.12046163
23,392.0,967.125552198,396.0,971.120384288,img/A/inside\sun_abmkzxvudrcajnle.png,Indoor,981.118232362,404.0,979.128646226,Right,23,1,23,24.0,394.0,969.133071864
