,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,104.33834316,10.0,108.334147812,,None,116.342365626,16.0,114.336162545,Right,0,1,0,1.0,8.0,106.34455044
1,24.0,122.344440552,28.0,126.34019831,img/B/outside_nat\sun_aalxbocnraukuels.png,Outdoor,138.34427292,38.0,136.338053741,NearRight,1,1,1,2.0,26.0,124.334004328
2,42.0,140.333864343,46.0,144.346298152,,None,154.344129086,54.0,152.337917256,NearRight,2,1,2,3.0,44.0,142.340073723
3,62.0,160.346142769,66.0,164.341947421,,None,172.350186582,72.0,170.344002049,Left,3,1,3,4.0,64.0,162.335725792
4,76.0,174.339775205,80.0,178.335595956,img/B/inside\sun_aaaezlmwnuubqwpb.png,Indoor,186.343833018,86.0,184.337623287,NearRight,4,1,4,5.0,78.0,176.345988785
5,90.0,188.350047298,94.0,192.34585475,img/B/inside\sun_aahutlxpfsmsmmqi.png,Indoor,202.343683934,102.0,200.337484702,Right,5,1,5,6.0,92.0,190.340519225
6,112.0,210.335296038,116.0,214.347693451,img/B/outside_man\sun_aaancoinbvtdypbc.png,Outdoor,226.335154304,126.0,224.345550983,Right,6,1,6,7.0,114.0,212.341498419
7,130.0,228.341374883,134.0,232.337201583,img/B/outside_man\sun_abtzbdcoykoqzupl.png,Outdoor,240.345422546,140.0,238.339859896,Right,7,1,7,8.0,132.0,230.347539118
8,144.0,242.335009769,148.0,246.347464576,img/B/outside_man\sun_abvparldyjthmojd.png,Outdoor,254.340577319,154.0,252.34947126,NearRight,8,1,8,9.0,146.0,244.341216
9,158.0,256.345272762,162.0,260.341067266,img/B/outside_man\sun_aawwwkzunboneeyy.png,Outdoor,268.349312727,168.0,266.343124694,Left,9,1,9,10.0,160.0,258.334860685
10,174.0,272.345099881,178.0,276.340930431,img/B/outside_nat\sun_aaansjgvhbrbxvvk.png,Outdoor,284.349168892,184.0,282.342964411,NearLeft,10,1,10,11.0,176.0,274.334711601
11,190.0,288.344982294,194.0,292.340776097,img/B/inside\sun_abaergayifsgacxt.png,Indoor,302.338593383,202.0,300.349008959,Left,11,1,11,12.0,192.0,290.334571267
12,206.0,304.344836359,210.0,308.340638562,,None,316.348869324,216.0,314.342674643,Right,12,1,12,13.0,208.0,306.33444948
13,222.0,320.344696375,226.0,324.340484579,img/B/outside_nat\sun_aacbgqunsjqeatcv.png,Outdoor,332.348738439,232.0,330.34251646,NearLeft,13,1,13,14.0,224.0,322.334275548
14,242.0,340.340341094,246.0,344.336180743,img/B/inside\sun_abakyssezpogcttw.png,Indoor,352.344403106,252.0,350.338174128,NearLeft,14,1,14,15.0,244.0,342.346540326
15,260.0,358.34640244,264.0,362.34223859,,None,370.350465152,270.0,368.361196045,NearLeft,15,1,15,16.0,262.0,360.336016611
16,274.0,372.340050626,278.0,376.335882225,img/B/inside\sun_aaxoyiyedszmasjo.png,Indoor,384.344112987,284.0,382.33788086,NearRight,16,1,16,17.0,276.0,374.346264905
17,288.0,386.358818402,292.0,390.346137519,img/B/inside\sun_aaqhalpndqfclyti.png,Indoor,398.337738075,298.0,396.348149102,Left,17,1,17,18.0,290.0,388.339899092
18,302.0,400.343978252,306.0,404.339783255,img/B/inside\sun_aafkyzekyiexahmz.png,Indoor,414.33759739,314.0,412.347999668,NearLeft,18,1,18,19.0,304.0,402.351144079
19,324.0,422.345827453,328.0,426.341665701,,None,436.339470388,336.0,434.349891914,Left,19,1,19,20.0,326.0,424.335436723
20,340.0,438.34566857,344.0,442.341518717,,None,450.349729882,350.0,448.3435317,NearLeft,20,1,20,21.0,342.0,440.335299888
21,356.0,454.345542233,360.0,458.341375583,,None,468.339190768,368.0,466.349594796,NearRight,21,1,21,22.0,358.0,456.335164103
22,376.0,474.341229298,380.0,478.337023802,img/B/outside_nat\sun_aamepsrqelgzeleo.png,Outdoor,488.334868385,388.0,486.345235317,Left,22,1,22,23.0,378.0,476.347416631
23,394.0,492.347301144,398.0,496.343107896,img/B/inside\sun_abfapslzvjbwpbfq.png,Indoor,504.3347228,404.0,502.345161124,Right,23,1,23,24.0,396.0,494.336867719
