,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,1091.49438993,10.0,1095.49434723,img/A/outside_nat\sun_ailgpfxuysdriobj.png,Outdoor,1103.4942391,16.0,1101.49423805,NearLeft,0,1,0,1.0,8.0,1093.49435528
1,20.0,1105.49422825,24.0,1109.49421985,,None,1117.49818457,30.0,1115.49645401,Left,1,1,1,2.0,22.0,1107.49425519
2,34.0,1119.49637037,38.0,1123.49414881,img/A/outside_nat\sun_atkmuptskkmzkdpk.png,Outdoor,1133.49403017,46.0,1131.49679522,Right,2,1,2,3.0,36.0,1121.49413936
3,52.0,1137.49397942,56.0,1141.49399342,,None,1149.49390768,62.0,1147.49391923,Right,3,1,3,4.0,54.0,1139.49401477
4,72.0,1157.49387164,76.0,1161.49393358,img/A/inside\sun_biumuljdnxnqtlcf.png,Indoor,1169.49378205,82.0,1167.49378415,Right,4,1,4,5.0,74.0,1159.49385029
5,86.0,1171.4937495,90.0,1175.4937411,,None,1185.49365956,98.0,1183.49363506,NearLeft,5,1,5,6.0,88.0,1173.49372955
6,102.0,1187.49433149,106.0,1191.49430874,img/A/inside\sun_atkrisvsrzpbgyxu.png,Indoor,1199.49449597,112.0,1197.49448757,Right,6,1,6,7.0,104.0,1189.49431504
7,116.0,1201.49450437,120.0,1205.49456246,img/A/inside\sun_akrccmohqijaceco.png,Indoor,1213.49436928,126.0,1211.49447812,NearLeft,7,1,7,8.0,118.0,1203.49835675
8,130.0,1215.49824161,134.0,1219.49430629,,None,1231.49813103,144.0,1229.49421635,NearRight,8,1,8,9.0,132.0,1217.49435738
9,148.0,1233.49330435,152.0,1237.49325955,img/A/inside\sun_audojkeusubmhhcn.png,Indoor,1245.49316856,158.0,1243.49312202,Left,9,1,9,10.0,150.0,1235.4932592
10,164.0,1249.49315771,168.0,1253.49313951,img/A/outside_nat\sun_bdtazuhapgwbydoi.png,Outdoor,1263.49302123,176.0,1261.49302578,Left,10,1,10,11.0,166.0,1251.49313812
11,180.0,1265.49304223,184.0,1269.49297083,,None,1277.49290749,190.0,1275.49292569,NearLeft,11,1,11,12.0,182.0,1267.49298658
12,194.0,1279.49292884,198.0,1283.49289699,img/A/outside_man\sun_agonfthpcwebmicc.png,Outdoor,1291.49277625,204.0,1289.4928025,NearRight,12,1,12,13.0,196.0,1281.49289769
13,210.0,1295.4927955,214.0,1299.49345973,,None,1309.49263627,222.0,1307.49264887,NearRight,13,1,13,14.0,212.0,1297.49274966
14,232.0,1317.49264047,236.0,1321.49288964,,None,1331.49252218,244.0,1329.49251483,Right,14,1,14,15.0,234.0,1319.49271711
15,250.0,1335.4937411,254.0,1339.49243154,img/A/inside\sun_abnptawlxcjefrmi.png,Indoor,1351.49236295,264.0,1349.49235875,NearRight,15,1,15,16.0,252.0,1337.49525714
16,272.0,1357.49229121,276.0,1361.49297573,img/A/inside\sun_blkzrscmyrliztij.png,Indoor,1369.49399132,282.0,1367.49224676,Left,16,1,16,17.0,274.0,1359.49228701
17,292.0,1377.49212217,296.0,1381.49211833,img/A/outside_man\sun_aggowhzjwlerlnxs.png,Outdoor,1391.49202279,304.0,1389.49200144,Left,17,1,17,18.0,294.0,1379.49212777
18,308.0,1393.49204483,312.0,1397.49200529,img/A/outside_man\sun_bezqwfdkvrlqbokm.png,Outdoor,1405.49192375,318.0,1403.49189645,NearLeft,18,1,18,19.0,310.0,1395.49199969
19,328.0,1413.4918716,332.0,1417.49180721,img/A/inside\sun_axoigjlwlboezeqx.png,Indoor,1425.49319656,338.0,1423.49173722,NearRight,19,1,19,20.0,330.0,1415.4918506
20,346.0,1431.4918891,350.0,1435.49170992,img/A/inside\sun_atlilrtpaebzoyhp.png,Indoor,1445.49164238,358.0,1443.49163223,NearLeft,20,1,20,21.0,348.0,1433.49165952
21,364.0,1449.49157448,368.0,1453.49154439,,None,1461.49151254,374.0,1459.49150204,Left,21,1,21,22.0,366.0,1451.49153529
22,380.0,1465.49305097,384.0,1469.49142295,img/A/outside_nat\sun_apxdlklioepthkgw.png,Outdoor,1477.49162698,390.0,1475.49138515,NearRight,22,1,22,23.0,382.0,1467.49611069
23,394.0,1479.49197239,398.0,1483.49129241,img/A/outside_man\sun_aadopnnweznhggye.png,Outdoor,1491.49128681,404.0,1489.49127177,Right,23,1,23,24.0,396.0,1481.49131271
