,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,125.088060611,10.0,129.068914809,img/A/outside_nat\sun_bvtpjuydnnzmqcwv.png,Outdoor,137.077184446,16.0,135.070956496,Right,0,1,0,1.0,8.0,127.079310824
1,20.0,139.083462441,24.0,143.079234882,img/A/inside\sun_agxipqjrftuwlwpl.png,Indoor,151.070905401,30.0,149.081240173,Left,1,1,1,2.0,22.0,141.072983484
2,34.0,153.077097655,38.0,157.07292994,img/A/outside_nat\sun_bqrvvaeesruldqsk.png,Outdoor,165.08116598,44.0,163.074960428,NearRight,2,1,2,3.0,36.0,155.083334354
3,50.0,169.077043061,54.0,173.072825301,,None,181.081106137,60.0,179.074868038,Right,3,1,3,4.0,52.0,171.083225165
4,64.0,183.070736019,68.0,187.083148173,,None,197.081043843,76.0,195.074787546,NearRight,4,1,4,5.0,66.0,185.076938072
5,80.0,199.070671975,84.0,203.066456315,img/A/inside\sun_abhfieooonebxjrg.png,Indoor,211.074729102,90.0,209.068493103,Right,5,1,5,6.0,82.0,201.076843931
6,100.0,219.083006088,104.0,223.078842223,,None,231.070495594,110.0,229.080859412,Left,6,1,6,7.0,102.0,221.072630021
7,118.0,237.072508934,122.0,241.068356267,,None,251.082862603,130.0,249.076635703,NearLeft,7,1,7,8.0,120.0,239.078737934
8,134.0,253.072426342,138.0,257.068251978,img/A/outside_nat\sun_birbwwpwtfeczupo.png,Outdoor,267.082748165,146.0,265.076554861,Left,8,1,8,9.0,136.0,255.078665841
9,156.0,275.074383338,160.0,279.07024712,img/A/inside\sun_auywjwqsitnzurig.png,Indoor,289.068080146,168.0,287.078509058,NearLeft,9,1,9,10.0,158.0,277.080622837
10,178.0,297.07638058,182.0,301.072177518,img/A/outside_man\sun_amfbqueyljxzfmur.png,Outdoor,311.070089986,190.0,309.080444706,Left,10,1,10,11.0,180.0,299.08260223
11,194.0,313.076302538,198.0,317.072118724,img/A/outside_nat\sun_bgqsphccbnklxlqu.png,Outdoor,325.080397111,204.0,323.074155512,NearLeft,11,1,11,12.0,196.0,315.082519289
12,214.0,333.072015135,218.0,337.067837971,img/A/outside_man\sun_agonfthpcwebmicc.png,Outdoor,345.076155203,224.0,343.069903106,Right,12,1,12,13.0,216.0,335.078261633
13,228.0,347.082354456,232.0,351.078173793,,None,359.069839762,238.0,357.080257125,Left,13,1,13,14.0,230.0,349.071923795
14,246.0,365.071847503,250.0,369.067701135,img/A/outside_man\sun_bezqwfdkvrlqbokm.png,Outdoor,377.075963773,256.0,375.08720355,NearLeft,14,1,14,15.0,248.0,367.078088052
15,260.0,379.082170725,264.0,383.077955415,img/A/inside\sun_akihpnhiblchzhgq.png,Indoor,393.075891331,272.0,391.069652882,Left,15,1,15,16.0,262.0,381.071801308
16,276.0,395.082107382,280.0,399.077949116,img/A/inside\sun_acfqbzkjnydmqtyi.png,Indoor,411.082010792,290.0,409.07579859,Right,16,1,16,17.0,278.0,397.071687219
17,294.0,413.071615127,298.0,417.067429914,,None,427.081923651,306.0,425.075713899,NearLeft,17,1,17,18.0,296.0,415.077827329
18,310.0,429.071537085,314.0,433.067354322,,None,441.075635157,320.0,439.069407207,NearRight,18,1,18,19.0,312.0,431.07771884
19,328.0,447.077668095,332.0,451.073530827,,None,459.081759868,338.0,457.075815389,Right,19,1,19,20.0,330.0,449.067257382
20,346.0,465.083807505,350.0,469.07964049,img/A/outside_man\sun_bdehddycgcokjyqy.png,Outdoor,477.071278462,356.0,475.081688126,NearRight,20,1,20,21.0,348.0,467.073420239
21,360.0,479.077482965,364.0,483.073344297,img/A/inside\sun_axoigjlwlboezeqx.png,Indoor,491.081605534,370.0,489.075363586,NearRight,21,1,21,22.0,362.0,481.067094999
22,374.0,493.07120567,378.0,497.067029206,img/A/inside\sun_auzwhookgjmsmnrs.png,Indoor,509.071113629,388.0,507.081502995,NearRight,22,1,22,23.0,376.0,495.077377976
23,394.0,513.08356043,398.0,517.079413013,img/A/inside\sun_bcxxsjdyzkdxyrzz.png,Indoor,525.071040137,404.0,523.081427053,NearLeft,23,1,23,24.0,396.0,515.073173164
