,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,1068.53348176,10.0,1072.52810739,img/B/inside\sun_aakejyolaigkvisc.png,Indoor,1080.5363651,16.0,1078.53014242,NearLeft,0,1,0,1.0,8.0,1070.53853767
1,26.0,1088.52964968,30.0,1092.54074593,,None,1100.53202067,36.0,1098.54353163,Left,1,1,1,2.0,28.0,1090.53463804
2,42.0,1104.53235944,46.0,1108.54027173,img/B/inside\sun_abntrinbqbsqoowj.png,Indoor,1116.53180439,52.0,1114.54328876,Right,2,1,2,3.0,44.0,1106.53400321
3,56.0,1118.54108154,60.0,1122.53385447,,None,1130.52840206,66.0,1128.53654113,NearRight,3,1,3,4.0,58.0,1120.52866033
4,70.0,1132.53171235,74.0,1136.52749566,img/B/inside\sun_aafkyzekyiexahmz.png,Indoor,1146.54191305,82.0,1144.53574567,NearRight,4,1,4,5.0,72.0,1134.53786959
5,92.0,1154.53536736,96.0,1158.53090009,img/B/outside_nat\sun_aalltyvjhbzhkmvg.png,Outdoor,1170.53552484,106.0,1168.54694236,Right,5,1,5,6.0,94.0,1156.54095206
6,116.0,1178.54678278,120.0,1182.53790774,img/B/outside_nat\sun_aavmchfjuxkpmnuv.png,Outdoor,1192.53531172,128.0,1190.52904004,Right,6,1,6,7.0,118.0,1180.53192758
7,132.0,1194.54163134,136.0,1198.53729845,img/B/outside_nat\sun_aadneptrbqhkzwag.png,Outdoor,1206.52892281,142.0,1204.54131357,NearLeft,7,1,7,8.0,134.0,1196.53275769
8,146.0,1208.53655093,150.0,1212.53091164,img/B/outside_man\sun_aafcenazuuykcysr.png,Outdoor,1222.52876637,158.0,1220.53915745,NearRight,8,1,8,9.0,148.0,1210.54127297
9,164.0,1226.54292305,168.0,1230.53697159,,None,1238.52883811,174.0,1236.54265357,Right,9,1,9,10.0,166.0,1228.5345334
10,178.0,1240.53482317,182.0,1244.53055013,img/B/inside\sun_abwmjfnrmqjdltxn.png,Indoor,1252.53878579,188.0,1250.53261246,NearRight,10,1,10,11.0,180.0,1242.54099825
11,196.0,1258.54086562,200.0,1262.53667447,img/B/inside\sun_aaguxgrqaehrwaip.png,Indoor,1270.52991285,206.0,1268.54265462,Left,11,1,11,12.0,198.0,1260.53043919
12,210.0,1272.53564173,214.0,1276.53029536,,None,1284.53852612,220.0,1282.53230449,Left,12,1,12,13.0,212.0,1274.54434984
13,224.0,1286.52817774,228.0,1290.5405468,img/B/outside_man\sun_abccjavmhpzzenxf.png,Outdoor,1298.53216976,234.0,1296.5447068,Left,13,1,13,14.0,226.0,1288.53437382
14,238.0,1300.53837284,242.0,1304.53417609,img/B/outside_man\sun_aavgffdllieopxov.png,Outdoor,1314.53200982,250.0,1312.54319882,NearLeft,14,1,14,15.0,240.0,1302.52797161
15,256.0,1318.54440864,260.0,1322.54025633,,None,1330.53258726,266.0,1328.54367476,Right,15,1,15,16.0,258.0,1320.53650474
16,276.0,1338.54074838,280.0,1342.53592135,img/B/inside\sun_aanvbkentoawqquo.png,Indoor,1352.53631926,288.0,1350.54595652,Left,16,1,16,17.0,278.0,1340.52970917
17,298.0,1360.54191025,302.0,1364.54022519,img/B/outside_nat\sun_aajnqdxhijoxoqzu.png,Outdoor,1374.53560464,310.0,1372.52935081,NearRight,17,1,17,18.0,300.0,1362.53152722
18,314.0,1376.54373741,318.0,1380.54178637,,None,1388.52918808,324.0,1386.53962605,NearLeft,18,1,18,19.0,316.0,1378.53382928
19,328.0,1390.53656003,332.0,1394.53126685,img/B/inside\sun_abqowuarvqqcnipn.png,Indoor,1404.52903654,340.0,1402.53950426,Right,19,1,19,20.0,330.0,1392.54162399
20,350.0,1412.53878649,354.0,1416.53307231,img/B/outside_man\sun_abuxdbyqfhrcggnx.png,Outdoor,1424.54132372,360.0,1422.53537716,Left,20,1,20,21.0,352.0,1414.52684263
21,366.0,1428.53711437,370.0,1432.53293372,,None,1440.54117498,376.0,1438.53495755,NearLeft,21,1,21,22.0,368.0,1430.52734623
22,380.0,1442.53077481,384.0,1446.52730073,img/B/inside\sun_aawzwijpmowksmpn.png,Indoor,1458.53169206,394.0,1456.541028,NearLeft,22,1,22,23.0,382.0,1444.53695934
23,398.0,1460.5368505,402.0,1464.53271395,,None,1472.54089186,408.0,1470.53555214,NearRight,23,1,23,24.0,400.0,1462.52638453
