,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,809.698606205,10.0,813.698613555,img/A/outside_man\sun_aofpsyendjarjvaw.png,Outdoor,821.698548112,16.0,819.698548462,Right,0,1,0,1.0,8.0,811.698588007
1,20.0,823.69847392,24.0,827.698393078,img/A/inside\sun_agvgmjswjlfrnaqe.png,Indoor,835.715657066,30.0,833.715729859,Left,1,1,1,2.0,22.0,825.698400777
2,34.0,837.698275491,38.0,841.698253093,img/A/outside_nat\sun_atkmuptskkmzkdpk.png,Outdoor,849.698158954,44.0,847.698154404,NearRight,2,1,2,3.0,36.0,839.698237695
3,50.0,853.69809561,54.0,857.698042766,,None,865.697980823,60.0,863.697966124,Right,3,1,3,4.0,52.0,855.698053265
4,64.0,867.697958775,68.0,871.69791258,,None,881.697791843,76.0,879.714453196,NearRight,4,1,4,5.0,66.0,869.697922029
5,80.0,883.697765946,84.0,887.697712402,img/A/inside\sun_bdmgmqsmmqkthilp.png,Indoor,895.697624211,90.0,893.714313211,Right,5,1,5,6.0,82.0,885.697707502
6,100.0,903.714928095,104.0,907.714834655,,None,915.697369439,110.0,913.697400585,Left,6,1,6,7.0,102.0,905.714849353
7,118.0,921.715748057,122.0,925.697274249,,None,935.69717136,130.0,933.713827464,NearLeft,7,1,7,8.0,120.0,923.69726165
8,134.0,937.697139514,138.0,941.697093668,img/A/outside_nat\sun_bkkgqovtrozgolhf.png,Outdoor,951.696952284,146.0,949.714302712,Left,8,1,8,9.0,136.0,939.713759571
9,156.0,959.713552743,160.0,963.696814399,img/A/inside\sun_akmrxobzlzsiuhog.png,Indoor,973.713378462,168.0,971.713416608,NearLeft,9,1,9,10.0,158.0,961.71349465
10,178.0,981.713265774,182.0,985.713254925,img/A/outside_man\sun_astlunkqpzghjdau.png,Outdoor,995.713146087,190.0,993.71312194,Left,10,1,10,11.0,180.0,983.714167277
11,194.0,997.713073645,198.0,1001.71305195,img/A/outside_man\sun_ahsknmkvyzjvzpic.png,Outdoor,1009.71299315,204.0,1007.713011,NearLeft,11,1,11,12.0,196.0,999.713035149
12,214.0,1017.71287452,218.0,1021.71279717,img/A/outside_nat\sun_aipbvhhqfltkzbkb.png,Outdoor,1029.71273313,224.0,1027.71275308,Right,12,1,12,13.0,216.0,1019.71282832
13,228.0,1031.71269989,232.0,1035.69598919,,None,1043.71329027,238.0,1041.7125795,Left,13,1,13,14.0,230.0,1033.71266734
14,246.0,1049.71322203,250.0,1053.71318318,img/A/outside_man\sun_abmwkkexqzjttlyv.png,Outdoor,1061.71239682,256.0,1059.71248011,NearLeft,14,1,14,15.0,248.0,1051.71318913
15,260.0,1063.71234292,264.0,1067.71231003,img/A/inside\sun_audojkeusubmhhcn.png,Indoor,1077.71219069,272.0,1075.71217214,Left,15,1,15,16.0,262.0,1065.71230618
16,276.0,1079.71214904,280.0,1083.7120857,img/A/inside\sun_ahnymjevjmixbypi.png,Indoor,1095.71196951,290.0,1093.71198246,Right,16,1,16,17.0,278.0,1081.7121165
17,294.0,1097.71193767,298.0,1101.71187817,,None,1111.71178893,306.0,1109.71178088,NearLeft,17,1,17,18.0,296.0,1099.71192612
18,310.0,1113.71179453,314.0,1117.71172314,,None,1125.71499459,320.0,1123.71163005,NearRight,18,1,18,19.0,312.0,1115.71172279
19,328.0,1131.71155376,332.0,1135.71151281,,None,1143.71139348,338.0,1141.71142567,Right,19,1,19,20.0,330.0,1133.71149357
20,346.0,1149.71132523,350.0,1153.71127904,img/A/outside_nat\sun_avyaxgkxlaeedguu.png,Outdoor,1161.71122059,356.0,1159.71122654,NearRight,20,1,20,21.0,348.0,1151.71129024
21,360.0,1163.7111933,364.0,1167.7111443,img/A/inside\sun_abhfieooonebxjrg.png,Indoor,1175.71177843,370.0,1173.71177773,NearRight,21,1,21,22.0,362.0,1165.7111807
22,374.0,1177.71502293,378.0,1181.71500124,img/A/inside\sun_bdalroxvuvnihofa.png,Indoor,1193.71082724,388.0,1191.71085663,NearRight,22,1,22,23.0,376.0,1179.71496379
23,394.0,1197.71077684,398.0,1201.71075969,img/A/inside\sun_biumuljdnxnqtlcf.png,Indoor,1209.71066835,404.0,1207.7106785,NearLeft,23,1,23,24.0,396.0,1199.71077964
