,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,1151.57938491,10.0,1155.57842567,,None,1163.57838892,16.0,1161.59516331,NearLeft,0,1,0,1.0,8.0,1153.57845471
1,22.0,1167.57838507,26.0,1171.59505132,img/A/inside\sun_artoiedgagfbgesn.png,Indoor,1181.57829093,34.0,1179.59496313,Right,1,1,1,2.0,24.0,1169.57836652
2,44.0,1189.59494004,48.0,1193.57824754,,None,1201.57817264,54.0,1199.59485954,Right,2,1,2,3.0,46.0,1191.59560601
3,58.0,1203.57812925,62.0,1207.5781373,img/A/outside_man\sun_amfbqueyljxzfmur.png,Outdoor,1219.57805016,72.0,1217.59475141,Left,3,1,3,4.0,60.0,1205.5781464
4,76.0,1221.57804281,80.0,1225.57814185,,None,1233.59469191,86.0,1231.57794412,NearRight,4,1,4,5.0,78.0,1223.59469541
5,90.0,1235.57793992,94.0,1239.59462997,img/A/inside\sun_abmkzxvudrcajnle.png,Indoor,1247.57783913,100.0,1245.59456103,Left,5,1,5,6.0,92.0,1237.59706396
6,108.0,1253.59453618,112.0,1257.58116657,img/A/outside_man\sun_abcpbpidmlveztau.png,Outdoor,1267.57774289,120.0,1265.59513811,Right,6,1,6,7.0,110.0,1255.59444764
7,124.0,1269.5971525,128.0,1273.5777002,img/A/outside_man\sun_aadopnnweznhggye.png,Outdoor,1281.59433285,134.0,1279.59434895,NearRight,7,1,7,8.0,126.0,1271.5785464
8,140.0,1285.59429261,144.0,1289.57756406,img/A/outside_man\sun_bqyrpmzmnorhqiuj.png,Outdoor,1297.59424256,150.0,1295.59423941,Right,8,1,8,9.0,142.0,1287.59425026
9,154.0,1299.57841342,158.0,1303.59509892,img/A/outside_nat\sun_aofakjvzflfwxapl.png,Outdoor,1311.59415122,164.0,1309.59417502,NearLeft,9,1,9,10.0,156.0,1301.59704506
10,168.0,1313.57744717,172.0,1317.57742372,img/A/outside_nat\sun_ancumhmsbxcihhtp.png,Outdoor,1325.59405848,178.0,1323.59403748,NearRight,10,1,10,11.0,170.0,1315.59410363
11,186.0,1331.59404168,190.0,1335.57730894,,None,1343.59393809,196.0,1341.59670874,Left,11,1,11,12.0,188.0,1333.57729109
12,204.0,1349.59390065,208.0,1353.57718155,,None,1363.59380581,216.0,1361.59382226,NearRight,12,1,12,13.0,206.0,1351.5771847
13,224.0,1369.59377291,228.0,1373.59376136,img/A/inside\sun_ahnymjevjmixbypi.png,Indoor,1381.59635318,234.0,1379.59439934,NearRight,13,1,13,14.0,226.0,1371.59374526
14,238.0,1383.59367877,242.0,1387.59364937,img/A/inside\sun_auipycrgwmfcakvq.png,Indoor,1399.59366407,252.0,1397.59359583,Right,14,1,14,15.0,240.0,1385.59364518
15,256.0,1401.59356363,260.0,1405.59354544,img/A/inside\sun_auywjwqsitnzurig.png,Indoor,1413.59348804,266.0,1411.59347614,NearLeft,15,1,15,16.0,258.0,1403.59354019
16,276.0,1421.5934387,280.0,1425.5934058,,None,1433.59405883,286.0,1431.59407983,NearLeft,16,1,16,17.0,278.0,1423.59343625
17,290.0,1435.59402803,294.0,1439.57661321,img/A/inside\sun_biumuljdnxnqtlcf.png,Indoor,1449.59579639,302.0,1447.59397869,NearLeft,17,1,17,18.0,292.0,1437.59400074
18,310.0,1455.59321332,314.0,1459.59317553,img/A/inside\sun_akihpnhiblchzhgq.png,Indoor,1469.59311498,322.0,1467.59311043,NearRight,18,1,18,19.0,312.0,1457.5971714
19,330.0,1475.59308384,334.0,1479.59304324,img/A/inside\sun_axxkwcascwurkymu.png,Indoor,1487.59299984,340.0,1485.5929897,Left,19,1,19,20.0,332.0,1477.59304499
20,348.0,1493.5929568,352.0,1497.5929456,,None,1507.59286301,360.0,1505.59363118,Right,20,1,20,21.0,350.0,1495.59294035
21,370.0,1515.59281646,374.0,1519.59279022,img/A/outside_nat\sun_blyaxgejkrkfutoi.png,Outdoor,1529.59272372,382.0,1527.59272337,NearLeft,21,1,21,22.0,372.0,1517.59279127
22,386.0,1531.59272932,390.0,1535.59270028,img/A/outside_nat\sun_apxdlklioepthkgw.png,Outdoor,1543.59265338,396.0,1541.59266318,Left,22,1,22,23.0,388.0,1533.59269678
23,400.0,1545.59263238,404.0,1549.59261419,,None,1557.59256134,410.0,1555.59256414,Left,23,1,23,24.0,402.0,1547.59757105
