,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,1052.22112365,10.0,1056.21701335,,None,1064.22513527,16.0,1062.21896298,NearLeft,0,1,0,1.0,8.0,1054.22733828
1,22.0,1068.22101131,26.0,1072.21679567,img/B/inside\sun_aaeivpaottmutnqm.png,Indoor,1082.23118507,34.0,1080.22497429,Right,1,1,1,2.0,24.0,1070.2271465
2,44.0,1090.22280907,48.0,1094.21866097,,None,1102.22687703,54.0,1100.2206386,Right,2,1,2,3.0,46.0,1092.22904575
3,58.0,1104.23310321,62.0,1108.22889876,img/B/outside_nat\sun_aalcoddsgakiyibg.png,Outdoor,1120.23292648,72.0,1118.22669435,Left,3,1,3,4.0,60.0,1106.22265579
4,76.0,1122.22254485,80.0,1126.2183187,,None,1134.22653862,86.0,1132.22035828,NearRight,4,1,4,5.0,78.0,1124.22871363
5,90.0,1136.23272735,94.0,1140.22858485,img/B/inside\sun_abzoglkibwvlanfr.png,Indoor,1148.22024875,100.0,1146.23058488,Left,5,1,5,6.0,92.0,1138.22234152
6,108.0,1154.22220014,112.0,1158.21801424,img/B/outside_nat\sun_aazwxarwchtbkpuq.png,Outdoor,1168.23250057,120.0,1166.22622225,Right,6,1,6,7.0,110.0,1156.22839867
7,124.0,1170.2220808,128.0,1174.21785675,img/B/outside_man\sun_aajuzribjrizdshh.png,Outdoor,1182.22613126,134.0,1180.21989528,NearRight,7,1,7,8.0,126.0,1172.22829158
8,140.0,1186.22192297,144.0,1190.21770242,img/B/outside_nat\sun_aalxbocnraukuels.png,Outdoor,1198.22598533,150.0,1196.21977035,Right,8,1,8,9.0,142.0,1188.22808685
9,154.0,1200.23219401,158.0,1204.22797381,img/B/outside_man\sun_acfkaobymiptdeij.png,Outdoor,1212.21956212,164.0,1210.22996615,NearLeft,9,1,9,10.0,156.0,1202.22176058
10,168.0,1214.22583239,172.0,1218.2215772,img/B/outside_man\sun_aacclhfjjpnqvtbz.png,Outdoor,1226.22981321,178.0,1224.22359404,NearRight,10,1,10,11.0,170.0,1216.23202183
11,186.0,1232.2318451,190.0,1236.2276284,,None,1244.21931855,196.0,1242.22965958,Left,11,1,11,12.0,188.0,1234.22142182
12,204.0,1250.22127064,208.0,1254.21711973,,None,1264.23154238,216.0,1262.22535715,NearRight,12,1,12,13.0,206.0,1252.22749716
13,224.0,1270.23355851,228.0,1274.22935406,img/B/inside\sun_aaqhalpndqfclyti.png,Indoor,1282.22099942,234.0,1280.2313674,NearRight,13,1,13,14.0,226.0,1272.22314398
14,238.0,1284.22716715,242.0,1288.22309499,img/B/inside\sun_aaeycnkjwmvweywi.png,Indoor,1300.22703381,252.0,1298.22083948,Right,14,1,14,15.0,240.0,1286.21680967
15,256.0,1302.21662944,260.0,1306.229051,img/B/inside\sun_aaaezlmwnuubqwpb.png,Indoor,1314.22068165,266.0,1312.23106713,NearLeft,15,1,15,16.0,258.0,1304.22288151
16,276.0,1322.22891171,280.0,1326.22474821,,None,1334.23298212,286.0,1332.22676224,NearLeft,16,1,16,17.0,278.0,1324.21851818
17,290.0,1336.2225214,294.0,1340.21836105,img/B/inside\sun_abqowuarvqqcnipn.png,Indoor,1350.23281064,302.0,1348.22661106,NearLeft,17,1,17,18.0,292.0,1338.22877138
18,310.0,1356.21820707,314.0,1360.23064123,img/B/inside\sun_aamjvvtynbmxfheq.png,Indoor,1370.22841862,322.0,1368.22224213,NearRight,18,1,18,19.0,312.0,1358.2243993
19,330.0,1376.23045994,334.0,1380.22625095,img/B/inside\sun_aawpvmrpwqvdtgzt.png,Indoor,1388.21787565,340.0,1386.22832588,Left,19,1,19,20.0,332.0,1378.22007342
20,348.0,1394.21989073,352.0,1398.23230985,,None,1408.23018592,360.0,1406.22396465,Right,20,1,20,21.0,350.0,1396.22609137
21,370.0,1416.22178613,374.0,1420.21760233,img/B/outside_man\sun_aabgqlyidjxjvsvx.png,Outdoor,1430.23204667,382.0,1428.22584254,NearLeft,21,1,21,22.0,372.0,1418.22796296
22,386.0,1432.2216003,390.0,1436.21742875,img/B/outside_nat\sun_abfqnimhfodrmbor.png,Outdoor,1444.22567386,396.0,1442.21944243,Left,22,1,22,23.0,388.0,1434.22781423
23,400.0,1446.23185174,404.0,1450.22769139,,None,1458.21927585,410.0,1456.22967883,Left,23,1,23,24.0,402.0,1448.22144772
