,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,230.239168056,10.0,234.234204891,img/B/inside\sun_aamjvvtynbmxfheq.png,Indoor,242.242437403,16.0,240.236216474,NearRight,0,1,0,1.0,8.0,232.244559224
1,20.0,244.232094969,24.0,248.244458435,img/B/outside_nat\sun_aaarffxrewgissla.png,Outdoor,256.23607019,30.0,254.229861859,NearRight,1,1,1,2.0,22.0,246.239823535
2,34.0,258.242271521,38.0,262.238081773,img/B/inside\sun_abfapslzvjbwpbfq.png,Indoor,270.230283214,44.0,268.240078658,NearLeft,2,1,2,3.0,36.0,260.231855244
3,48.0,272.235922156,52.0,276.23171001,,None,284.239944622,58.0,282.233725443,NearRight,3,1,3,4.0,50.0,274.242124537
4,62.0,286.229545493,66.0,290.241976503,img/B/outside_nat\sun_abdoxebvkrdofyyh.png,Outdoor,298.233581958,72.0,296.243982136,Left,4,1,4,5.0,64.0,288.235764323
5,82.0,306.241824619,86.0,310.237692265,img/B/outside_man\sun_accnapeyuiitgzxz.png,Outdoor,318.229258874,92.0,316.239632806,NearLeft,5,1,5,6.0,84.0,308.231404493
6,98.0,322.241657687,102.0,326.237478438,img/B/inside\sun_aakuktqwgbgavllp.png,Indoor,338.241516652,112.0,336.235304822,NearRight,6,1,6,7.0,100.0,324.23124736
7,118.0,342.23894268,122.0,346.233120358,img/B/inside\sun_aamrqohnymdzzcsm.png,Indoor,358.237153323,132.0,356.230941143,Right,7,1,7,8.0,120.0,344.243520536
8,138.0,362.232966025,142.0,366.247331625,img/B/outside_nat\sun_aacgcodmtsyjjmbx.png,Outdoor,374.238467781,148.0,372.230795559,Right,8,1,8,9.0,140.0,364.239177505
9,158.0,382.245239551,162.0,386.241057152,,None,394.232663307,168.0,392.243067335,NearLeft,9,1,9,10.0,160.0,384.234850571
10,174.0,398.246756987,178.0,402.240901419,,None,410.232508624,184.0,408.242966896,Right,10,1,10,11.0,176.0,400.234697288
11,190.0,414.228328325,194.0,418.240754435,,None,426.23235639,200.0,424.242757619,NearLeft,11,1,11,12.0,192.0,416.234543304
12,206.0,430.244814697,210.0,434.240606051,img/B/inside\sun_aanvbkentoawqquo.png,Indoor,442.232201707,216.0,440.242612034,Left,12,1,12,13.0,208.0,432.23439807
13,226.0,450.240456617,230.0,454.236243771,,None,462.244496581,236.0,460.239228949,Left,13,1,13,14.0,228.0,452.23004104
14,240.0,464.234112151,244.0,468.230371404,img/B/inside\sun_aawpvmrpwqvdtgzt.png,Indoor,478.244342248,252.0,476.23810802,NearLeft,14,1,14,15.0,242.0,466.240289685
15,256.0,480.233951518,260.0,484.229730624,img/B/inside\sun_aaxzhukkwykojsek.png,Indoor,494.244185465,268.0,492.237979934,Left,15,1,15,16.0,258.0,482.2401518
16,272.0,496.233815733,276.0,500.229593088,img/B/outside_man\sun_abnrpxwqomrizaxl.png,Outdoor,510.24404443,284.0,508.237806353,Right,16,1,16,17.0,274.0,498.239995716
17,288.0,512.2336572,292.0,516.229432106,img/B/outside_man\sun_abumpirxzvwuqwvp.png,Outdoor,526.243884497,300.0,524.237671967,NearRight,17,1,17,18.0,290.0,514.239863781
18,310.0,534.235521099,314.0,538.231300204,,None,546.239552314,320.0,544.233345384,NearRight,18,1,18,19.0,312.0,536.241718581
19,328.0,552.241569847,332.0,556.237355251,img/B/inside\sun_aampvkbsihnfucrn.png,Indoor,566.235722327,340.0,564.245595113,Right,19,1,19,20.0,330.0,554.231147621
20,344.0,568.241410964,348.0,572.237217016,img/B/outside_man\sun_abiwezihcfaufuiw.png,Outdoor,582.235027302,356.0,580.245455828,NearLeft,20,1,20,21.0,346.0,570.247617194
21,366.0,590.243259814,370.0,594.239100513,img/B/outside_nat\sun_aavmchfjuxkpmnuv.png,Outdoor,602.23068987,376.0,600.241110346,Left,21,1,21,22.0,368.0,592.232877834
22,380.0,604.236923748,384.0,608.23273085,,None,616.240961262,390.0,614.234715486,Left,22,1,22,23.0,382.0,606.243127529
23,394.0,618.230539736,398.0,622.242987544,,None,632.240812178,406.0,630.234562902,Right,23,1,23,24.0,396.0,620.236734068
