,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,706.801793277,10.0,710.797543685,img/B/outside_man\sun_abgbtmeglahqlsmz.png,Outdoor,720.795373569,18.0,718.805777947,Right,0,1,0,1.0,8.0,708.807955062
1,28.0,728.803593482,32.0,732.799431031,,None,740.807659694,38.0,738.801446114,NearRight,1,1,1,2.0,30.0,730.793223401
2,44.0,744.803438799,48.0,748.799281247,img/B/outside_nat\sun_aaacmydfmcozlpel.png,Outdoor,756.807498711,54.0,754.801323277,NearRight,2,1,2,3.0,46.0,746.793079566
3,60.0,760.803286566,64.0,764.799122365,,None,774.796949449,72.0,772.807333879,Right,3,1,3,4.0,62.0,762.79295253
4,76.0,776.803136082,80.0,780.79897923,img/B/outside_nat\sun_aabtemlmesogqbbp.png,Outdoor,788.807190394,86.0,786.800976465,Left,4,1,4,5.0,78.0,778.79277125
5,94.0,794.792635114,98.0,798.805028678,img/B/outside_man\sun_aaxppqqoemukaosc.png,Outdoor,808.802845963,106.0,806.796630633,Left,5,1,5,6.0,96.0,796.798822447
6,112.0,812.798675113,116.0,816.794467167,img/B/outside_man\sun_absfbbobjbzkaliz.png,Outdoor,824.802696879,122.0,822.796485749,NearLeft,6,1,6,7.0,114.0,814.804869095
7,126.0,826.792326798,130.0,830.80472596,img/B/inside\sun_aajprzhesstyaktd.png,Indoor,838.796330716,136.0,836.806751892,NearRight,7,1,7,8.0,128.0,828.79852008
8,142.0,842.792174914,146.0,846.804576176,,None,854.796177432,152.0,852.80658461,NearLeft,8,1,8,9.0,144.0,844.798376595
9,158.0,858.792037029,162.0,862.804421843,,None,870.796027998,168.0,868.80649397,Right,9,1,9,10.0,160.0,860.798217012
10,178.0,878.804280458,182.0,882.800072162,img/B/inside\sun_aaylakcooequagux.png,Indoor,890.791808853,188.0,888.802071847,Right,10,1,10,11.0,180.0,880.793854033
11,192.0,892.797919544,196.0,896.793707399,img/B/inside\sun_aawzwijpmowksmpn.png,Indoor,906.808123044,204.0,904.801919613,Left,11,1,11,12.0,194.0,894.804122275
12,208.0,908.797766261,212.0,912.793558315,img/B/inside\sun_aahutlxpfsmsmmqi.png,Indoor,920.801782078,218.0,918.795570598,Left,12,1,12,13.0,210.0,910.803960593
13,222.0,922.791686717,226.0,926.803829357,img/B/inside\sun_abmbwwayihjktmqb.png,Indoor,934.795422914,232.0,932.805820642,Right,13,1,13,14.0,224.0,924.797614377
14,236.0,936.801625295,240.0,940.797467393,,None,948.805683457,246.0,946.799457978,Left,14,1,14,15.0,238.0,938.791235265
15,250.0,950.79527383,254.0,954.807689791,img/B/inside\sun_accyvmvbgmzabmow.png,Indoor,962.799305745,260.0,960.793101264,NearLeft,15,1,15,16.0,252.0,952.80148321
16,264.0,964.805532973,268.0,968.801333776,img/B/inside\sun_abzoglkibwvlanfr.png,Indoor,976.79295463,274.0,974.803356558,NearLeft,16,1,16,17.0,266.0,966.796182332
17,282.0,982.794970062,286.0,986.807396872,img/B/outside_man\sun_abvparldyjthmojd.png,Outdoor,996.805242855,294.0,994.798995328,NearRight,17,1,17,18.0,284.0,984.801177343
18,300.0,1000.80103491,304.0,1004.79685986,,None,1016.80086903,314.0,1014.79465965,NearLeft,18,1,18,19.0,302.0,1002.80724044
19,318.0,1018.80708961,322.0,1022.8029212,img/B/outside_nat\sun_aarnmhmjnoywelfb.png,Outdoor,1030.79451651,328.0,1028.80493349,Right,19,1,19,20.0,320.0,1020.79670238
20,332.0,1032.80071574,336.0,1036.79656029,,None,1044.80477565,342.0,1042.79854458,NearRight,20,1,20,21.0,334.0,1034.80694437
21,352.0,1052.79640001,356.0,1056.79220011,,None,1068.79627437,366.0,1066.80664165,Left,21,1,21,22.0,354.0,1054.80260274
22,376.0,1076.80447679,380.0,1080.80029229,img/B/inside\sun_abqowuarvqqcnipn.png,Indoor,1090.79809733,388.0,1088.8085122,NearRight,22,1,22,23.0,378.0,1078.79405456
23,392.0,1092.80434065,396.0,1096.80013306,img/B/outside_nat\sun_aalxbocnraukuels.png,Outdoor,1106.79794614,404.0,1104.80836032,NearLeft,23,1,23,24.0,394.0,1094.79396497
