,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,1257.99789323,10.0,1262.01045757,img/B/inside\sun_aaydtryfnfbvlvli.png,Indoor,1270.00191009,16.0,1268.01229837,NearLeft,0,1,0,1.0,8.0,1260.00405886
1,22.0,1273.99773399,26.0,1278.01014086,img/B/outside_nat\sun_abadecjsoottqgbp.png,Outdoor,1286.00172426,32.0,1284.01214544,NearLeft,1,1,1,2.0,24.0,1276.00392623
2,42.0,1294.00998687,46.0,1298.00580237,img/B/outside_man\sun_acfkaobymiptdeij.png,Outdoor,1310.00982309,56.0,1308.00362141,Right,2,1,2,3.0,44.0,1295.9995713
3,60.0,1311.99943586,64.0,1316.01184237,,None,1324.00347548,70.0,1321.99726609,Left,3,1,3,4.0,62.0,1314.00563754
4,74.0,1326.00968871,78.0,1330.00549756,,None,1337.99711946,84.0,1336.00748009,NearRight,4,1,4,5.0,76.0,1327.99925598
5,88.0,1340.00332009,92.0,1343.9991181,img/B/inside\sun_acerznjesvvkvymi.png,Indoor,1352.00731456,98.0,1350.00113493,Left,5,1,5,6.0,90.0,1342.00950952
6,104.0,1356.00315946,108.0,1359.99894346,,None,1368.00717703,114.0,1366.00097255,NearLeft,6,1,6,7.0,106.0,1358.00935449
7,118.0,1369.99681149,122.0,1374.00920891,,None,1384.00702514,130.0,1382.00079581,Left,7,1,7,8.0,120.0,1372.00298868
8,136.0,1388.00285359,140.0,1391.9986257,img/B/outside_nat\sun_aafqfjpechscyidz.png,Outdoor,1401.99648673,148.0,1400.00686241,Right,8,1,8,9.0,138.0,1390.00904477
9,152.0,1404.00269786,156.0,1407.99849376,,None,1416.00670913,162.0,1414.0005078,Right,9,1,9,10.0,154.0,1406.00888414
10,170.0,1422.00871056,174.0,1426.00455266,img/B/inside\sun_aaiuzbtklnxpvzbv.png,Indoor,1433.99617771,180.0,1432.00654184,NearRight,10,1,10,11.0,172.0,1423.99832158
11,184.0,1436.00237274,188.0,1439.9981564,img/B/outside_nat\sun_aalxbocnraukuels.png,Outdoor,1449.99598943,196.0,1448.00636511,NearRight,11,1,11,12.0,186.0,1438.00857093
12,206.0,1458.00425939,210.0,1462.00005529,img/B/inside\sun_0ktvuinccdrmemdb.png,Indoor,1470.00827416,216.0,1468.00532993,Right,12,1,12,13.0,208.0,1460.01042503
13,224.0,1476.01027384,228.0,1480.00606065,img/B/inside\sun_aanbmbnyyowsobsg.png,Indoor,1487.9977249,234.0,1486.00810723,Left,13,1,13,14.0,226.0,1477.99986771
14,238.0,1490.00392378,242.0,1493.99969238,img/B/inside\sun_aaxzhukkwykojsek.png,Indoor,1503.99755481,250.0,1502.00794134,Right,14,1,14,15.0,240.0,1492.01011251
15,254.0,1506.00378029,258.0,1509.9995391,,None,1518.00779401,264.0,1516.00159303,NearLeft,15,1,15,16.0,256.0,1508.00995643
16,274.0,1525.99941031,278.0,1530.01182208,,None,1538.00346078,284.0,1535.9972129,Right,16,1,16,17.0,276.0,1528.0055784
17,288.0,1540.00965721,292.0,1544.00543176,img/B/outside_nat\sun_aabhqzsffoeycgje.png,Outdoor,1556.00950742,302.0,1554.00329839,Left,17,1,17,18.0,290.0,1541.99922168
18,306.0,1557.9991027,310.0,1562.01152076,img/B/inside\sun_aaaezlmwnuubqwpb.png,Indoor,1572.00934294,318.0,1570.00315071,NearRight,18,1,18,19.0,308.0,1560.00530788
19,326.0,1578.01135733,330.0,1582.00717248,img/B/outside_man\sun_abumpirxzvwuqwvp.png,Outdoor,1592.00499151,338.0,1589.99877688,Left,19,1,19,20.0,328.0,1580.00096135
20,348.0,1600.01320268,352.0,1604.00899858,img/B/outside_man\sun_abuxdbyqfhrcggnx.png,Outdoor,1614.00686731,360.0,1612.00065688,NearLeft,20,1,20,21.0,350.0,1602.00282595
21,370.0,1621.99847486,374.0,1626.01088348,,None,1634.01640063,380.0,1632.01288001,NearRight,21,1,21,22.0,372.0,1624.00463735
22,384.0,1636.00872421,388.0,1640.00451451,img/B/outside_man\sun_absfbbobjbzkaliz.png,Outdoor,1647.99613152,394.0,1646.00653974,NearRight,22,1,22,23.0,386.0,1637.99830653
23,398.0,1650.00232445,402.0,1653.9981648,img/B/inside\sun_aaqqcbxvhtgfloyu.png,Indoor,1662.00638856,408.0,1660.00019283,NearLeft,23,1,23,24.0,400.0,1652.00855483
