,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,346.951913786,10.0,350.947712139,,None,358.955914205,16.0,356.949737721,Left,0,1,0,1.0,8.0,348.941503459
1,26.0,366.962801812,30.0,370.94343875,img/B/inside\sun_aaoyqijdfqbzwraw.png,Indoor,378.952463927,36.0,376.945444734,NearLeft,1,1,1,2.0,28.0,368.954438414
2,40.0,380.941220689,44.0,384.954966507,,None,392.945249105,50.0,390.956286215,NearLeft,2,1,2,3.0,42.0,382.948275929
3,54.0,394.952321842,58.0,398.948152392,,None,410.952196556,68.0,408.94511297,NearRight,3,1,3,4.0,56.0,396.941023661
4,74.0,414.947990709,78.0,418.94288266,img/B/outside_man\sun_abjgcvejnikiqaly.png,Outdoor,428.95800173,86.0,426.952036623,NearLeft,4,1,4,5.0,76.0,416.954699836
5,92.0,432.954596247,96.0,436.949845509,img/B/outside_man\sun_abscglgenasvhlpp.png,Outdoor,444.957837947,102.0,442.953894572,NearRight,5,1,5,6.0,94.0,434.942732526
6,108.0,448.95382808,112.0,452.949729672,,None,460.957681864,118.0,458.95373394,Right,6,1,6,7.0,110.0,450.942570494
7,124.0,464.952789042,128.0,468.948654238,img/B/inside\sun_abfapslzvjbwpbfq.png,Indoor,476.956900398,134.0,474.950640274,Right,7,1,7,8.0,126.0,466.942395513
8,142.0,482.942275126,146.0,486.954703335,img/B/inside\sun_aasdufdzroddfmmw.png,Indoor,494.946266095,152.0,492.956661374,Left,8,1,8,9.0,144.0,484.948468758
9,156.0,496.952501023,160.0,500.948332622,,None,508.956531538,166.0,506.950357504,Left,9,1,9,10.0,158.0,498.942098395
10,170.0,510.946138709,174.0,514.941935662,img/B/outside_nat\sun_abaifaanomiouwiq.png,Outdoor,524.956374405,182.0,522.950173774,Left,10,1,10,11.0,172.0,512.952303994
11,186.0,526.945959178,190.0,530.94177503,,None,538.95002609,196.0,536.943775414,NearLeft,11,1,11,12.0,188.0,528.952141962
12,200.0,540.956213772,204.0,544.952039773,img/B/inside\sun_aaguxgrqaehrwaip.png,Indoor,552.943620381,210.0,550.954041907,NearRight,12,1,12,13.0,202.0,542.945788047
13,218.0,558.94566941,222.0,562.94149366,img/B/inside\sun_aampvkbsihnfucrn.png,Indoor,570.949710424,228.0,568.943490895,NearRight,13,1,13,14.0,220.0,560.951863742
14,238.0,578.957919138,242.0,582.953739889,img/B/inside\sun_abaergayifsgacxt.png,Indoor,592.951531277,250.0,590.945320847,Right,14,1,14,15.0,240.0,580.94751931
15,254.0,594.941153847,258.0,598.953593955,img/B/outside_nat\sun_aacbgqunsjqeatcv.png,Outdoor,606.945174563,264.0,604.955580341,Left,15,1,15,16.0,256.0,596.947363227
16,268.0,608.951395142,272.0,612.947227442,,None,620.955429157,278.0,618.949229576,Right,16,1,16,17.0,270.0,610.940987265
17,282.0,622.945044727,286.0,626.957451239,img/B/outside_nat\sun_acfggivnbgypvwex.png,Outdoor,636.955273074,294.0,634.949078392,NearRight,17,1,17,18.0,284.0,624.951222611
18,298.0,638.944890744,302.0,642.957292706,img/B/outside_nat\sun_aalzlpkakxhogvru.png,Outdoor,652.955089694,310.0,650.948926508,NearLeft,18,1,18,19.0,300.0,640.951071427
19,320.0,660.946750443,324.0,664.942530598,img/B/inside\sun_aaczmpbmprzjcofd.png,Indoor,672.950748062,330.0,670.94455513,NearLeft,19,1,19,20.0,322.0,662.952940225
20,336.0,676.946567763,340.0,680.942390963,img/B/outside_man\sun_abccjavmhpzzenxf.png,Outdoor,690.956944144,348.0,688.950600028,Right,20,1,20,21.0,338.0,678.952777143
21,354.0,694.952642058,358.0,698.948455109,img/B/outside_man\sun_aaxppqqoemukaosc.png,Outdoor,708.946287443,366.0,706.956651925,Right,21,1,21,22.0,356.0,696.94223418
22,370.0,710.952475825,374.0,714.948297276,,None,726.952328841,384.0,724.946085865,NearRight,22,1,22,23.0,372.0,712.942072148
23,394.0,734.943919948,398.0,738.956349208,img/B/inside\sun_abakyssezpogcttw.png,Indoor,746.947955713,404.0,744.958343643,Left,23,1,23,24.0,396.0,736.950146477
