,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,102.336142947,10.0,106.331978046,img/A/inside\sun_agxipqjrftuwlwpl.png,Indoor,114.323590851,16.0,112.334001878,NearRight,0,1,0,1.0,8.0,104.347647256
1,20.0,116.329822279,24.0,120.325628331,img/A/outside_nat\sun_atairfpicwcmswbb.png,Outdoor,128.333861893,30.0,126.327664411,NearRight,1,1,1,2.0,22.0,118.319389904
2,34.0,130.323453316,38.0,134.335893774,img/A/inside\sun_akihpnhiblchzhgq.png,Indoor,142.327506579,44.0,140.321283899,NearLeft,2,1,2,3.0,36.0,132.329658146
3,48.0,144.333738356,52.0,148.329511862,,None,156.321147414,58.0,154.331550042,NearRight,3,1,3,4.0,50.0,146.323301082
4,62.0,158.327361694,66.0,162.323166347,img/A/outside_nat\sun_biykcvrzhhhqlcep.png,Outdoor,170.331454853,72.0,168.325195428,Left,4,1,4,5.0,64.0,160.333582623
5,82.0,178.323023212,86.0,182.335419925,img/A/outside_man\sun_bqyrpmzmnorhqiuj.png,Outdoor,190.327098523,92.0,188.320853446,NearLeft,5,1,5,6.0,84.0,180.329223143
6,98.0,194.322877278,102.0,198.335305137,img/A/inside\sun_bcxxsjdyzkdxyrzz.png,Indoor,210.322735193,112.0,208.333157769,NearRight,6,1,6,7.0,100.0,196.329085608
7,118.0,214.336331577,122.0,218.330993952,img/A/inside\sun_abxzvqnkfecikftq.png,Indoor,230.33630323,132.0,228.328803189,Right,7,1,7,8.0,120.0,216.324770923
8,138.0,234.330846968,142.0,238.326643222,img/A/outside_nat\sun_bszkvmcyydyhpqdu.png,Outdoor,246.336388621,148.0,244.328647105,Right,8,1,8,9.0,140.0,236.320427892
9,158.0,254.326490638,162.0,258.322309989,,None,266.330607594,168.0,264.324351669,NearLeft,9,1,9,10.0,160.0,256.332712267
10,174.0,270.326335255,178.0,274.322177003,,None,282.330416515,184.0,280.324199435,Right,10,1,10,11.0,176.0,272.33258803
11,190.0,286.326206119,194.0,290.32202057,,None,298.330267431,200.0,296.324050701,NearLeft,11,1,11,12.0,192.0,288.332425298
12,206.0,302.326057735,210.0,306.321877436,img/A/inside\sun_bdmgmqsmmqkthilp.png,Indoor,314.330126746,216.0,312.323907217,Left,12,1,12,13.0,208.0,304.332287763
13,226.0,322.321733251,230.0,326.334150612,,None,334.325792813,236.0,332.336179343,Left,13,1,13,14.0,228.0,324.327938082
14,240.0,336.332003244,244.0,340.327798797,img/A/inside\sun_asizwxdltgasvzue.png,Indoor,350.325631831,252.0,348.336052307,NearLeft,14,1,14,15.0,242.0,338.321587317
15,256.0,352.331861159,260.0,356.327651813,img/A/inside\sun_atlilrtpaebzoyhp.png,Indoor,366.350049747,268.0,364.335906023,Left,15,1,15,16.0,258.0,354.321445932
16,272.0,368.331715924,276.0,372.327519177,img/A/outside_man\sun_bdehddycgcokjyqy.png,Outdoor,382.325343112,284.0,380.33574749,Right,16,1,16,17.0,274.0,370.321300348
17,288.0,384.331565791,292.0,388.327371143,img/A/outside_man\sun_bgxdivhitpqnkgdr.png,Outdoor,398.325196828,300.0,396.335611004,NearRight,17,1,17,18.0,290.0,386.321161413
18,310.0,406.33351543,314.0,410.329261289,,None,418.320874794,320.0,416.331283721,NearRight,18,1,18,19.0,312.0,408.323055408
19,328.0,424.322908424,332.0,428.335330685,img/A/inside\sun_abpqxslcljhrwmck.png,Indoor,438.333155669,340.0,436.326951188,Right,19,1,19,20.0,330.0,426.329126204
20,344.0,440.322788737,348.0,444.3351865,img/A/outside_nat\sun_blyaxgejkrkfutoi.png,Outdoor,454.333041582,356.0,452.326788456,NearLeft,20,1,20,21.0,346.0,442.328966621
21,366.0,462.324627789,370.0,466.32044959,img/A/outside_man\sun_advvqhvtshxmmuea.png,Outdoor,474.328688401,376.0,472.32248147,Left,21,1,21,22.0,368.0,464.330858517
22,380.0,476.334897081,384.0,480.330755278,,None,488.322354084,390.0,486.332720316,Left,22,1,22,23.0,382.0,478.324482205
23,394.0,490.328593561,398.0,494.324349919,,None,504.322543764,406.0,502.332582431,Right,23,1,23,24.0,396.0,492.334744148
