,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,559.384964432,10.0,563.382416006,img/A/inside\sun_ciuexjuasoqmnysa.png,Indoor,571.372359491,16.0,569.382768768,NearLeft,0,1,0,1.0,8.0,561.374517708
1,26.0,579.380582204,30.0,583.376397356,,None,591.384800999,36.0,589.378484531,Left,1,1,1,2.0,28.0,581.386806983
2,42.0,595.380445369,46.0,599.376272419,img/A/inside\sun_audojkeusubmhhcn.png,Indoor,607.384510531,52.0,605.37830745,Right,2,1,2,3.0,44.0,597.386655099
3,56.0,609.374092854,60.0,613.386534012,,None,621.378163265,66.0,619.371925888,NearRight,3,1,3,4.0,58.0,611.380292085
4,70.0,623.384367746,74.0,627.3801605,img/A/inside\sun_bdalroxvuvnihofa.png,Indoor,637.378039728,82.0,635.388395112,NearRight,4,1,4,5.0,72.0,625.37394657
5,92.0,645.386242144,96.0,649.382057995,img/A/outside_nat\sun_bpqombtghzcbglwk.png,Outdoor,661.386106709,106.0,659.379868981,Right,5,1,5,6.0,94.0,647.375825867
6,116.0,669.377738061,120.0,673.373528365,img/A/outside_nat\sun_apxdlklioepthkgw.png,Outdoor,683.387973407,128.0,681.381744779,Right,6,1,6,7.0,118.0,671.383939392
7,132.0,685.377594926,136.0,689.37338978,img/A/outside_nat\sun_bdynfewnzhagkaes.png,Outdoor,697.38164259,142.0,695.375412912,NearLeft,7,1,7,8.0,134.0,687.383832304
8,146.0,699.371224564,150.0,703.383658723,img/A/outside_man\sun_acljdhtouiwvalkv.png,Outdoor,713.381504355,158.0,711.375276077,NearRight,8,1,8,9.0,148.0,701.377458441
9,164.0,717.377314607,168.0,721.37311016,,None,729.38136262,174.0,727.375120693,Right,9,1,9,10.0,166.0,719.383514888
10,178.0,731.387560102,182.0,735.383392751,img/A/inside\sun_atbyxovooehnzemf.png,Indoor,743.375005206,188.0,741.385393135,NearRight,10,1,10,11.0,180.0,733.377290809
11,196.0,749.377030437,200.0,753.37283474,img/A/inside\sun_bpmmdgszoqryjmdc.png,Indoor,761.381076001,206.0,759.374850173,Left,11,1,11,12.0,198.0,751.383276914
12,210.0,763.370665324,214.0,767.383108582,,None,775.374729435,220.0,773.385130664,Left,12,1,12,13.0,212.0,765.376898851
13,224.0,777.380949315,228.0,781.376866655,img/A/outside_man\sun_aofpsyendjarjvaw.png,Outdoor,789.386219396,234.0,787.378797047,Left,13,1,13,14.0,226.0,779.387137347
14,238.0,791.374587001,242.0,795.387003662,img/A/outside_man\sun_bntjemdeuiznfwzl.png,Outdoor,805.38488814,250.0,803.378623116,NearLeft,14,1,14,15.0,240.0,793.380791132
15,256.0,809.380659546,260.0,813.376487646,,None,821.384731357,266.0,819.378471932,Right,15,1,15,16.0,258.0,811.386841279
16,276.0,829.376597534,280.0,833.372138315,img/A/inside\sun_azufbqqrxemnbupk.png,Indoor,843.386591056,288.0,841.380396024,Left,16,1,16,17.0,278.0,831.382546542
17,298.0,851.378204911,302.0,855.374001164,img/A/outside_man\sun_aaafvavryivlwifa.png,Outdoor,865.371864995,310.0,863.382275672,NearRight,17,1,17,18.0,300.0,853.384484633
18,314.0,867.378063526,318.0,871.373884977,,None,879.382134637,324.0,877.375921407,NearLeft,18,1,18,19.0,316.0,869.384249459
19,328.0,881.37172186,332.0,885.385125764,img/A/inside\sun_aqjtevapheavsuzi.png,Indoor,895.381994302,340.0,893.377429394,Right,19,1,19,20.0,330.0,883.377924941
20,350.0,903.373615506,354.0,907.386040566,img/A/outside_nat\sun_ajdttxqzdyzrxwgb.png,Outdoor,915.377648471,360.0,913.388051099,Left,20,1,20,21.0,352.0,905.404498625
21,366.0,919.373468172,370.0,923.385901631,,None,931.377516885,376.0,929.387925812,NearLeft,21,1,21,22.0,368.0,921.379687701
22,380.0,933.383733614,384.0,937.379559614,img/A/inside\sun_akrccmohqijaceco.png,Indoor,949.38359153,394.0,947.3773797,NearLeft,22,1,22,23.0,382.0,935.373325037
23,398.0,951.373195551,402.0,955.385623411,,None,963.377234115,408.0,961.387641993,NearRight,23,1,23,24.0,400.0,953.37941578
