,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,1539.52069702,10.0,1543.52073201,,None,1551.52069632,16.0,1549.52068722,NearLeft,0,1,0,1.0,8.0,1541.52070856
1,22.0,1555.52069072,26.0,1559.52067672,img/A/inside\sun_abhfieooonebxjrg.png,Indoor,1569.52063927,34.0,1567.52063787,Right,1,1,1,2.0,24.0,1557.5208748
2,44.0,1577.52057838,48.0,1581.52058573,,None,1589.52054478,54.0,1587.52055108,Right,2,1,2,3.0,46.0,1579.52057173
3,58.0,1591.52054793,62.0,1595.52051678,img/A/outside_man\sun_amiicpnvbwxskvmh.png,Outdoor,1607.52048774,72.0,1605.52045484,Left,3,1,3,4.0,60.0,1593.52053008
4,76.0,1609.52048669,80.0,1613.52046394,,None,1621.52037155,86.0,1619.52042789,NearRight,4,1,4,5.0,78.0,1611.52045379
5,90.0,1623.52044854,94.0,1627.5203971,img/A/inside\sun_ahixsbikiamkdlxa.png,Indoor,1635.5203726,100.0,1633.52037785,Left,5,1,5,6.0,92.0,1625.52041249
6,108.0,1641.5203509,112.0,1645.52033935,img/A/outside_nat\sun_atairfpicwcmswbb.png,Outdoor,1655.52093674,120.0,1653.52027426,Right,6,1,6,7.0,110.0,1643.52028126
7,124.0,1657.52373295,128.0,1661.52098888,img/A/outside_man\sun_bwlcxhprfyrowoam.png,Outdoor,1669.52096264,134.0,1667.52094374,NearRight,7,1,7,8.0,126.0,1659.52095669
8,140.0,1673.52092589,144.0,1677.52093849,img/A/outside_man\sun_bntjemdeuiznfwzl.png,Outdoor,1685.52110507,150.0,1683.52104838,Right,8,1,8,9.0,142.0,1675.52091434
9,154.0,1687.5208748,158.0,1691.5208503,img/A/outside_nat\sun_anbimwjszaokyqiw.png,Outdoor,1699.5208328,164.0,1697.5208314,NearLeft,9,1,9,10.0,156.0,1689.52084645
10,168.0,1701.5208139,172.0,1705.52081845,img/A/outside_nat\sun_afjxqaxhirjblfsw.png,Outdoor,1713.52008808,178.0,1711.52074916,NearRight,10,1,10,11.0,170.0,1703.52080375
11,186.0,1719.52003243,190.0,1723.52009333,,None,1731.51999114,196.0,1729.52000584,Left,11,1,11,12.0,188.0,1721.52007968
12,204.0,1737.51998834,208.0,1741.51998904,,None,1751.51989525,216.0,1749.519897,NearRight,12,1,12,13.0,206.0,1739.51995719
13,224.0,1757.5198837,228.0,1761.5199026,img/A/inside\sun_auzwhookgjmsmnrs.png,Indoor,1769.519862,234.0,1767.51984485,NearRight,13,1,13,14.0,226.0,1759.5198942
14,238.0,1771.51986025,242.0,1775.5198466,img/A/inside\sun_bsmswguoyiamatyu.png,Indoor,1787.51979271,252.0,1785.51979236,Right,14,1,14,15.0,240.0,1773.51983646
15,256.0,1789.51978746,260.0,1793.51977416,img/A/inside\sun_baremcyvmmyztjyo.png,Indoor,1801.51974966,266.0,1799.51974336,NearLeft,15,1,15,16.0,258.0,1791.51976786
16,276.0,1809.51971292,280.0,1813.51964607,,None,1821.51967267,286.0,1819.51967302,NearLeft,16,1,16,17.0,278.0,1811.51966287
17,290.0,1823.51965972,294.0,1827.51963768,img/A/inside\sun_akapxrydwpdgvlck.png,Indoor,1837.51955403,302.0,1835.51960653,NearLeft,17,1,17,18.0,292.0,1825.51961563
18,310.0,1843.51957223,314.0,1847.51957188,img/A/inside\sun_atbyxovooehnzemf.png,Indoor,1857.51953269,322.0,1855.51950364,NearRight,18,1,18,19.0,312.0,1845.51951099
19,330.0,1863.51951344,334.0,1867.51949559,img/A/inside\sun_auipycrgwmfcakvq.png,Indoor,1875.51962998,340.0,1873.51946654,Left,19,1,19,20.0,332.0,1865.51947914
20,348.0,1881.519434,352.0,1885.5194228,,None,1895.5193759,360.0,1893.51931501,Right,20,1,20,21.0,350.0,1883.5194123
21,370.0,1903.5193654,374.0,1907.51931011,img/A/outside_man\sun_bdehddycgcokjyqy.png,Outdoor,1917.51930451,382.0,1915.51929541,NearLeft,21,1,21,22.0,372.0,1905.5194018
22,386.0,1919.51930626,390.0,1923.51926251,img/A/outside_nat\sun_avyaxgkxlaeedguu.png,Outdoor,1931.51924677,396.0,1929.51922472,Left,22,1,22,23.0,388.0,1921.51926216
23,400.0,1933.51924467,404.0,1937.51921492,,None,1945.51918167,410.0,1943.51917782,Left,23,1,23,24.0,402.0,1935.51921142
