,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,800.973769187,10.0,804.973690445,img/B/outside_man\sun_accnapeyuiitgzxz.png,Outdoor,816.973673647,20.0,814.973610304,Left,0,1,0,1.0,8.0,802.973718093
1,24.0,818.973637251,28.0,822.973606104,,None,834.973558509,38.0,832.973558509,NearRight,1,1,1,2.0,26.0,820.973605404
2,48.0,842.973531562,52.0,846.973515464,,None,854.973487467,58.0,852.97374399,Left,2,1,2,3.0,50.0,844.973530162
3,62.0,856.973471018,66.0,860.973463319,img/B/inside\sun_aahutlxpfsmsmmqi.png,Indoor,870.973431472,74.0,868.973441971,Left,3,1,3,4.0,64.0,858.973472768
4,78.0,872.973433222,82.0,876.973422023,img/B/outside_nat\sun_aafqfjpechscyidz.png,Outdoor,884.973373378,88.0,882.973392277,NearRight,4,1,4,5.0,80.0,874.973415724
5,94.0,888.97336183,98.0,892.973347131,img/B/outside_man\sun_abscglgenasvhlpp.png,Outdoor,900.973325783,104.0,898.973318434,Right,5,1,5,6.0,96.0,890.973370229
6,112.0,906.973304436,116.0,910.973286938,img/B/inside\sun_aamrqohnymdzzcsm.png,Indoor,920.97326489,124.0,918.973244942,Right,6,1,6,7.0,114.0,908.973283438
7,128.0,922.973232693,132.0,926.973224994,img/B/outside_nat\sun_aaivblcmcmxaurgo.png,Outdoor,934.973198047,138.0,932.973218695,Right,7,1,7,8.0,130.0,924.973220444
8,146.0,940.97316935,150.0,944.973160601,,None,954.973118605,158.0,952.973127004,Right,8,1,8,9.0,148.0,942.973153251
9,164.0,958.973099357,168.0,962.973096557,img/B/inside\sun_aanvbkentoawqquo.png,Indoor,970.973087458,174.0,968.973061211,Left,9,1,9,10.0,166.0,960.973078009
10,178.0,972.973047912,182.0,976.973027265,img/B/inside\sun_accyvmvbgmzabmow.png,Indoor,984.973013266,188.0,982.973008367,NearLeft,10,1,10,11.0,180.0,974.973043363
11,194.0,988.972990168,198.0,992.97297652,,None,1002.97296112,206.0,1000.97293977,Left,11,1,11,12.0,196.0,990.97297897
12,210.0,1004.97294852,214.0,1008.97290863,,None,1016.97288588,220.0,1014.97290828,NearRight,12,1,12,13.0,212.0,1006.97293732
13,224.0,1018.97288378,228.0,1022.97286733,img/B/inside\sun_aanbmbnyyowsobsg.png,Indoor,1030.97283653,234.0,1028.97284388,NearRight,13,1,13,14.0,226.0,1020.97286873
14,238.0,1032.97282814,242.0,1036.97283268,,None,1044.97278369,248.0,1042.97279209,NearLeft,14,1,14,15.0,240.0,1034.97282464
15,252.0,1046.97283513,256.0,1050.97277144,img/B/inside\sun_aaxzhukkwykojsek.png,Indoor,1058.97273435,262.0,1056.97273505,NearLeft,15,1,15,16.0,254.0,1048.97529853
16,266.0,1060.97273155,270.0,1064.9727102,img/B/outside_man\sun_aawwwkzunboneeyy.png,Outdoor,1074.97267555,278.0,1072.97265315,Left,16,1,16,17.0,268.0,1062.97278614
17,286.0,1080.9726619,290.0,1084.9726549,img/B/inside\sun_aafkyzekyiexahmz.png,Indoor,1092.97262201,296.0,1090.97261641,NearRight,17,1,17,18.0,288.0,1082.97263881
18,306.0,1100.97258071,310.0,1104.97254746,img/B/outside_man\sun_aazepdqhrojqunox.png,Outdoor,1114.97253557,318.0,1112.97252997,NearLeft,18,1,18,19.0,308.0,1102.97255831
19,328.0,1122.97251107,332.0,1126.97251072,,None,1136.97243373,340.0,1134.97245402,NearLeft,19,1,19,20.0,330.0,1124.97249602
20,344.0,1138.97244213,348.0,1142.97245297,img/B/inside\sun_aaoyqijdfqbzwraw.png,Indoor,1150.97241693,354.0,1148.97240083,Right,20,1,20,21.0,346.0,1140.97242953
21,364.0,1158.97237493,368.0,1162.97235219,img/B/outside_nat\sun_aanfjwabnufovale.png,Outdoor,1170.97232384,374.0,1168.97232349,NearLeft,21,1,21,22.0,366.0,1160.97235743
22,378.0,1172.97231649,382.0,1176.97231859,,None,1184.97228149,388.0,1182.9722563,Right,22,1,22,23.0,380.0,1174.97231964
23,396.0,1190.97225175,400.0,1194.9722465,img/B/outside_nat\sun_aarnmhmjnoywelfb.png,Outdoor,1202.9722178,406.0,1200.9721968,NearRight,23,1,23,24.0,398.0,1192.97225455
