,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,77.6441744758,10.0,81.6565718887,img/B/outside_man\sun_aawwwkzunboneeyy.png,Outdoor,91.6544231205,18.0,89.6481426978,Right,0,1,0,1.0,8.0,79.6503828062
1,28.0,99.6459935796,32.0,103.641827279,,None,111.650129084,38.0,109.643851461,NearRight,1,1,1,2.0,30.0,101.652232357
2,44.0,115.645832947,48.0,119.641682395,img/B/outside_man\sun_abvparldyjthmojd.png,Outdoor,127.649939054,54.0,125.643974997,NearRight,2,1,2,3.0,46.0,117.652039528
3,60.0,131.645684213,64.0,135.641534361,,None,145.655935307,72.0,143.64979557,Right,3,1,3,4.0,62.0,133.651879945
4,76.0,147.645593573,80.0,151.657966138,img/B/outside_nat\sun_aalltyvjhbzhkmvg.png,Outdoor,159.649648935,86.0,157.643371312,Left,4,1,4,5.0,78.0,149.651779506
5,94.0,165.651633921,98.0,169.647428075,img/B/outside_nat\sun_aagzczontectgtzw.png,Outdoor,179.645256909,106.0,177.655686834,Left,5,1,5,6.0,96.0,167.657830353
6,112.0,183.657712066,116.0,187.653542265,img/B/outside_nat\sun_abfqnimhfodrmbor.png,Outdoor,195.645096976,122.0,193.655545799,NearLeft,6,1,6,7.0,114.0,185.647272342
7,126.0,197.651338553,130.0,201.647151255,img/B/inside\sun_aakuktqwgbgavllp.png,Indoor,209.655360669,136.0,207.649192585,NearRight,7,1,7,8.0,128.0,199.657561932
8,142.0,213.65118667,146.0,217.646989922,,None,225.655251831,152.0,223.6490512,NearLeft,8,1,8,9.0,144.0,215.657417747
9,158.0,229.651002239,162.0,233.646837689,,None,241.655096798,168.0,239.648900016,Right,9,1,9,10.0,160.0,231.657271813
10,178.0,249.646705403,182.0,253.642472609,img/B/inside\sun_abzoglkibwvlanfr.png,Indoor,261.650743617,188.0,259.644521638,Right,10,1,10,11.0,180.0,251.652885736
11,192.0,263.656906103,196.0,267.652790897,img/B/inside\sun_aaoyqijdfqbzwraw.png,Indoor,277.650556737,204.0,275.644373604,Left,11,1,11,12.0,194.0,265.646574867
12,208.0,279.656821062,212.0,283.652635863,img/B/inside\sun_abrnurmopsgqkxvn.png,Indoor,291.64422802,218.0,289.654651646,Left,12,1,12,13.0,210.0,281.646385187
13,222.0,293.650449299,226.0,297.646274249,img/B/inside\sun_abaergayifsgacxt.png,Indoor,305.654508511,232.0,303.648313479,Right,13,1,13,14.0,224.0,295.656662879
14,236.0,307.644075786,240.0,311.656487198,,None,319.648116451,246.0,317.658498781,Left,14,1,14,15.0,238.0,309.650285867
15,250.0,321.654355578,254.0,325.65015778,img/B/inside\sun_aaeivpaottmutnqm.png,Indoor,333.658397642,260.0,331.652150466,NearLeft,15,1,15,16.0,252.0,323.643892406
16,264.0,335.647965617,268.0,339.643787068,img/B/inside\sun_aawzwijpmowksmpn.png,Indoor,347.65201923,274.0,345.6458081,NearLeft,16,1,16,17.0,266.0,337.654207544
17,282.0,353.653998266,286.0,357.649830216,img/B/outside_man\sun_aaancoinbvtdypbc.png,Outdoor,367.647648901,294.0,365.658090725,NearRight,17,1,17,18.0,284.0,355.660252792
18,300.0,371.643480851,304.0,375.655859016,,None,387.643335966,314.0,385.653743494,NearLeft,18,1,18,19.0,302.0,373.649674833
19,318.0,389.649540797,322.0,393.645331801,img/B/outside_man\sun_aacclhfjjpnqvtbz.png,Outdoor,401.653565013,328.0,399.647394828,Right,19,1,19,20.0,320.0,391.655706432
20,332.0,403.643190032,336.0,407.655619991,,None,415.6471922,342.0,413.657625975,NearRight,20,1,20,21.0,334.0,405.649376665
21,352.0,423.655458309,356.0,427.65127101,,None,439.655316924,366.0,437.649104044,Left,21,1,21,22.0,354.0,425.645025584
22,376.0,447.646951076,380.0,451.642703584,img/B/inside\sun_abfapslzvjbwpbfq.png,Indoor,461.657189572,388.0,459.650953245,NearRight,22,1,22,23.0,378.0,449.653136659
23,392.0,463.646795343,396.0,467.6425545,img/B/outside_nat\sun_aacbgqunsjqeatcv.png,Outdoor,477.657002342,404.0,475.650779663,NearLeft,23,1,23,24.0,394.0,465.652950479
