,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,608.114099244,10.0,612.109903547,img/A/outside_man\sun_azxxdozadjohyntn.png,Outdoor,620.118146558,16.0,618.111938227,Left,0,1,0,1.0,8.0,610.120313874
1,22.0,624.113963809,26.0,628.109758663,img/A/inside\sun_bxzowyjwupekdsyz.png,Indoor,636.117992575,32.0,634.111749248,NearLeft,1,1,1,2.0,24.0,626.120150092
2,42.0,644.10959803,46.0,648.105392883,,None,660.109441597,56.0,658.119804679,NearRight,2,1,2,3.0,44.0,646.115764715
3,60.0,662.115651327,64.0,666.111476977,img/A/outside_nat\sun_ancumhmsbxcihhtp.png,Outdoor,674.119690242,70.0,672.113476312,NearRight,3,1,3,4.0,62.0,664.121877155
4,76.0,678.115490694,80.0,682.111323694,,None,690.119533108,86.0,688.11330868,Right,4,1,4,5.0,78.0,680.121683626
5,90.0,692.109126281,94.0,696.121542592,,None,704.113157496,100.0,702.123535627,Left,5,1,5,6.0,92.0,694.115326912
6,106.0,708.108972647,110.0,712.121377409,img/A/outside_nat\sun_aofakjvzflfwxapl.png,Outdoor,720.112998963,116.0,718.106786083,NearRight,6,1,6,7.0,108.0,710.115169079
7,120.0,722.119204144,124.0,726.115025245,,None,734.106615301,130.0,732.117032628,NearLeft,7,1,7,8.0,122.0,724.108794166
8,140.0,742.114860412,144.0,746.110692712,img/A/inside\sun_anikjvdrxrywuyvr.png,Indoor,756.108470102,152.0,754.118873429,Right,8,1,8,9.0,142.0,744.121055444
9,156.0,758.114707129,160.0,762.11052193,,None,770.118743244,166.0,768.112505166,NearLeft,9,1,9,10.0,158.0,760.120897611
10,174.0,776.120756926,178.0,780.11654758,img/A/inside\sun_bdmgmqsmmqkthilp.png,Indoor,788.108155835,184.0,786.118574912,Right,10,1,10,11.0,176.0,778.11033785
11,188.0,790.114410011,192.0,794.110193316,img/A/inside\sun_aawinctpjwdokiof.png,Indoor,802.118437727,198.0,800.112201399,Left,11,1,11,12.0,190.0,792.120584745
12,202.0,804.108009551,206.0,808.120438811,img/A/outside_man\sun_aggowhzjwlerlnxs.png,Outdoor,816.112038667,212.0,814.122450044,Right,12,1,12,13.0,204.0,806.114210533
13,216.0,818.118251896,220.0,822.114058649,img/A/inside\sun_atlilrtpaebzoyhp.png,Indoor,830.122283462,226.0,828.116082831,NearRight,13,1,13,14.0,218.0,820.10783107
14,236.0,838.113875268,240.0,842.109695319,img/A/outside_nat\sun_bkkgqovtrozgolhf.png,Outdoor,850.117932381,246.0,848.111704803,Left,14,1,14,15.0,238.0,840.120100047
15,256.0,858.109619028,260.0,862.121945048,img/A/outside_nat\sun_bvtpjuydnnzmqcwv.png,Outdoor,872.119786481,268.0,870.113568352,NearLeft,15,1,15,16.0,258.0,860.115743717
16,272.0,874.109386653,276.0,878.121801914,,None,886.113415068,282.0,884.107213037,Right,16,1,16,17.0,274.0,876.115583084
17,292.0,894.121640931,296.0,898.117446283,img/A/inside\sun_akrccmohqijaceco.png,Indoor,906.109049639,302.0,904.119464516,NearLeft,17,1,17,18.0,294.0,896.111234803
18,312.0,914.11729615,316.0,918.117651361,,None,928.110925087,324.0,926.121322815,Left,18,1,18,19.0,314.0,916.106878473
19,328.0,930.117146016,332.0,934.112949618,img/A/inside\sun_auzwhookgjmsmnrs.png,Indoor,946.116980134,342.0,944.110755355,Left,19,1,19,20.0,330.0,932.106709791
20,350.0,952.118984367,354.0,956.114820517,img/A/outside_man\sun_aqvlqqorjorxjwnh.png,Outdoor,966.112634302,362.0,964.123055829,NearLeft,20,1,20,21.0,352.0,954.108605887
21,366.0,968.118827584,370.0,972.114649735,img/A/outside_man\sun_acljdhtouiwvalkv.png,Outdoor,982.112478919,378.0,980.12285845,Right,21,1,21,22.0,368.0,970.12498482
22,382.0,984.118675351,386.0,988.114491202,img/A/inside\sun_agvgmjswjlfrnaqe.png,Indoor,998.112305688,394.0,996.122729664,NearRight,22,1,22,23.0,384.0,986.108268873
23,398.0,1000.11851507,402.0,1004.11433092,,None,1014.1121566,410.0,1012.12252879,NearRight,23,1,23,24.0,400.0,1002.10807954
