,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,1085.67204337,10.0,1089.66796421,img/A/inside\sun_bcxxsjdyzkdxyrzz.png,Indoor,1097.67616243,16.0,1095.66996844,NearRight,0,1,0,1.0,8.0,1087.6782615
1,20.0,1099.66587319,24.0,1103.67817646,,None,1113.67607669,32.0,1111.66979871,NearRight,1,1,1,2.0,22.0,1101.67196638
2,36.0,1115.66554317,40.0,1119.67794793,,None,1129.67599864,48.0,1127.66955479,Right,2,1,2,3.0,38.0,1117.6717333
3,54.0,1133.67160067,58.0,1137.66740567,img/A/inside\sun_abhfieooonebxjrg.png,Indoor,1145.67562943,64.0,1143.66937561,NearRight,3,1,3,4.0,56.0,1135.6777551
4,68.0,1147.6652352,72.0,1151.67764872,,None,1161.67546285,80.0,1159.66924227,NearLeft,4,1,4,5.0,70.0,1149.67141344
5,90.0,1169.6671047,94.0,1173.66289396,,None,1181.67112647,100.0,1179.66488034,NearLeft,5,1,5,6.0,92.0,1171.67326929
6,110.0,1189.67934743,114.0,1193.67514544,img/A/outside_nat\sun_adeqcskxygdmtcul.png,Outdoor,1201.66678064,120.0,1199.67712307,NearLeft,6,1,6,7.0,112.0,1191.66892591
7,128.0,1207.66877157,132.0,1211.66460737,img/A/outside_nat\sun_blyaxgejkrkfutoi.png,Outdoor,1219.67282204,138.0,1217.66660811,Left,7,1,7,8.0,130.0,1209.67498165
8,142.0,1221.67907341,146.0,1225.67483292,img/A/inside\sun_akmrxobzlzsiuhog.png,Indoor,1233.66644817,152.0,1231.6768319,NearLeft,8,1,8,9.0,144.0,1223.66858574
9,156.0,1235.6726607,160.0,1239.66843946,img/A/inside\sun_bpmmdgszoqryjmdc.png,Indoor,1251.67250217,170.0,1249.66627704,Right,9,1,9,10.0,158.0,1237.67883404
10,174.0,1253.67870665,178.0,1257.6745169,img/A/inside\sun_baremcyvmmyztjyo.png,Indoor,1267.67234364,186.0,1265.66609366,Right,10,1,10,11.0,176.0,1255.66826448
11,194.0,1273.67434822,198.0,1277.67016687,img/A/outside_man\sun_aaipvtqzzpbvmhnb.png,Outdoor,1285.67837944,204.0,1283.67217811,NearRight,11,1,11,12.0,196.0,1275.66394734
12,208.0,1287.66798626,212.0,1291.68041412,,None,1301.67824085,220.0,1299.67203112,Left,12,1,12,13.0,210.0,1289.67417079
13,230.0,1309.66986171,234.0,1313.66565621,img/A/inside\sun_axxkwcascwurkymu.png,Indoor,1323.66348819,242.0,1321.67384218,Left,13,1,13,14.0,232.0,1311.67604239
14,246.0,1325.66970912,250.0,1329.66550503,,None,1337.67371514,256.0,1335.66750576,Left,14,1,14,15.0,248.0,1327.67588246
15,260.0,1339.66334401,264.0,1343.67576347,img/A/inside\sun_ahvaoneopufydell.png,Indoor,1351.66736787,270.0,1349.6777495,NearLeft,15,1,15,16.0,262.0,1341.66952994
16,274.0,1353.67355591,278.0,1357.66938821,img/A/outside_nat\sun_axmvhnqbyqknulko.png,Outdoor,1367.66720794,286.0,1365.67759412,Left,16,1,16,17.0,276.0,1355.66316483
17,294.0,1373.66923667,298.0,1377.66500143,img/A/outside_man\sun_astlunkqpzghjdau.png,Outdoor,1385.67387857,304.0,1383.66769859,Right,17,1,17,18.0,296.0,1375.67544045
18,312.0,1391.67593495,316.0,1395.67177075,img/A/outside_man\sun_aofpsyendjarjvaw.png,Outdoor,1403.67997771,322.0,1401.67373929,NearRight,18,1,18,19.0,314.0,1393.66707881
19,326.0,1405.66901795,330.0,1409.66472531,,None,1417.67293717,336.0,1415.66673269,Right,19,1,19,20.0,328.0,1407.67802667
20,342.0,1421.66874008,346.0,1425.66456433,img/A/outside_nat\sun_bgqsphccbnklxlqu.png,Outdoor,1433.67278704,352.0,1431.66657556,Right,20,1,20,21.0,344.0,1423.67494701
21,356.0,1435.67899747,360.0,1439.67480387,,None,1451.67883789,370.0,1449.67260926,NearRight,21,1,21,22.0,358.0,1437.66857769
22,380.0,1459.67047554,384.0,1463.6662459,img/A/outside_man\sun_bezqwfdkvrlqbokm.png,Outdoor,1471.67449906,390.0,1469.66823788,NearLeft,22,1,22,23.0,382.0,1461.67665797
23,394.0,1473.66406388,398.0,1477.67651344,img/A/inside\sun_bzybqfaecwsubwwo.png,Indoor,1485.66814584,404.0,1483.67850997,Left,23,1,23,24.0,396.0,1475.67028586
