,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,1064.52296933,10.0,1068.51871027,img/A/outside_man\sun_auprwsaegvmiaiwa.png,Outdoor,1076.52698341,16.0,1074.52074321,Left,0,1,0,1.0,8.0,1066.52918118
1,24.0,1082.5290216,28.0,1086.52490008,,None,1094.51649745,34.0,1092.52687457,NearRight,1,1,1,2.0,26.0,1084.51863153
2,38.0,1096.52269741,42.0,1100.51854404,img/A/inside\sun_dzuamfdvfbbjouau.png,Indoor,1108.52679688,48.0,1106.52054618,Right,2,1,2,3.0,40.0,1098.52890786
3,56.0,1114.52880847,60.0,1118.52465055,img/A/outside_nat\sun_bgibqzzsihgolcxc.png,Outdoor,1126.51628258,66.0,1124.52668034,Right,3,1,3,4.0,58.0,1116.51843625
4,70.0,1128.52250668,74.0,1132.51834666,img/A/inside\sun_aryhzqtgzrsfoydv.png,Indoor,1140.5266247,80.0,1138.520353,NearRight,4,1,4,5.0,72.0,1130.52872273
5,84.0,1142.51618739,88.0,1146.52863314,img/A/inside\sun_asizwxdltgasvzue.png,Indoor,1156.52649171,96.0,1154.52025046,Left,5,1,5,6.0,86.0,1144.52240974
6,100.0,1158.5160908,104.0,1162.52853165,,None,1172.52640772,112.0,1170.52015807,NearLeft,6,1,6,7.0,102.0,1160.5223079
7,122.0,1180.51803029,126.0,1184.53047779,img/A/outside_man\sun_bgxdivhitpqnkgdr.png,Outdoor,1194.52833742,134.0,1192.52209302,NearRight,7,1,7,8.0,124.0,1182.52425159
8,140.0,1198.5241662,144.0,1202.51996699,img/A/inside\sun_abhfieooonebxjrg.png,Indoor,1210.52822333,150.0,1208.52201043,NearLeft,8,1,8,9.0,142.0,1200.53037071
9,154.0,1212.51783781,158.0,1216.53024787,,None,1226.52813444,166.0,1224.52190334,Left,9,1,9,10.0,156.0,1214.52406156
10,170.0,1228.51773982,174.0,1232.53017998,img/A/inside\sun_akapxrydwpdgvlck.png,Indoor,1242.52804765,182.0,1240.52180605,Right,10,1,10,11.0,172.0,1230.52396357
11,186.0,1244.51764743,190.0,1248.53008724,img/A/outside_nat\sun_atairfpicwcmswbb.png,Outdoor,1256.52171296,196.0,1254.53212087,NearLeft,11,1,11,12.0,188.0,1246.52385824
12,202.0,1260.51754629,206.0,1264.53003579,,None,1272.52164087,212.0,1270.51540207,NearRight,12,1,12,13.0,204.0,1262.52377984
13,216.0,1274.52785412,220.0,1278.5236787,img/A/outside_man\sun_aggowhzjwlerlnxs.png,Outdoor,1286.51531318,226.0,1284.52568259,Left,13,1,13,14.0,218.0,1276.51744305
14,230.0,1288.52152503,234.0,1292.51768628,img/A/inside\sun_auzwhookgjmsmnrs.png,Indoor,1300.5255972,240.0,1298.51939515,NearLeft,14,1,14,15.0,232.0,1290.52772743
15,248.0,1306.52766024,252.0,1310.52350232,,None,1322.52759095,262.0,1320.52132275,NearLeft,15,1,15,16.0,250.0,1308.51725512
16,272.0,1330.51918902,276.0,1334.51503881,,None,1342.52329479,282.0,1340.51705355,Left,16,1,16,17.0,274.0,1332.52539038
17,292.0,1350.53211317,296.0,1354.52736592,img/A/outside_nat\sun_bymmpcljitwmrebr.png,Outdoor,1362.51899584,302.0,1360.52940831,NearRight,17,1,17,18.0,294.0,1352.52112607
18,306.0,1364.52521259,310.0,1368.52107078,,None,1376.52928197,316.0,1374.52309636,Right,18,1,18,19.0,308.0,1366.51482603
19,322.0,1380.5251174,326.0,1384.52096299,img/A/outside_man\sun_aampbyuzlgrcrygt.png,Outdoor,1394.51880686,334.0,1392.52920113,Right,19,1,19,20.0,324.0,1382.5313415
20,344.0,1402.5270681,348.0,1406.52287589,img/A/inside\sun_atkrisvsrzpbgyxu.png,Indoor,1418.52696206,358.0,1416.52074111,Left,20,1,20,21.0,346.0,1404.51666229
21,366.0,1424.5290069,370.0,1428.52482483,img/A/outside_nat\sun_bdynfewnzhagkaes.png,Outdoor,1438.5227415,378.0,1436.51647366,NearLeft,21,1,21,22.0,368.0,1426.51860353
22,382.0,1440.52893166,386.0,1444.52476639,,None,1452.51637917,392.0,1450.52678218,Right,22,1,22,23.0,384.0,1442.51850484
23,400.0,1458.5184275,404.0,1462.5308694,img/A/inside\sun_agxipqjrftuwlwpl.png,Indoor,1470.52251543,410.0,1468.51628013,NearRight,23,1,23,24.0,402.0,1460.52461801
