,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,1386.71123743,10.0,1390.70709526,,None,1402.71113524,20.0,1400.72154806,Right,0,1,0,1.0,8.0,1388.71748078
1,30.0,1410.71943778,34.0,1414.71528056,img/A/outside_nat\sun_bzvypibloyofysgl.png,Outdoor,1422.70688039,40.0,1420.71797108,NearRight,1,1,1,2.0,32.0,1412.70902426
2,46.0,1426.71935554,50.0,1430.71519902,img/A/inside\sun_akmrxobzlzsiuhog.png,Indoor,1438.7068006,56.0,1436.71722391,Right,2,1,2,3.0,48.0,1428.70894447
3,60.0,1440.71307019,64.0,1444.70883598,img/A/outside_nat\sun_bszkvmcyydyhpqdu.png,Outdoor,1452.71715357,70.0,1450.71097776,Right,3,1,3,4.0,62.0,1442.71927854
4,78.0,1458.71951792,82.0,1462.71501844,,None,1470.70663996,88.0,1468.71706537,Right,4,1,4,5.0,80.0,1460.70877544
5,92.0,1472.71287421,96.0,1476.70870545,,None,1486.70654757,104.0,1484.71699783,Left,5,1,5,6.0,94.0,1474.71908466
6,110.0,1490.71900907,114.0,1494.71485291,img/A/inside\sun_akihpnhiblchzhgq.png,Indoor,1502.70647128,120.0,1500.71688584,NearLeft,6,1,6,7.0,112.0,1492.70861306
7,124.0,1504.71270098,128.0,1508.70853536,img/A/outside_man\sun_amiicpnvbwxskvmh.png,Outdoor,1516.71682775,134.0,1514.7105746,Right,7,1,7,8.0,126.0,1506.71892753
8,138.0,1518.70638519,142.0,1522.71883444,img/A/outside_man\sun_bqyrpmzmnorhqiuj.png,Outdoor,1530.71049621,148.0,1528.72089537,Left,8,1,8,9.0,140.0,1520.71261454
9,152.0,1532.71673501,156.0,1536.71253615,img/A/inside\sun_aryhzqtgzrsfoydv.png,Indoor,1544.72082223,162.0,1542.71459288,Left,9,1,9,10.0,154.0,1534.70629875
10,168.0,1548.71664752,172.0,1552.71245426,img/A/inside\sun_ahsovvjhbcyntaak.png,Indoor,1560.72073929,178.0,1558.71452394,NearRight,10,1,10,11.0,170.0,1550.70621091
11,182.0,1562.71033313,186.0,1566.70613496,img/A/outside_man\sun_aputwudvfhsgcsgg.png,Outdoor,1576.72064445,194.0,1574.7144375,NearLeft,11,1,11,12.0,184.0,1564.71656388
12,198.0,1578.71024914,202.0,1582.70605062,,None,1590.71436016,208.0,1588.70811156,NearLeft,12,1,12,13.0,200.0,1580.71647114
13,218.0,1598.70597083,222.0,1602.71841518,img/A/outside_nat\sun_bkkgqovtrozgolhf.png,Outdoor,1610.7100696,228.0,1608.72048837,NearLeft,13,1,13,14.0,220.0,1600.71220333
14,238.0,1618.71833399,242.0,1622.71419042,img/A/inside\sun_baremcyvmmyztjyo.png,Indoor,1632.7120385,250.0,1630.7058004,NearLeft,14,1,14,15.0,240.0,1620.70795198
15,258.0,1638.71411273,262.0,1642.70989077,img/A/inside\sun_atbyxovooehnzemf.png,Indoor,1652.70779134,270.0,1650.71816006,Left,15,1,15,16.0,260.0,1640.72032283
16,274.0,1654.71407844,278.0,1658.70980888,img/A/inside\sun_akrccmohqijaceco.png,Indoor,1668.7077413,286.0,1666.71808727,Right,16,1,16,17.0,276.0,1656.72022834
17,290.0,1670.7139577,294.0,1674.70973434,,None,1682.71800958,300.0,1680.71180262,NearRight,17,1,17,18.0,292.0,1672.7201468
18,304.0,1684.70762826,308.0,1688.72008101,img/A/inside\sun_aqqqvkeocxjjbmvb.png,Indoor,1696.71171758,314.0,1694.70547948,NearRight,18,1,18,19.0,306.0,1686.71386111
19,322.0,1702.71378762,326.0,1706.7095898,,None,1714.71786434,332.0,1712.71161854,Left,19,1,19,20.0,324.0,1704.71997532
20,338.0,1718.71369208,342.0,1722.70951141,img/A/outside_nat\sun_bqrvvaeesruldqsk.png,Outdoor,1734.71362138,352.0,1732.70736999,NearRight,20,1,20,21.0,340.0,1720.71989413
21,362.0,1742.70522926,366.0,1746.71769426,,None,1754.70934518,372.0,1752.71973105,NearRight,21,1,21,22.0,364.0,1744.71146596
22,376.0,1756.71558643,380.0,1760.71138687,,None,1770.70926259,388.0,1768.7196544,NearLeft,22,1,22,23.0,378.0,1758.70513932
23,392.0,1772.71549964,396.0,1776.71130743,img/A/outside_man\sun_apmhvwjpoidrgomc.png,Outdoor,1786.7091744,404.0,1784.71957181,Left,23,1,23,24.0,394.0,1774.70505393
