,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,147.389298327,10.0,151.399544207,,None,159.393360353,16.0,157.38716145,NearLeft,0,1,0,1.0,8.0,149.395503529
1,22.0,163.389290627,26.0,167.385027372,img/A/inside\sun_azufbqqrxemnbupk.png,Indoor,177.399475265,34.0,175.393278461,Right,1,1,1,2.0,24.0,165.395420238
2,44.0,185.391144384,48.0,189.386979119,,None,197.395234057,54.0,195.389015906,Right,2,1,2,3.0,46.0,187.397367785
3,58.0,199.384846441,62.0,203.397286593,img/A/outside_man\sun_bezqwfdkvrlqbokm.png,Outdoor,215.38476385,72.0,213.395166164,Left,3,1,3,4.0,60.0,201.391080341
4,76.0,217.3909932,80.0,221.386802387,,None,229.395047877,86.0,227.388834625,NearRight,4,1,4,5.0,78.0,219.397190703
5,90.0,231.384675659,94.0,235.397113361,img/A/inside\sun_bxzowyjwupekdsyz.png,Indoor,243.388760783,100.0,241.399171496,Left,5,1,5,6.0,92.0,233.390903259
6,108.0,249.390815068,112.0,253.386626355,img/A/outside_man\sun_aaafvavryivlwifa.png,Outdoor,263.401111694,120.0,261.394891093,Right,6,1,6,7.0,110.0,251.39702902
7,124.0,265.390722678,128.0,269.386535015,img/A/outside_man\sun_aadopnnweznhggye.png,Outdoor,277.394807452,134.0,275.388587901,NearRight,7,1,7,8.0,126.0,267.396964627
8,140.0,281.390658285,144.0,285.386447524,img/A/outside_man\sun_aqmtgbkdkyckgdyy.png,Outdoor,293.39472486,150.0,291.388511259,Right,8,1,8,9.0,142.0,283.396848439
9,154.0,295.384317996,158.0,299.396761648,img/A/outside_nat\sun_atairfpicwcmswbb.png,Outdoor,307.388416769,164.0,305.398775338,NearLeft,9,1,9,10.0,156.0,297.390549796
10,168.0,309.39463422,172.0,313.390465805,img/A/outside_nat\sun_bdtazuhapgwbydoi.png,Outdoor,321.398712344,178.0,319.392476345,NearRight,10,1,10,11.0,170.0,311.400825774
11,186.0,327.400761731,190.0,331.396577917,,None,339.388227438,196.0,337.398635002,Left,11,1,11,12.0,188.0,329.390376214
12,204.0,345.390289423,208.0,349.386096861,,None,359.400594798,216.0,357.394377347,NearRight,12,1,12,13.0,206.0,347.396490426
13,224.0,365.38600937,228.0,369.398439023,img/A/inside\sun_agvgmjswjlfrnaqe.png,Indoor,377.390153287,234.0,375.400485609,NearRight,13,1,13,14.0,226.0,367.397279594
14,238.0,379.396315094,242.0,383.392135481,img/A/inside\sun_adkonpxsblmtdukc.png,Indoor,395.396226554,252.0,393.389998254,Right,14,1,14,15.0,240.0,381.385920479
15,256.0,397.385836138,260.0,401.398614005,img/A/inside\sun_aqjtevapheavsuzi.png,Indoor,409.390019251,266.0,407.400313077,NearLeft,15,1,15,16.0,258.0,399.392040291
16,276.0,417.398166751,280.0,421.394034032,,None,429.385661856,286.0,427.396058921,NearLeft,16,1,16,17.0,278.0,419.387814482
17,290.0,431.391875808,294.0,435.387742039,img/A/inside\sun_abpqxslcljhrwmck.png,Indoor,445.385576115,302.0,443.395966531,NearLeft,17,1,17,18.0,292.0,433.398072261
18,310.0,451.387624451,314.0,455.400054454,img/A/inside\sun_aawinctpjwdokiof.png,Indoor,465.397915827,322.0,463.391693477,NearRight,18,1,18,19.0,312.0,453.393841553
19,330.0,471.399978162,334.0,475.395805898,img/A/inside\sun_bzybqfaecwsubwwo.png,Indoor,483.387462418,340.0,481.397814688,Left,19,1,19,20.0,332.0,473.389566049
20,348.0,489.389487307,352.0,493.385319242,,None,503.399816829,360.0,501.393637524,Right,20,1,20,21.0,350.0,491.395715257
21,370.0,511.391445703,374.0,515.387303185,img/A/outside_nat\sun_aatvwcgvlmswovhv.png,Outdoor,525.38514951,382.0,523.395564073,NearLeft,21,1,21,22.0,372.0,513.397669103
22,386.0,527.391355062,390.0,531.387215344,img/A/outside_nat\sun_atkmuptskkmzkdpk.png,Outdoor,539.395465383,396.0,537.389232184,Left,22,1,22,23.0,388.0,529.397589311
23,400.0,541.385064468,404.0,545.397490272,,None,553.389144343,410.0,551.399540708,Left,23,1,23,24.0,402.0,543.39127527
