,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,53.7230459002,10.0,57.71950147,img/B/inside\sun_abfapslzvjbwpbfq.png,Indoor,65.7104759118,16.0,63.7208453298,NearRight,0,1,0,1.0,8.0,55.712544196
1,20.0,67.7166825142,24.0,71.7124836523,img/B/outside_nat\sun_aamsdbqhyyzabsdt.png,Outdoor,79.7207739372,30.0,77.7145414376,NearRight,1,1,1,2.0,22.0,69.7228873667
2,34.0,81.7103551744,38.0,85.7228401216,img/B/inside\sun_aaruuebeoybyaqmu.png,Indoor,93.7144682952,44.0,91.7248629106,NearLeft,2,1,2,3.0,36.0,83.7165953733
3,48.0,95.720680847,52.0,99.7165096322,,None,107.724757222,58.0,105.718515273,NearRight,3,1,3,4.0,50.0,97.7102662837
4,62.0,109.714385354,66.0,113.710182992,img/B/outside_man\sun_abccjavmhpzzenxf.png,Outdoor,121.718427782,72.0,119.71221838,Left,4,1,4,5.0,64.0,111.720572008
5,82.0,129.710104601,86.0,133.722533554,img/B/outside_nat\sun_abadecjsoottqgbp.png,Outdoor,141.714287714,92.0,139.724572791,NearLeft,5,1,5,6.0,84.0,131.716320302
6,98.0,145.71001466,102.0,149.72246881,img/B/inside\sun_aaiuzbtklnxpvzbv.png,Indoor,161.70992157,112.0,159.720322484,NearRight,6,1,6,7.0,100.0,147.716214613
7,118.0,165.722357522,122.0,169.718176858,img/B/inside\sun_aaxzhukkwykojsek.png,Indoor,181.72228508,132.0,179.716062029,Right,7,1,7,8.0,120.0,167.711955207
8,138.0,185.718086918,142.0,189.713963998,img/B/outside_man\sun_abtzbdcoykoqzupl.png,Outdoor,197.722199338,148.0,195.715977688,Right,8,1,8,9.0,140.0,187.724329216
9,158.0,205.713824712,162.0,209.709666796,,None,217.717912636,168.0,215.711695185,NearLeft,9,1,9,10.0,160.0,207.720063161
10,174.0,221.713772218,178.0,225.709581755,,None,233.717822345,184.0,231.711616093,Right,10,1,10,11.0,176.0,223.71997637
11,190.0,237.713685077,194.0,241.709522961,,None,249.717742904,200.0,247.711521253,NearLeft,11,1,11,12.0,192.0,239.719892029
12,206.0,253.713603885,210.0,257.709419022,img/B/inside\sun_aaqqcbxvhtgfloyu.png,Indoor,265.717655763,216.0,263.711431312,Left,12,1,12,13.0,208.0,255.719802089
13,226.0,273.725936948,230.0,277.721756285,,None,285.713439403,236.0,283.724018449,Left,13,1,13,14.0,228.0,275.715566481
14,240.0,287.719644255,244.0,291.715438044,img/B/inside\sun_abzjxlmkwnwzimua.png,Indoor,301.713383758,252.0,299.723701032,NearLeft,14,1,14,15.0,242.0,289.709226192
15,256.0,303.719546265,260.0,307.7153803,img/B/inside\sun_aamjvvtynbmxfheq.png,Indoor,317.713248673,268.0,315.72372203,Left,15,1,15,16.0,258.0,305.709127853
16,272.0,319.719464024,276.0,323.715292809,img/B/outside_nat\sun_aajnqdxhijoxoqzu.png,Outdoor,333.71317763,284.0,331.723608991,Right,16,1,16,17.0,274.0,321.709033012
17,288.0,335.719381783,292.0,339.715161573,img/B/outside_man\sun_aaxppqqoemukaosc.png,Outdoor,349.713054093,300.0,347.723446958,NearRight,17,1,17,18.0,290.0,337.708946571
18,310.0,357.721330379,314.0,361.717135017,,None,369.708778939,320.0,367.725212174,NearRight,18,1,18,19.0,312.0,359.710904267
19,328.0,375.710817826,332.0,379.723329721,img/B/inside\sun_abqowuarvqqcnipn.png,Indoor,389.7211323,340.0,387.714891401,Right,19,1,19,20.0,330.0,377.71710562
20,344.0,391.710736985,348.0,395.723168737,img/B/outside_nat\sun_aabtemlmesogqbbp.png,Outdoor,405.721050408,356.0,403.71480391,NearLeft,20,1,20,21.0,346.0,393.716939037
21,366.0,413.712705879,370.0,417.708546213,img/B/outside_man\sun_abuxdbyqfhrcggnx.png,Outdoor,425.716765456,376.0,423.710565852,Left,21,1,21,22.0,368.0,415.718935229
22,380.0,427.723013704,384.0,431.71883199,,None,439.710471712,390.0,437.720870877,Left,22,1,22,23.0,382.0,429.712623988
23,394.0,441.716689163,398.0,445.712536497,,None,455.710379322,406.0,453.720775687,Right,23,1,23,24.0,396.0,443.722887717
