,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,556.045194476,10.0,560.041033075,img/A/outside_nat\sun_biykcvrzhhhqlcep.png,Outdoor,568.049245639,16.0,566.043046757,NearLeft,0,1,0,1.0,8.0,558.051419604
1,20.0,570.038837761,24.0,574.034659562,img/A/inside\sun_aqqqvkeocxjjbmvb.png,Indoor,584.049084306,32.0,582.042852528,Left,1,1,1,2.0,22.0,572.045039792
2,42.0,592.040719158,46.0,596.036505613,img/A/outside_man\sun_advvqhvtshxmmuea.png,Outdoor,606.050931757,54.0,604.044708728,Right,2,1,2,3.0,44.0,594.04691734
3,58.0,608.040530529,62.0,612.03634463,img/A/inside\sun_biumuljdnxnqtlcf.png,Indoor,620.044555795,68.0,618.038355163,Right,3,1,3,4.0,60.0,610.046753908
4,72.0,622.050765875,76.0,626.046597824,img/A/outside_man\sun_agonfthpcwebmicc.png,Outdoor,634.03819873,82.0,632.048613257,Right,4,1,4,5.0,74.0,624.040367096
5,86.0,636.044403211,90.0,640.040234111,,None,648.048464523,96.0,646.042248843,NearRight,5,1,5,6.0,88.0,638.05062764
6,102.0,652.058988588,106.0,656.040082577,,None,666.037899863,114.0,664.048288842,Left,6,1,6,7.0,104.0,654.050476106
7,118.0,668.044113092,122.0,672.039917745,img/A/inside\sun_acfqbzkjnydmqtyi.png,Indoor,680.048148857,128.0,678.041927928,NearLeft,7,1,7,8.0,120.0,670.050290276
8,134.0,684.043925163,138.0,688.039758512,img/A/inside\sun_azufbqqrxemnbupk.png,Indoor,698.037572298,146.0,696.047977376,NearRight,8,1,8,9.0,136.0,686.050151341
9,154.0,704.039608378,158.0,708.035407081,img/A/outside_nat\sun_atkmuptskkmzkdpk.png,Outdoor,716.043616146,164.0,714.038978796,NearRight,9,1,9,10.0,156.0,706.045797461
10,168.0,718.049852123,172.0,722.045648377,,None,730.037251032,178.0,728.04765541,Right,10,1,10,11.0,170.0,720.039419049
11,182.0,732.043460763,186.0,736.039291662,img/A/inside\sun_ahixsbikiamkdlxa.png,Indoor,748.043293131,196.0,746.03708865,NearRight,11,1,11,12.0,184.0,734.049647745
12,200.0,750.049521059,204.0,754.04534076,img/A/outside_nat\sun_ahqrsjhcscxlyxuq.png,Outdoor,762.036936066,210.0,760.047333795,Left,12,1,12,13.0,202.0,752.039111782
13,220.0,770.045146881,224.0,774.04098583,,None,782.049215192,230.0,780.042970816,NearLeft,13,1,13,14.0,222.0,772.034758601
14,236.0,786.045021594,240.0,790.040831146,img/A/inside\sun_axoigjlwlboezeqx.png,Indoor,798.049054909,246.0,796.042813683,NearLeft,14,1,14,15.0,238.0,788.051212427
15,250.0,800.038636883,254.0,804.051060893,img/A/outside_nat\sun_ailgpfxuysdriobj.png,Outdoor,812.042671248,260.0,810.053079125,Left,15,1,15,16.0,252.0,802.044859212
16,270.0,820.050891511,274.0,824.046721011,img/A/outside_man\sun_aputwudvfhsgcsgg.png,Outdoor,834.044544946,282.0,832.038339065,NearRight,16,1,16,17.0,272.0,822.040481884
17,288.0,838.0403335,292.0,842.036145852,,None,850.044392012,298.0,848.038162684,Left,17,1,17,18.0,290.0,840.046561428
18,302.0,852.050590544,306.0,856.046403245,img/A/inside\sun_akrccmohqijaceco.png,Indoor,866.04422998,314.0,864.038008001,Right,18,1,18,19.0,304.0,854.040283105
19,324.0,874.052445344,328.0,878.048236348,,None,886.039894297,334.0,884.050270328,NearRight,19,1,19,20.0,326.0,876.042030117
20,340.0,890.035682502,344.0,894.048072215,img/A/outside_man\sun_astlunkqpzghjdau.png,Outdoor,902.039710567,350.0,900.050101647,NearLeft,20,1,20,21.0,342.0,892.041874734
21,354.0,904.045922397,358.0,908.041730549,img/A/inside\sun_dzuamfdvfbbjouau.png,Indoor,920.045781712,368.0,918.039542935,Left,21,1,21,22.0,356.0,906.03551067
22,378.0,928.037374219,382.0,932.04979263,,None,942.047640712,390.0,940.041408234,Right,22,1,22,23.0,380.0,930.043589899
23,398.0,948.049659644,402.0,952.045457297,,None,960.037100899,408.0,958.047442983,NearLeft,23,1,23,24.0,400.0,950.039227969
