,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,604.647992914,10.0,608.643795117,img/A/outside_man\sun_azxxdozadjohyntn.png,Outdoor,620.647837531,20.0,618.658214612,NearRight,0,1,0,1.0,8.0,606.654191095
1,24.0,622.654038862,28.0,626.64979207,img/A/outside_man\sun_aqvlqqorjorxjwnh.png,Outdoor,636.648276383,36.0,634.65804383,Right,1,1,1,2.0,26.0,624.660217796
2,40.0,638.654540008,44.0,642.650117185,img/A/outside_nat\sun_ailgpfxuysdriobj.png,Outdoor,650.657891246,50.0,648.651664718,Left,2,1,2,3.0,42.0,640.644496791
3,54.0,652.647502617,58.0,656.643292571,,None,664.651519484,64.0,662.645302404,Left,3,1,3,4.0,56.0,654.65368225
4,74.0,672.659705801,78.0,676.656568739,img/A/inside\sun_auipycrgwmfcakvq.png,Indoor,684.64710191,84.0,682.657545484,NearLeft,4,1,4,5.0,76.0,674.649286025
5,88.0,686.654028013,92.0,690.650107036,img/A/inside\sun_bpmmdgszoqryjmdc.png,Indoor,698.65804698,98.0,696.652785297,Right,5,1,5,6.0,90.0,688.660218145
6,104.0,702.653203852,108.0,706.648985057,img/A/inside\sun_abmkzxvudrcajnle.png,Indoor,716.64682824,116.0,714.65721127,Left,6,1,6,7.0,106.0,704.660403276
7,120.0,718.653045669,124.0,722.649836515,img/A/outside_nat\sun_blyaxgejkrkfutoi.png,Outdoor,734.652871038,134.0,732.646603564,Left,7,1,7,8.0,122.0,720.659297395
8,142.0,740.654818228,146.0,744.650694273,,None,752.658903687,152.0,750.652689057,Right,8,1,8,9.0,144.0,742.644432398
9,160.0,758.660911421,164.0,762.656715023,img/A/inside\sun_driyvaqmmhjdxhuk.png,Indoor,770.648340077,170.0,768.658724857,NearLeft,9,1,9,10.0,162.0,760.650498994
10,178.0,776.65034956,182.0,780.646152812,img/A/inside\sun_ciuexjuasoqmnysa.png,Indoor,790.64394735,190.0,788.65433388,NearRight,10,1,10,11.0,180.0,778.656580988
11,200.0,798.65219876,204.0,802.647966667,,None,810.656220877,210.0,808.650009396,NearRight,11,1,11,12.0,202.0,800.658386093
12,214.0,812.645809499,218.0,816.658240159,,None,824.649865212,224.0,822.660211146,NearRight,12,1,12,13.0,216.0,814.65202063
13,232.0,830.651877495,236.0,834.647668849,img/A/inside\sun_bcxxsjdyzkdxyrzz.png,Indoor,844.645458137,244.0,842.655891562,Left,13,1,13,14.0,234.0,832.658070427
14,248.0,846.651699714,252.0,850.647490718,img/A/outside_man\sun_aputwudvfhsgcsgg.png,Outdoor,858.655705032,258.0,856.649504751,NearLeft,14,1,14,15.0,250.0,848.657890547
15,262.0,860.645320952,266.0,864.657734113,,None,872.649371765,272.0,870.659744297,Left,15,1,15,16.0,264.0,862.651524033
16,276.0,874.655567497,280.0,878.65136935,img/A/inside\sun_abxzvqnkfecikftq.png,Indoor,886.659591363,286.0,884.653343137,Right,16,1,16,17.0,278.0,876.645138272
17,294.0,892.644982889,298.0,896.657412148,img/A/inside\sun_auzwhookgjmsmnrs.png,Indoor,906.655236783,306.0,904.648976308,NearRight,17,1,17,18.0,296.0,894.651190169
18,310.0,908.644820856,314.0,912.657252915,img/A/outside_nat\sun_aipbvhhqfltkzbkb.png,Outdoor,920.648858721,320.0,918.659241751,Right,18,1,18,19.0,312.0,910.651023937
19,324.0,922.655034505,328.0,926.650853855,,None,936.64877263,336.0,934.659071319,Right,19,1,19,20.0,326.0,924.644630127
20,346.0,944.656907153,350.0,948.652709355,img/A/outside_nat\sun_ajpdesmpmbcnhujq.png,Outdoor,956.645131273,356.0,954.654726188,NearRight,20,1,20,21.0,348.0,946.646462179
21,360.0,958.651309856,364.0,962.646342842,,None,970.654569405,370.0,968.648346026,NearLeft,21,1,21,22.0,362.0,960.65674407
22,374.0,972.644130381,378.0,976.656578188,,None,984.64821689,384.0,982.658574723,NearLeft,22,1,22,23.0,376.0,974.650383856
23,392.0,990.650219724,396.0,994.646003379,img/A/outside_man\sun_bntjemdeuiznfwzl.png,Outdoor,1004.64382521,404.0,1002.65423134,NearLeft,23,1,23,24.0,394.0,992.656399707
