,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,122.928823976,10.0,126.924598532,img/A/outside_nat\sun_ancumhmsbxcihhtp.png,Outdoor,138.928616799,20.0,136.922413018,Left,0,1,0,1.0,8.0,124.93500396
1,24.0,140.934892672,28.0,144.930632581,,None,156.934686544,38.0,154.928566054,NearRight,1,1,1,2.0,26.0,142.924412352
2,48.0,164.92628465,52.0,168.922045557,,None,176.93027632,58.0,174.92406449,Left,2,1,2,3.0,50.0,166.932459034
3,62.0,178.936496899,66.0,182.932320449,img/A/inside\sun_atlilrtpaebzoyhp.png,Indoor,192.930072992,74.0,190.923865711,Left,3,1,3,4.0,64.0,180.92610337
4,78.0,194.936344665,82.0,198.932791148,img/A/outside_man\sun_aqmtgbkdkyckgdyy.png,Outdoor,206.923741474,88.0,204.937151678,NearRight,4,1,4,5.0,80.0,196.926578968
5,94.0,210.937219571,98.0,214.931959638,img/A/outside_man\sun_acojhtjciuciuhey.png,Outdoor,222.923535347,104.0,220.933964572,Right,5,1,5,6.0,96.0,212.925756207
6,112.0,228.925592775,116.0,232.921349832,img/A/inside\sun_axoigjlwlboezeqx.png,Indoor,242.935821122,124.0,240.929562747,Right,6,1,6,7.0,114.0,230.931774158
7,128.0,244.925417444,132.0,248.921196899,img/A/outside_nat\sun_anbimwjszaokyqiw.png,Outdoor,256.929381816,138.0,254.923215131,Right,7,1,7,8.0,130.0,246.93351452
8,146.0,262.931449743,150.0,266.927206451,,None,276.925046134,158.0,274.935429514,Right,8,1,8,9.0,148.0,264.921013519
9,164.0,280.920831188,168.0,284.933293344,img/A/inside\sun_abpqxslcljhrwmck.png,Indoor,292.924900549,174.0,290.935262932,Left,9,1,9,10.0,166.0,282.927041969
10,178.0,294.931088232,182.0,298.926906883,img/A/inside\sun_ahnymjevjmixbypi.png,Indoor,306.935115598,188.0,304.928854073,NearLeft,10,1,10,11.0,180.0,296.937283264
11,194.0,310.930928299,198.0,314.926709854,,None,324.924537639,206.0,322.934903871,Left,11,1,11,12.0,196.0,312.920468277
12,210.0,326.930749119,214.0,330.926515275,,None,338.934742888,220.0,336.928535607,NearRight,12,1,12,13.0,212.0,328.920325493
13,224.0,340.924391354,228.0,344.920148412,img/A/inside\sun_bxipjwerkfcyzyri.png,Indoor,352.928369375,234.0,350.922137247,NearRight,13,1,13,14.0,226.0,342.930566788
14,238.0,354.934600803,242.0,358.930426454,,None,366.922011261,248.0,364.93241074,NearLeft,14,1,14,15.0,240.0,356.924190826
15,252.0,368.928176546,256.0,372.924042442,img/A/inside\sun_bdmgmqsmmqkthilp.png,Indoor,380.932250807,262.0,378.92600433,NearLeft,15,1,15,16.0,254.0,370.93445032
16,266.0,382.92183383,270.0,386.934275338,img/A/outside_nat\sun_biykcvrzhhhqlcep.png,Outdoor,396.932069526,278.0,394.925838798,Left,16,1,16,17.0,268.0,384.928013814
17,286.0,402.934081459,290.0,406.929888562,img/A/inside\sun_agvgmjswjlfrnaqe.png,Indoor,414.92146672,296.0,412.931906094,NearRight,17,1,17,18.0,288.0,404.923652934
18,306.0,422.929727579,310.0,426.925509134,img/A/outside_nat\sun_bgdsdzkbpjwsdvzg.png,Outdoor,436.923336218,318.0,434.933691951,NearLeft,18,1,18,19.0,308.0,424.935906163
19,328.0,444.931583079,332.0,448.927373033,,None,458.925153222,340.0,456.935596096,NearLeft,19,1,19,20.0,330.0,446.921150004
20,344.0,460.931414747,348.0,464.927190353,img/A/inside\sun_agxipqjrftuwlwpl.png,Indoor,472.935428114,354.0,470.929222933,Right,20,1,20,21.0,346.0,462.920981672
21,364.0,480.92702762,368.0,484.922849421,img/A/outside_man\sun_bcwijeqsgwzynmea.png,Outdoor,492.931047986,374.0,490.924809909,NearLeft,21,1,21,22.0,366.0,482.933220202
22,378.0,494.920639759,382.0,498.933096316,,None,506.924665375,388.0,504.935099849,Right,22,1,22,23.0,380.0,496.92684214
23,396.0,512.929695732,400.0,516.922501908,img/A/outside_man\sun_apmhvwjpoidrgomc.png,Outdoor,524.932266905,406.0,522.924602732,NearRight,23,1,23,24.0,398.0,514.933538668
