,cue,cue_flip,dly,dly_flip,imgfile,imgtype,iti_flip,mgs,mgs_flip,side,thisN,thisRepN,thisTrialN,trial,vgs,vgs_flip
0,6.0,974.545163154,10.0,978.54177307,img/A/inside\sun_bxipjwerkfcyzyri.png,Indoor,990.544987123,20.0,988.538757095,NearLeft,0,1,0,1.0,8.0,976.534716081
1,24.0,992.534586595,28.0,996.546993107,,None,1004.54120123,34.0,1002.54898579,NearLeft,1,1,1,2.0,26.0,994.54075258
2,44.0,1012.54684297,48.0,1016.54267282,img/A/outside_man\sun_advvqhvtshxmmuea.png,Outdoor,1024.53427513,54.0,1022.54465501,NearLeft,2,1,2,3.0,46.0,1014.5364274
3,60.0,1028.54669074,64.0,1032.54259828,img/A/inside\sun_acfqbzkjnydmqtyi.png,Indoor,1040.5340991,70.0,1038.54454162,Right,3,1,3,4.0,62.0,1030.53626361
4,74.0,1042.54032248,78.0,1046.53615268,img/A/outside_man\sun_aaipvtqzzpbvmhnb.png,Outdoor,1056.53397066,86.0,1054.54436384,NearRight,4,1,4,5.0,76.0,1044.54652066
5,90.0,1058.54017549,94.0,1062.53598399,img/A/outside_nat\sun_aatvwcgvlmswovhv.png,Outdoor,1070.54421371,100.0,1068.53800153,NearLeft,5,1,5,6.0,92.0,1060.54637087
6,104.0,1072.53381003,108.0,1076.54623229,img/A/inside\sun_bxzowyjwupekdsyz.png,Indoor,1086.54407162,116.0,1084.53784684,NearRight,6,1,6,7.0,106.0,1074.54001486
7,122.0,1090.53983568,126.0,1094.53633676,,None,1104.53350766,134.0,1102.54392744,NearRight,7,1,7,8.0,124.0,1092.54607096
8,138.0,1106.53971949,142.0,1110.53553569,,None,1122.53956271,152.0,1120.55060402,NearRight,8,1,8,9.0,140.0,1108.54591942
9,156.0,1124.54577314,160.0,1128.54643387,,None,1138.5400775,168.0,1136.549839,Right,9,1,9,10.0,158.0,1126.53536841
10,174.0,1142.53522563,178.0,1146.54831246,,None,1154.53925229,184.0,1152.53303521,Right,10,1,10,11.0,176.0,1144.54143956
11,188.0,1156.54547007,192.0,1160.54127857,img/A/inside\sun_abpqxslcljhrwmck.png,Indoor,1168.53287703,198.0,1166.5433073,NearLeft,11,1,11,12.0,190.0,1158.5350356
12,202.0,1170.53907241,206.0,1174.53492046,img/A/inside\sun_akmrxobzlzsiuhog.png,Indoor,1182.54317957,212.0,1180.53694499,Right,12,1,12,13.0,204.0,1172.54529474
13,216.0,1184.53275139,220.0,1188.54584698,img/A/inside\sun_abxzvqnkfecikftq.png,Indoor,1198.54301264,228.0,1196.53678821,NearRight,13,1,13,14.0,218.0,1186.53894817
14,236.0,1204.54570875,240.0,1208.54083832,img/A/outside_nat\sun_bdtazuhapgwbydoi.png,Outdoor,1216.53244238,246.0,1214.54389104,NearRight,14,1,14,15.0,238.0,1206.53460199
15,256.0,1224.54067314,260.0,1228.53646939,img/A/inside\sun_baremcyvmmyztjyo.png,Indoor,1236.54473025,266.0,1234.53847398,Left,15,1,15,16.0,258.0,1226.54689022
16,270.0,1238.53431047,274.0,1242.54675338,,None,1250.53834309,280.0,1248.54873312,Left,16,1,16,17.0,272.0,1240.54131532
17,290.0,1258.54659065,294.0,1262.5423981,img/A/outside_nat\sun_bdynfewnzhagkaes.png,Outdoor,1270.53400601,300.0,1268.54447478,Right,17,1,17,18.0,292.0,1260.53636195
18,310.0,1278.54224902,314.0,1282.53811631,,None,1290.54628653,320.0,1288.54004671,Left,18,1,18,19.0,312.0,1280.53179565
19,324.0,1292.53587726,328.0,1296.54829847,img/A/outside_man\sun_azxxdozadjohyntn.png,Outdoor,1306.54612695,336.0,1304.53988572,Left,19,1,19,20.0,326.0,1294.5461511
20,340.0,1308.53570332,344.0,1312.54811999,img/A/inside\sun_bzybqfaecwsubwwo.png,Indoor,1320.53977304,350.0,1318.53351011,Left,20,1,20,21.0,342.0,1310.5419239
21,358.0,1326.54179127,362.0,1330.54028153,img/A/outside_man\sun_bdehddycgcokjyqy.png,Outdoor,1338.54581163,368.0,1336.53960505,Right,21,1,21,22.0,360.0,1328.54797335
22,378.0,1346.54322961,382.0,1350.53325289,img/A/outside_nat\sun_bgqsphccbnklxlqu.png,Outdoor,1358.54435649,388.0,1356.53523927,Left,22,1,22,23.0,380.0,1348.54361947
23,392.0,1360.54769688,396.0,1364.54347144,,None,1374.54132512,404.0,1372.53583386,NearLeft,23,1,23,24.0,394.0,1362.53722566
